sentence,difficulty
"Bien qu’il cassât parfois ses échantillons à les essayer trop brusquement, il joignait au génie du géologue l’œil du minéralogiste.",B1
"Avec son marteau, sa pointe d’acier, son aiguille aimantée, son chalumeau et son flacon d’acide nitrique, c’était un homme très fort.",B1
"À la cassure, à l’aspect, à la dureté, à la fusibilité, au son, à l’odeur, au goût d’un minéral quelconque, il le classait sans hésiter parmi les six cents espèces que la science compte aujourd’hui.",B1
Aussi le nom de Lidenbrock retentissait avec honneur dans les gymnases et les associations nationales.,B1
"Humphry Davy, de Humboldt, les capitaines Franklin et Sabine, ne manquèrent pas de lui rendre visite à leur passage à Hambourg.",B1
"Becquerel, Ebelmen, Brewster, Dumas, Milne- Edwards, Sainte-Claire-Deville, aimaient à le consulter sur des questions les plus palpitantes de la chimie.",B1
"Cette science lui devait d’assez belles découvertes, et, en 1853, il avait paru à Leipzig un Traité de Cristallographie transcendante, par le professeur Otto Lidenbrock, grand in-folio avec planches, qui cependant ne fit pas ses frais.",B1
"3 Ajoutez à cela que mon oncle était conservateur du musée minéralogique de M. Struve, ambassadeur de Russie, précieuse collection d’une renommée européenne.",B1
Voilà donc le personnage qui m’interpellait avec tant d’impatience.,B1
"Représentez-vous un homme grand, maigre, d’une santé de fer, et d’un blond juvénile qui lui ôtait dix bonnes années de sa cinquantaine.",B1
"Ses gros yeux roulaient sans cesse derrière des lunettes considérables ; son nez, long et mince, ressemblait à une lame affilée ; les méchants prétendaient même qu’il était aimanté et qu’il attirait la limaille de fer.",B1
"Pure calomnie : il n’attirait que le tabac, mais en grande abondance, pour ne point mentir.",B1
"Quand j’aurai ajouté que mon oncle faisait des enjambées mathématiques d’une demi-toise, et si je dis qu’en marchant il tenait ses poings solidement fermés, signe d’un tempérament impétueux, on le connaîtra assez pour ne pas se montrer friand de sa compagnie.",B1
"Il demeurait dans sa petite maison de Königstrasse, une habitation moitié bois, moitié brique, à pignon dentelé ; elle donnait sur l’un de ces canaux sinueux qui se croisent au milieu du plus ancien quartier de Hambourg que l’incendie de 1842 a heureusement respecté.",B1
"La vieille maison penchait un peu, il est vrai, et tendait le ventre aux passants ; elle portait son toit incliné sur l’oreille, comme la casquette d’un étudiant de la Tugendbund ; l’aplomb de ses lignes laissait à désirer ; mais, en somme, elle se tenait bien, grâce à un vieil orme vigoureusement encastré dans la façade, qui poussait au printemps ses bourgeons en fleurs à travers les vitraux des fenêtres.",B1
Mon oncle ne laissait pas d’être riche pour un professeur allemand.,B1
"La maison lui appartenait en toute propriété, contenant et contenu.",B1
"Le contenu, c’était sa filleule Graüben, jeune Virlandaise de dix-sept ans, la bonne Marthe et moi.",B1
"En ma double qualité de neveu et d’orphelin, je devins son aide-préparateur dans ses expériences.",B1
"J’avouerai que je mordis avec appétit aux sciences géologiques ; j’avais du sang de minéralogiste dans les veines, et je ne m’ennuyais jamais en compagnie de mes précieux cailloux.",B1
"En somme, on pouvait vivre heureux dans cette maisonnette de Königstrasse, malgré les impatiences de son propriétaire, car, tout en s’y prenant d’une façon un peu brutale, celui-ci ne m’en aimait pas moins.",B1
"Mais cet homme-là ne savait pas attendre, et il était plus pressé que nature.",B1
"Quand, en avril, il avait planté dans les pots de faïence de son salon des pieds de réséda ou de volubilis, chaque matin il allait régulièrement les tirer par les feuilles afin de hâter leur croissance.",B1
"Avec un pareil original, il n’y avait qu’à obéir.",B1
Je me précipitai donc dans son cabinet.,B1
4 II Ce cabinet était un véritable musée.,B1
"Tous les échantillons du règne minéral s’y trouvaient étiquetés avec l’ordre le plus parfait, suivant les trois grandes divisions des minéraux inflammables, métalliques et lithoïdes.",B1
"Comme je les connaissais, ces bibelots de la science minéralogique !",B1
"Que de fois, au lieu de muser avec des garçons de mon âge, je m’étais plu à épousseter ces graphites, ces anthracites, ces houilles, ces lignites, ces tourbes !",B1
"Et les bitumes, les résines, les sels organiques qu’il fallait préserver du moindre atome de poussière !",B1
"Et ces métaux, depuis le fer jusqu’à l’or, dont la valeur relative disparaissait devant l’égalité absolue des spécimens scientifiques !",B1
"Et toutes ces pierres qui eussent suffi à reconstruire la maison de Königstrasse, même avec une belle chambre de plus, dont je me serais si bien arrangé !",B1
"Mais, en entrant dans le cabinet, je ne songeais guère à ces merveilles.",B1
Mon oncle seul occupait ma pensée.,B1
"Il était enfoui dans son large fauteuil garni de velours d’Utrecht, et tenait entre les mains un livre qu’il considérait avec la plus profonde admiration.",B1
« Quel livre !,B1
quel livre !,B1
"Cette exclamation me rappela que le professeur Lidenbrock était aussi bibliomane à ses moments perdus ; mais un bouquin n’avait de prix à ses yeux qu’à la condition d’être introuvable, ou tout au moins illisible.",B1
« Eh bien !,B1
"me dit-il, tu ne vois donc pas ?",B1
Mais c’est un trésor inestimable que j’ai rencontré ce matin en furetant dans la boutique du juif Hevelius.,B1
» répondis-je avec un enthousiasme de commande.,B1
"En effet, à quoi bon ce fracas pour un vieil in-quarto dont le dos et les plats semblaient faits d’un veau grossier, un bouquin jaunâtre auquel pendait un signet décoloré ?",B1
Cependant les interjections admiratives du professeur ne discontinuaient pas.,B1
"« Vois, disait-il, en se faisant à lui-même demandes et réponses ; est-ce assez beau ?",B1
"Oui, c’est admirable !",B1
Et quelle reliure !,B1
Ce livre s’ouvre-t- il facilement ?,B1
"Oui, car il reste ouvert à n’importe quelle page !",B1
Mais se ferme-t-il bien ?,B1
"Oui, car la couverture et les feuilles forment un tout bien uni, sans se séparer ni bâiller en aucun endroit.",B1
Et ce dos qui n’offre pas une seule brisure après sept cents ans d’existence !,B1
"voilà une reliure dont Bozerian, Closs ou Purgold eussent été fiers !",B1
"» En parlant ainsi, mon oncle ouvrait et fermait successivement le vieux bouquin, Je ne pouvais faire moins que de l’interroger sur son contenu, bien que cela ne m’intéressât aucunement.",B1
5 « Et quel est donc le titre de ce merveilleux volume ?,B1
demandai-je avec un empressement trop enthousiaste pour n’être pas feint.,B1
 Cet ouvrage !,B1
"répondit mon oncle en s’animant, c’est l’Heims-Kringla de Snorre Turleson, le fameux auteur islandais du XIIe siècle !",B1
C’est la Chronique des princes norvégiens qui régnèrent en Islande !,B1
"m’écriai-je de mon mieux, et, sans doute, c’est une traduction en langue allemande ?",B1
"riposta vivement le professeur, une traduction !",B1
Et qu’en ferais-je de ta traduction !,B1
Qui se soucie de ta traduction ?,B1
"Ceci est l’ouvrage original en langue islandaise, ce magnifique idiome, riche et simple à la fois, qui autorise les combinaisons grammaticales les plus variées et de nombreuses modifications de mots !",B1
" Comme l’allemand, insinuai-je avec assez de bonheur.",B1
" Oui, répondit mon oncle en haussant les épaules, sans compter que la langue islandaise admet les trois genres comme le grec et décline les noms propres comme le latin !",B1
"fis-je un peu ébranlé dans mon indifférence, et les caractères de ce livre sont-ils beaux ?",B1
 Des caractères !,B1
"Qui te parle de caractères, malheureux Axel !",B1
Il s’agit bien de caractères !,B1
tu prends cela pour un imprimé !,B1
"Mais, ignorant, c’est un manuscrit, et un manuscrit runique !…  Runique ?",B1
Vas-tu me demander maintenant de t’expliquer ce mot ?,B1
" Je m’en garderai bien », répliquai-je avec l’accent d’un homme blessé dans son amour-propre.",B1
"Mais mon oncle continua de plus belle et m’instruisit, malgré moi, de choses que je ne tenais guère à savoir.",B1
"« Les runes, reprit-il, étaient des caractères d’écriture usités autrefois en Islande, et, suivant la tradition, ils furent inventés par Odin lui-même !",B1
"Mais regarde donc, admire donc, impie, ces types qui sont sortis de l’imagination d’un dieu !",B1
"» Ma foi, faute de réplique, j’allais me prosterner, genre de réponse qui doit plaire aux dieux comme aux rois, car elle a l’avantage de ne jamais les embarrasser, quand un incident vint détourner le cours de la conversation.",B1
Ce fut l’apparition d’un parchemin crasseux qui glissa du bouquin et tomba à terre.,B1
Mon oncle se précipita sur ce brimborion avec une avidité facile à comprendre.,B1
"Un vieux document, enfermé depuis un temps immémorial dans un vieux livre, ne pouvait manquer d’avoir un haut prix à ses yeux.",B1
« Qu’est-ce que cela ?,B1
"6 Et, en même temps, il déployait soigneusement sur sa table un morceau de parchemin long de cinq pouces, large de trois, et sur lequel s’allongeaient, en lignes transversales, des caractères de grimoire.",B1
En voici le fac-similé exact.,B1
"Je tiens à faire connaître ces signes bizarres, car ils amenèrent le professeur Lidenbrock et son neveu à entreprendre la plus étrange expédition du dix-neuvième siècle : Le professeur considéra pendant quelques instants cette série de caractères ; puis il dit en relevant ses lunettes : « C’est du runique ; ces types sont absolument identiques à ceux du manuscrit de Snorre Turleson !",B1
Mais… qu’est-ce que cela peut signifier ?,B1
"» Comme le runique me paraissait être une invention de savants pour mystifier le pauvre monde, je ne fus pas fâché de voir que mon oncle n’y comprenait rien.",B1
"Du moins, cela me sembla ainsi au mouvement de ses doigts qui commençaient à s’agiter terriblement.",B1
« C’est pourtant du vieil islandais !,B1
» murmurait-il entre ses dents.,B1
"Et le professeur Lidenbrock devait bien s’y connaître, car il passait pour être un véritable polyglotte.",B1
"Non pas qu’il parlât couramment les deux mille langues et les quatre mille idiomes employés à la surface du globe, mais enfin il en savait sa bonne part.",B1
"Il allait donc, en présence de cette difficulté, se livrer à toute l’impétuosité de son caractère, et je prévoyais une scène violente, quand deux heures sonnèrent au petit cartel de la cheminée.",B1
Aussitôt la bonne Marthe ouvrit la porte du cabinet en disant : « La soupe est servie.,B1
" Au diable la soupe, s’écria mon oncle, et celle qui l’a faite, et ceux qui la mangeront !",B1
» Marthe s’enfuit.,B1
"Je volai sur ses pas, et, sans savoir comment, je me trouvai assis à ma place habituelle dans la salle à manger.",B1
J’attendis quelques instants.,B1
Le professeur ne vint pas.,B1
"C’était la première fois, à ma connaissance, qu’il manquait à la solennité du dîner.",B1
"Et quel dîner, cependant !",B1
"Une soupe au persil, une omelette au jambon relevée d’oseille à la muscade, une longe de veau à la compote de prunes, et, pour dessert, des crevettes au sucre, le tout arrosé d’un joli vin de la Moselle.",B1
Voilà ce qu’un vieux papier allait coûter à mon oncle.,B1
"Ma foi, en qualité de neveu dévoué, je me crûs obligé de manger pour lui, en même temps que pour moi.",B1
Ce que je fis en conscience.,B1
« Je n’ai jamais vu chose pareille !,B1
disait la bonne Marthe.,B1
M. Lidenbrock qui n’est pas à table !,B1
 C’est à ne pas le croire.,B1
7  Cela présage quelque évènement grave !,B1
» reprenait la vieille servante en hochant la tête.,B1
"Dans mon opinion, cela ne présageait rien, sinon une scène épouvantable quand mon oncle trouverait son dîner dévoré.",B1
"J’en étais à ma dernière crevette, lorsqu’une voix retentissante m’arracha aux voluptés du dessert.",B1
Je ne fis qu’un bond de la salle dans le cabinet.,B1
"8 III « C’est évidemment du runique, disait le professeur en fronçant le sourcil.",B1
"Mais il y a un secret, et je le découvrirai, sinon… » Un geste violent acheva sa pensée.",B1
"« Mets-toi là, ajouta-t-il en m’indiquant la table du poing, et écris.",B1
» En un instant je fus prêt.,B1
"« Maintenant, je vais te dicter chaque lettre de notre alphabet qui correspond à l’un de ces caractères islandais.",B1
Nous verrons ce que cela donnera.,B1
"Mais, par saint Michel !",B1
garde-toi bien de te tromper !,B1
» La dictée commença.,B1
"Je m’appliquai de mon mieux ; chaque lettre fut appelée l’une après l’autre, et forma l’incompréhensible succession des mots suivants : mm.",B1
"rnlls esreuel seccJde sgtssmf unteief niedrke kt, samn atrateS Saodrrn emtnael nuaect rrilSa Atvaar .",B1
"nscrc ieaabs ccdrmi eeutul frantu dt, iac oseibo KediiY Quand ce travail fut terminé, mon oncle prit vivement la feuille sur laquelle je venais d’écrire, et il l’examina longtemps avec attention.",B1
« Qu’est-ce que cela veut dire ?,B1
» répétait-il machinalement.,B1
"Sur l’honneur, je n’aurais pas pu le lui apprendre.",B1
"D’ailleurs il ne m’interrogea pas à cet égard, et il continua de se parler à lui-même : « C’est ce que nous appelons un cryptogramme, disait-il, dans lequel le sens est caché sous des lettres brouillées à dessein, et qui, convenablement disposées, formeraient une phrase intelligible !",B1
Quand je pense qu’il y a là peut-être l’explication ou l’indication d’une grande découverte !,B1
"» Pour mon compte, je pensais qu’il n’y avait absolument rien, mais je gardai prudemment mon opinion.",B1
"Le professeur prit alors le livre et le parchemin, et les compara tous les deux.",B1
"« Ces deux écritures ne sont pas de la même main, dit-il ; le cryptogramme est postérieur au livre, et j’en vois tout d’abord une preuve irréfragable.",B1
"En effet, la première lettre est une double M qu’on chercherait vainement dans le livre de Turleson, car elle ne fut ajoutée à l’alphabet islandais qu’au",B1
9 quatorzième siècle.,B1
"Ainsi donc, il y a au moins deux cents ans entre le manuscrit et le document.",B1
"» Cela, j’en conviens, me parut assez logique.",B1
"« Je suis donc conduit à penser, reprit mon oncle, que l’un des possesseurs de ce livre aura tracé ces caractères mystérieux.",B1
Mais qui diable était ce possesseur ?,B1
N’aurait-il point mis son nom à quelque endroit de ce manuscrit ?,B1
"» Mon oncle releva ses lunettes, prit une forte loupe, et passa soigneusement en revue les premières pages du livre.",B1
"Au verso de la seconde, celle du faux titre, il découvrit une sorte de macule, qui faisait à l’œil l’effet d’une tache d’encre.",B1
"Cependant, en y regardant de près, on distinguait quelques caractères à demi effacés.",B1
"Mon oncle comprit que là était le point intéressant ; il s’acharna donc sur la macule et, sa grosse loupe aidant, il finit par reconnaître les signes que voici, caractères runiques qu’il lut sans hésiter : « Arne Saknussemm !",B1
"s’écria-t-il d’un ton triomphant, mais c’est un nom cela, et un nom islandais encore, celui d’un savant du seizième siècle, d’un alchimiste célèbre !",B1
» Je regardai mon oncle avec une certaine admiration.,B1
"« Ces alchimistes, reprit-il, Avicenne, Bacon, Lulle, Paracelse, étaient les véritables, les seuls savants de leur époque.",B1
Ils ont fait des découvertes dont nous avons le droit d’être étonnés.,B1
"Pourquoi, ce Saknussemm n’aurait- il pas enfoui sous cet incompréhensible cryptogramme quelque surprenante invention ?",B1
Cela doit être ainsi.,B1
» L’imagination du professeur s’enflammait à cette hypothèse.,B1
"« Sans doute, osai-je répondre, mais quel intérêt pouvait avoir ce savant à cacher ainsi quelque merveilleuse découverte ?",B1
le sais-je ?,B1
Galilée n’en a-t-il pas agi ainsi pour Saturne ?,B1
"D’ailleurs, nous verrons bien ; j’aurai le secret de ce document, et je ne prendrai ni nourriture ni sommeil avant de l’avoir deviné.",B1
» « Oh !,B1
"« Ni toi, non plus, Axel », reprit-il.",B1
« Diable !,B1
"me dis-je, il est heureux que j’aie dîné pour deux !",B1
"» « Et d’abord, fit mon oncle, il faut trouver la langue de ce « chiffre.",B1
» Cela ne doit pas être difficile.,B1
"» À ces mots, je relevai vivement la tête.",B1
Mon oncle reprit son soliloque : « Rien n’est plus aisé.,B1
Il y a dans ce document cent trente-deux lettres qui donnent soixante-dix-neuf consonnes contre cinquante-trois voyelles.,B1
"10 Or, c’est à peu près suivant cette proportion que sont formés les mots des langues méridionales, tandis que les idiomes du nord sont infiniment plus riches en consonnes.",B1
Il s’agit donc d’une langue du midi.,B1
» Ces conclusions étaient fort justes.,B1
« Mais quelle est cette langue ?,B1
"» C’est là que j’attendais mon savant, chez lequel cependant je découvrais un profond analyste.",B1
"« Ce Saknussemm, reprit-il, était un homme instruit ; or, dès qu’il n’écrivait pas dans sa langue maternelle, il devait choisir de préférence la langue courante entre les esprits cultivés du seizième siècle, je veux dire le latin.",B1
"Si je me trompe, je pourrai essayer de l’espagnol, du français, de l’italien, du grec, de l’hébreu.",B1
Mais les savants du seizième siècle écrivaient généralement en latin.,B1
J’ai donc le droit de dire a priori : ceci est du latin.,B1
» Je sautai sur ma chaise.,B1
Mes souvenirs de latiniste se révoltaient contre la prétention que cette suite de mots baroques pût appartenir à la douce langue de Virgile.,B1
« Oui !,B1
"du latin, reprit mon oncle, mais du latin brouillé.",B1
» « À la bonne heure !,B1
"Si tu le débrouilles, tu seras fin, mon oncle.",B1
"» « Examinons bien, dit-il, en reprenant la feuille sur laquelle j’avais écrit.",B1
Voilà une série de cent trente-deux lettres qui se présentent sous un désordre apparent.,B1
"Il y a des mots où les consonnes se rencontrent seules comme le premier « nrnlls », d’autres où les voyelles, au contraire, abondent, le cinquième, par exemple, « uneeief », ou l’avant-dernier « oseibo.",B1
"» Or, cette disposition n’a évidemment pas été combinée ; elle est donnée mathématiquement par la raison inconnue qui a présidé à la succession de ces lettres.",B1
"Il me paraît certain que la phrase primitive a été écrite régulièrement, puis retournée suivant une loi qu’il faut découvrir.",B1
Celui qui posséderait la clef de ce « chiffre » le lirait couramment.,B1
Mais quelle est cette clef ?,B1
"Axel, as-tu cette clef ?",B1
"» À cette question je ne répondis rien, et pour cause.",B1
"Mes regards s’étaient arrêtés sur un charmant portrait suspendu au mur, le portrait de Graüben.",B1
"La pupille de mon oncle se trouvait alors à Altona, chez une de ses parentes, et son, absence me rendait fort triste, car, je puis l’avouer maintenant, la jolie Virlandaise et le neveu du professeur s’aimaient avec toute la patience et toute la tranquillité allemandes.",B1
"Nous nous étions fiancés à l’insu de mon oncle, trop géologue pour comprendre de pareils sentiments.",B1
"Graüben était une charmante jeune fille blonde aux yeux bleus, d’un caractère un peu grave, d’un esprit un peu sérieux ; mais elle ne m’en aimait pas moins ; pour mon compte, je l’adorais, si toutefois ce verbe existe dans la langue",B1
11 tudesque !,B1
"L’image de ma petite Virlandaise me rejeta donc, en un instant, du monde des réalités dans celui des chimères, dans celui des souvenirs.",B1
Je revis la fidèle compagne de mes travaux et de mes plaisirs.,B1
Elle m’aidait à ranger chaque jour les précieuses pierres de mon oncle ; elle les étiquetait avec moi.,B1
C’était une très forte minéralogiste que mademoiselle Graüben !,B1
Elle aimait à approfondir les questions ardues de la science.,B1
"Que de douces heures nous avions passées à étudier ensemble, et combien j’enviai souvent le sort de ces pierres insensibles qu’elle maniait de ses charmantes mains !",B1
"Puis, l’instant de la récréation venue, nous sortions tous les deux, nous prenions par les allées touffues de l’Alster, et nous nous rendions de compagnie au vieux moulin goudronné qui fait si bon effet à l’extrémité du lac ; chemin faisant, on causait en se tenant par la main.",B1
Je lui racontais des choses dont elle riait de son mieux.,B1
"On arrivait ainsi jusqu’au bord de l’Elbe, et, après avoir dit bonsoir aux cygnes qui nagent parmi les grands nénuphars blancs, nous revenions au quai par la barque à vapeur.",B1
"Or, j’en étais là de mon rêve, quand mon oncle, frappant la table du poing, me ramena violemment à la réalité.",B1
"« Voyons, dit-il, la première idée qui doit se présenter à l’esprit pour brouiller les lettres d’une phrase, c’est, il me semble, d’écrire les mots verticalement au lieu de les tracer horizontalement.",B1
 Il faut voir ce que cela produit.,B1
"Axel, jette une phrase quelconque sur ce bout de papier ; mais, au lieu de disposer les lettres à la suite les unes des autres, mets-les successivement par colonnes verticales, de manière à les grouper en nombre de cinq ou six.",B1
"» Je compris ce dont il s’agissait, et immédiatement j’écrivis de haut en bas : J m n e G e e e, t r n t’b m i a !",B1
"a i a t ü i e p e b « Bon, dit le professeur, sans avoir lu.",B1
"Maintenant, dispose ces mots sur une ligne horizontale.",B1
"» J’obéis, et j’obtins la phrase suivante : JmneGe ee, trn t’bmia !",B1
12 « Parfait !,B1
"fit mon oncle en m’arrachant le papier des mains, voilà qui a déjà la physionomie du vieux document : les voyelles sont groupées ainsi que les consonnes dans le même désordre ; il y a même des majuscules au milieu des mots, ainsi que des virgules, tout comme dans le parchemin de Saknussemm !",B1
» Je ne puis m’empêcher de trouver ces remarques fort ingénieuses.,B1
"« Or, reprit mon oncle en s’adressant directement à moi, pour lire la phrase que tu viens d’écrire, et que je ne connais pas, il me suffira de prendre successivement la première lettre de chaque mot, puis la seconde, puis la troisième, ainsi de suite.",B1
"» Et mon oncle, à son grand étonnement, et surtout au mien, lut : Je t’aime bien, ma petite Graüben !",B1
« Hein !,B1
» fit le professeur.,B1
"Oui, sans m’en douter, en amoureux maladroit, j’avais tracé cette phrase compromettante !",B1
« Ah !,B1
tu aimes Graüben !,B1
reprit mon oncle d’un véritable ton de tuteur !,B1
 Oui… Non… balbutiai-je !,B1
"tu aimes Graüben, reprit-il machinalement.",B1
"Eh bien, appliquons mon procédé au document en question !",B1
"» Mon oncle, retombé dans son absorbante contemplation, oubliait déjà mes imprudentes paroles.",B1
"Je dis imprudentes, car la tête du savant ne pouvait comprendre les choses du cœur.",B1
"Mais, heureusement, la grande affaire du document l’emporta.",B1
"Au moment de faire son expérience capitale, les yeux du professeur Lidenbrock lancèrent des éclairs à travers ses lunettes.",B1
"Ses doigts tremblèrent, lorsqu’il reprit le vieux parchemin ; il était sérieusement ému.",B1
"Enfin il toussa fortement, et d’une voix grave, appelant successivement la première lettre, puis la seconde de chaque mot, il me dicta la série suivante : messunkaSenrA.",B1
"segnittamurtn ecertserrette, rotaivsadua, ednecsedsadne lacartniiiluJsiratracSarbmutabiledmek meretarcsilucoYsleffenSnl En finissant, je l’avouerai, j’étais émotionné, ces lettres, nommées une à une, ne m’avaient présenté aucun sens à l’esprit ; j’attendais donc que le professeur laissât se dérouler pompeusement entre ses lèvres une phrase d’une magnifique latinité.",B1
"Mais, qui aurait pu le prévoir !",B1
Un violent coup de poing ébranla la table.,B1
"L’encre rejaillit, la plume me sauta des mains.",B1
« Ce n’est pas cela !,B1
"s’écria mon oncle, cela n’a pas le sens commun !",B1
"» Puis, traversant le cabinet comme un boulet, descendant l’escalier comme une avalanche, il se précipita dans Königstrasse, et s’enfuit à toutes jambes.",B1
13 IV « Il est parti ?,B1
"s’écria Marthe en accourant au bruit de la porte de la rue qui, violemment refermée, venait d’ébranler la maison tout entière.",B1
"répondis-je, complètement parti !",B1
 Eh bien !,B1
et son dîner ?,B1
fit la vieille servante.,B1
 Il ne dînera pas !,B1
 Et son souper ?,B1
 Il ne soupera pas !,B1
dit Marthe en joignant les mains.,B1
" Non, bonne Marthe, il ne mangera plus, ni personne dans la maison !",B1
Mon oncle Lidenbrock nous met tous à la diète jusqu’au moment où il aura déchiffré un vieux grimoire qui est absolument indéchiffrable !,B1
nous n’avons donc plus qu’à mourir de faim !,B1
"» Je n’osai pas avouer qu’avec un homme aussi absolu que mon oncle, c’était un sort inévitable.",B1
"La vieille servante, sérieusement alarmée, retourna dans sa cuisine en gémissant.",B1
"Quand je fus seul, l’idée me vint d’aller tout conter à Graüben.",B1
Mais comment quitter la maison ?,B1
Le professeur pouvait rentrer d’un instant à l’autre.,B1
Et s’il m’appelait ?,B1
"Et s’il voulait recommencer ce travail logogryphique, qu’on eût vainement proposé au vieil Œdipe !",B1
"Et si je ne répondais pas à son appel, qu’adviendrait-il ?",B1
Le plus sage était de rester.,B1
"Justement, un minéralogiste de Besançon venait de nous adresser une collection de géodes siliceuses qu’il fallait classer.",B1
Je me mis au travail.,B1
"Je triai, j’étiquetai, je disposai dans leur vitrine toutes ces pierres creuses au-dedans desquelles s’agitaient de petits cristaux.",B1
Mais cette occupation ne m’absorbait pas ; l’affaire du vieux document ne laissait point de me préoccuper étrangement.,B1
"Ma tête bouillonnait, et je me sentais pris d’une vague inquiétude.",B1
J’avais le pressentiment d’une catastrophe prochaine.,B1
"Au bout d’une heure, mes géodes étaient étagées avec ordre.",B1
"Je me laissai aller alors dans le grand fauteuil d’Utrecht, les bras ballants et la tête renversée.",B1
"J’allumai ma pipe à long tuyau courbe, dont le fourneau sculpté représentait une naïade nonchalamment étendue ; puis, je m’amusai à suivre les progrès de la carbonisation, qui de ma naïade faisait peu à peu une négresse accomplie.",B1
"De temps en temps, j’écoutais si quelque pas retentissait dans l’escalier.",B1
Où pouvait être mon oncle en ce moment ?,B1
"Je me le figurais courant sous les beaux arbres de la route d’Altona, gesticulant, tirant au mur avec sa canne, d’un bras violent battant les herbes, décapitant les chardons et troublant dans leur repos les cigognes solitaires.",B1
14 Rentrerait-il triomphant ou découragé ?,B1
"Qui aurait raison l’un de l’autre, du secret ou de lui ?",B1
"Je m’interrogeais ainsi, et, machinalement, je pris entre mes doigts la feuille de papier sur laquelle s’allongeait l’incompréhensible série des lettres tracées par moi.",B1
Je me répétais : « Qu’est-ce que cela signifie ?,B1
» Je cherchai à grouper ces lettres de manière à former des mots.,B1
"Qu’on les réunit par deux, trois, ou cinq, ou six, cela ne donnait absolument rien d’intelligible.",B1
