sentence,difficulty
"En effet, il est d’usage à bord de tout navire de visiter soigneusement l’estomac des requins.",B2
"Les matelots, connaissant sa voracité peu délicate, s’attendent à quelque surprise, et leur attente n’est pas toujours trompée.",B2
"Lady Glenarvan ne voulut pas assister à cette répugnante « exploration, » et elle rentra dans la dunette.",B2
Le requin haletait encore ; il avait dix pieds de long et pesait plus de six cents livres.,B2
"Cette dimension et ce poids n’ont rien d’extraordinaire ; mais si le balance- fish n’est pas classé parmi les géants de l’espèce, du moins compte-t- il au nombre des plus redoutables.",B2
"Bientôt l’énorme poisson fut éventré à coups de hache, et sans plus de cérémonies.",B2
"L’émerillon avait pénétré jusque dans l’estomac, qui se trouva absolument vide ; évidemment l’animal jeûnait depuis longtemps, et les marins désappointés allaient en jeter les débris à la mer, quand l’attention du maître d’équipage fut attirée par un objet grossier, solidement engagé dans l’un des viscères.",B2
« Eh !,B2
qu’est-ce que cela ?,B2
" Cela, répondit un des matelots, c’est un morceau de roc que la bête aura avalé pour se lester.",B2
"reprit un autre, c’est bel et bien un boulet ramé que ce coquin-là a reçu dans le ventre, et qu’il n’a pas encore pu digérer.",B2
" Taisez-vous donc, vous autres, répliqua Tom Austin, le second du yacht, ne voyez-vous pas que cet animal était un ivrogne fieffé, et que pour n’en rien perdre il a bu non seulement le vin, mais encore la bouteille ?",B2
"s’écria lord Glenarvan, c’est une bouteille que ce requin a dans l’estomac !",B2
" Une véritable bouteille, répondit le maître d’équipage.",B2
Mais on voit bien qu’elle ne sort pas de la cave.,B2
" Eh bien, Tom, reprit lord Edward, retirez-la avec précaution ; les bouteilles trouvées en mer renferment souvent des documents précieux.",B2
 Vous croyez ?,B2
dit le major Mac Nabbs.,B2
"5  Je crois, du moins, que cela peut arriver.",B2
"je ne vous contredis point, répondit le major, et il y a peut- être là un secret.",B2
" C’est ce que nous allons savoir, dit Glenarvan.",B2
"Eh bien, Tom ?",B2
" Voilà, répondit le second, en montrant un objet informe qu’il venait de retirer, non sans peine, de l’estomac du requin.",B2
" Bon, dit Glenarvan, faites laver cette vilaine chose, et qu’on la porte dans la dunette.",B2
"» Tom obéit, et cette bouteille, trouvée dans des circonstances si singulières, fut déposée sur la table du carré, autour de laquelle prirent place lord Glenarvan, le major Mac Nabbs, le capitaine John Mangles et lady Helena, car une femme est, dit-on, toujours un peu curieuse.",B2
Tout fait évènement en mer.,B2
Il y eut un moment de silence.,B2
Chacun interrogeait du regard cette épave fragile.,B2
"Y avait-il là le secret de tout un désastre, ou seulement un message insignifiant confié au gré des flots par quelque navigateur désœuvré ?",B2
"Cependant, il fallait savoir à quoi s’en tenir, et Glenarvan procéda sans plus attendre à l’examen de la bouteille ; il prit, d’ailleurs, toutes les précautions voulues en pareilles circonstances ; on eût dit un coroner relevant les particularités d’une affaire grave ; et Glenarvan avait raison, car l’indice le plus insignifiant en apparence peut mettre souvent sur la voie d’une importante découverte.",B2
"Avant d’être visitée intérieurement, la bouteille fut examinée à l’extérieur.",B2
"Elle avait un col effilé, dont le goulot vigoureux portait encore un bout de fil de fer entamé par la rouille ; ses parois, très épaisses et capables de supporter une pression de plusieurs atmosphères, trahissaient une origine évidemment champenoise.",B2
"Avec ces bouteilles-là, les vignerons d’Aï ou d’Épernay cassent des bâtons de chaise, sans qu’elles aient trace de fêlure.",B2
Celle-ci avait donc pu supporter impunément les hasards d’une longue pérégrination.,B2
"« Une bouteille de la maison Cliquot, » dit simplement le major.",B2
"Et, comme il devait s’y connaître, son affirmation fut acceptée sans conteste.",B2
"« Mon cher major, répondit Helena, peu importe ce qu’est cette bouteille, si nous ne savons pas d’où elle vient.",B2
"6  Nous le saurons, ma chère Helena, dit lord Edward, et déjà l’on peut affirmer qu’elle vient de loin.",B2
"Voyez les matières pétrifiées qui la recouvrent, ces substances minéralisées, pour ainsi dire, sous l’action des eaux de la mer !",B2
Cette épave avait déjà fait un long séjour dans l’Océan avant d’aller s’engloutir dans le ventre d’un requin.,B2
" Il m’est impossible de ne pas être de votre avis, répondit le major, et ce vase fragile, protégé par son enveloppe de pierre, a pu faire un long voyage.",B2
 Mais d’où vient-il ?,B2
demanda lady Glenarvan.,B2
" Attendez, ma chère Helena, attendez ; il faut être patient avec les bouteilles.",B2
"Ou je me trompe fort, ou celle-ci va répondre elle-même à toutes nos questions.",B2
"» Et, ce disant, Glenarvan commença à gratter les dures matières qui protégeaient le goulot ; bientôt le bouchon apparut, mais fort endommagé par l’eau de mer.",B2
"« Circonstance fâcheuse, dit Glenarvan, car s’il se trouve là quelque papier, il sera en fort mauvais état.",B2
" C’est à craindre, répliqua le major.",B2
" J’ajouterai, reprit Glenarvan, que cette bouteille mal bouchée ne pouvait tarder à couler bas, et il est heureux que ce requin l’ait avalée pour nous l’apporter à bord du Duncan.",B2
" Sans doute, répondit John Mangles, et cependant mieux eût valu la pêcher en pleine mer, par une longitude et une latitude bien déterminées.",B2
"On peut alors, en étudiant les courants atmosphériques et marins, reconnaître le chemin parcouru ; mais avec un facteur comme celui-là, avec ces requins qui marchent contre vent et marée, on ne sait plus à quoi s’en tenir.",B2
" Nous verrons bien, » répondit Glenarvan.",B2
"En ce moment, il enlevait le bouchon avec le plus grand soin, et une forte odeur saline se répandit dans la dunette.",B2
« Eh bien ?,B2
"demanda lady Helena, avec une impatience toute féminine.",B2
"dit Glenarvan, je ne me trompais pas !",B2
il y a là des papiers !,B2
 Des documents !,B2
des documents !,B2
s’écria lady Helena.,B2
" Seulement, répondit Glenarvan, ils paraissent être rongés par l’humidité, et il est impossible de les retirer, car ils adhèrent aux parois de la bouteille.",B2
"7  Cassons-la, dit Mac Nabbs.",B2
" J’aimerais mieux la conserver intacte, répliqua Glenarvan.",B2
" Moi aussi, répondit le major.",B2
" Sans nul doute, dit lady Helena, mais le contenu est plus précieux que le contenant, et il vaut mieux sacrifier celui-ci à celui-là.",B2
" Que Votre Honneur détache seulement le goulot, dit John Mangles, et cela permettra de retirer le document sans l’endommager.",B2
"mon cher Edward, » s’écria lady Glenarvan.",B2
"Il était difficile de procéder d’une autre façon, et quoi qu’il en eût, lord Glenarvan se décida à briser le goulot de la précieuse bouteille.",B2
"Il fallut employer le marteau, car l’enveloppe pierreuse avait acquis la dureté du granit.",B2
"Bientôt ses débris tombèrent sur la table, et l’on aperçut plusieurs fragments de papiers adhérents les uns aux autres.",B2
"Glenarvan les retira avec précaution, les sépara, et les étala devant ses yeux, pendant que lady Helena, le major et le capitaine se pressaient autour de lui.",B2
"8 CHAPITRE II Les trois documents Ces morceaux de papier, à demi détruits par l’eau de mer, laissaient apercevoir quelques mots seulement, restes indéchiffrables de lignes presque entièrement effacées.",B2
"Pendant quelques minutes, lord Glenarvan les examina avec attention ; il les retourna dans tous les sens ; il les exposa à la lumière du jour ; il observa les moindres traces d’écriture respectées par la mer ; puis il regarda ses amis qui le considéraient d’un œil anxieux.",B2
"« Il y a là, dit-il, trois documents distincts, et vraisemblablement trois copies du même document traduit en trois langues, l’un anglais, l’autre français, le troisième allemand.",B2
Les quelques mots qui ont résisté ne me laissent aucun doute à cet égard.,B2
" Mais au moins, ces mots présentent-ils un sens ?",B2
demanda lady Glenarvan.,B2
" Il est difficile de se prononcer, ma chère Helena ; les mots tracés sur ces documents sont fort incomplets.",B2
 Peut-être se complètent-ils l’un par l’autre ?,B2
dit le major.,B2
" Cela doit être, répondit John Mangles ; il est impossible que l’eau de mer ait rongé ces lignes précisément aux mêmes endroits, et en rapprochant ces lambeaux de phrase, nous finirons par leur trouver un sens intelligible.",B2
" C’est ce que nous allons faire, dit lord Glenarvan, mais procédons avec méthode.",B2
Voici d’abord le document anglais.,B2
"» Ce document présentait la disposition suivante de lignes et de mots : « Voilà qui ne signifie pas grand-chose, dit le major d’un air désappointé.",B2
"9  Quoi qu’il en soit, répondit le capitaine, c’est là du bon anglais.",B2
" Il n’y a pas de doute à cet égard, dit lord Glenarvan, les mots sinh, aland, that, and, lost, sont intacts ; skipp forme évidemment le mot skipper, et il est question d’un sieur Gr…, probablement le capitaine d’un bâtiment naufragé.",B2
" Ajoutons, dit John Mangles, les mots monit et ssistance dont l’interprétation est évidente.",B2
 Eh mais !,B2
"c’est déjà quelque chose, cela, répondit lady Helena.",B2
" Malheureusement, répondit le major, il nous manque des lignes entières.",B2
"Comment retrouver le nom du navire perdu, le lieu du naufrage ?",B2
" Nous les retrouverons, dit lord Edward.",B2
" Cela n’est pas douteux, répliqua le major, qui était invariablement de l’avis de tout le monde, mais de quelle façon ?",B2
 En complétant un document par l’autre.,B2
 Cherchons donc !,B2
» s’écria lady Helena.,B2
"Le second morceau de papier, plus endommagé que le précédent, n’offrait que des mots isolés et disposés de cette manière : « Ceci est écrit en allemand, dit John Mangles, dès qu’il eut jeté les yeux sur ce papier.",B2
" Et vous connaissez cette langue, John ?",B2
" Parfaitement, Votre Honneur.",B2
" Eh bien, dites-nous ce que signifient ces quelques mots.",B2
"» Le capitaine examina le document avec attention, et s’exprima en ces termes : « D’abord, nous voilà fixés sur la date de l’évènement ; 7 Juni veut dire 7 juin, et en rapprochant ce chiffre des chiffres 62 fournis par le document anglais, nous avons cette date complète : 7 juin 1862.",B2
" Très bien, s’écria lady Helena ; continuez, John.",B2
" Sur la même ligne, reprit le jeune capitaine, je trouve le mot Glas qui, rapproché du mot gow fourni par le premier document, donne Glasgow.",B2
Il s’agit évidemment d’un navire du port de Glasgow.,B2
" C’est mon opinion, répondit le major.",B2
" La seconde ligne du document manque tout entière, reprit John Mangles.",B2
"Mais sur la troisième, je rencontre deux mots importants :",B2
"10 zwei qui veut dire deux, et atrosen, ou mieux matrosen, qui signifie matelots en langue allemande.",B2
" Ainsi donc, dit lady Helena, il s’agirait d’un capitaine et de deux matelots ?",B2
" C’est probable, répondit lord Glenarvan.",B2
" J’avouerai à Votre Honneur, reprit le capitaine, que le mot suivant graus m’embarrasse.",B2
Je ne sais comment le traduire.,B2
Peut-être le troisième document nous le fera-t-il comprendre.,B2
"Quant aux deux derniers mois, ils s’expliquent sans difficulté.",B2
"Bringt ihnen signifie portez-leur, et si on les rapproche du mot anglais situé comme eux sur la septième ligne du premier document, je veux dire du mot assistance, la phrase portez-leur secours se dégage toute seule.",B2
portez-leur secours !,B2
"dit Glenarvan, mais où se trouvent ces malheureux ?",B2
"Jusqu’ici nous n’avons pas une seule indication de lieu, et le théâtre de la catastrophe est absolument inconnu.",B2
" Espérons que le document français sera plus explicite, dit lady Helene.",B2
" Voyons le document français, répondit Glenarvan, et comme nous connaissons tous cette langue, nos recherches seront plus faciles.",B2
"» Voici le fac-similé exact du troisième document : « Il y a des chiffres, s’écria lady Helena.",B2
"Voyez, Messieurs, voyez !",B2
"…  Procédons avec ordre, dit lord Glenarvan, et commençons par le commencement.",B2
Permettez-moi de relever un à un ces mots épars et incomplets.,B2
"Je vois d’abord, dès les premières lettres, qu’il s’agit d’un trois-mâts, dont le nom, grâce aux documents anglais et français, nous est entièrement conservé : le Britannia.",B2
"Des deux mots suivants gonie et austral, le dernier seul a une signification que vous comprenez tous.",B2
" Voilà déjà un détail précieux, répondit John Mangles ; le naufrage a eu lieu dans l’hémisphère austral.",B2
" C’est vague, dit le major.",B2
" Je continue, reprit Glenarvan.",B2
"le mot abor, le radical du verbe aborder.",B2
Ces malheureux ont abordé quelque part.,B2
Mais où ?,B2
Est-ce donc sur un continent ?,B2
11  Cruel !,B2
"s’écria John Mangles, mais voilà l’explication du mot allemand graus… grausam… cruel !",B2
"dit Glenarvan, dont l’intérêt était violemment surexcité à mesure que le sens de ces mots incomplets se dégageait à ses yeux.",B2
"Indi…, s’agit-il donc de l’Inde où ces matelots auraient été jetés ?",B2
Que signifie ce mot ongit ?,B2
Et voici la latitude : trente-sept degrés onze minutes.,B2
nous avons donc une indication précise.,B2
" Mais la longitude manque, dit Mac Nabbs.",B2
" On ne peut pas tout avoir, mon cher major, répondit Glenarvan, et c’est quelque chose qu’un degré exact de latitude.",B2
"Décidément, ce document français est le plus complet des trois.",B2
"Il est évident que chacun d’eux était la traduction littérale des autres, car ils contiennent tous le même nombre de lignes.",B2
"Il faut donc maintenant les réunir, les traduire en une seule langue, et chercher leur sens le plus probable, le plus logique et le plus explicite.",B2
" Est-ce en français, demanda le major, en anglais ou en allemand que vous allez faire cette traduction ?",B2
" En français, répondit Glenarvan, puisque la plupart des mots intéressants nous ont été conservés dans cette langue.",B2
" Votre Honneur a raison, dit John Mangles, et d’ailleurs ce langage nous est familier.",B2
"Je vais écrire ce document en réunissant ces restes de mots et ces lambeaux de phrase, en respectant les intervalles qui les séparent, en complétant ceux dont le sens ne peut être douteux ; puis, nous comparerons et nous jugerons.",B2
"» Glenarvan prit aussitôt la plume, et quelques instants après, il présentait à ses amis un papier sur lequel étaient tracées les lignes suivantes : En ce moment, un matelot vint prévenir le capitaine que le Duncan embouquait le golfe de la Clyde, et il demanda ses ordres.",B2
« Quelles sont les intentions de Votre Honneur ?,B2
dit John Mangles en s’adressant à lord Glenarvan.,B2
"12 Gagner Dumbarton au plus vite, John ; puis, tandis que lady Helena retournera à Malcolm-Castle, j’irai jusqu’à Londres soumettre ce document à l’Amirauté.",B2
"» John Mangles donna ses ordres en conséquence, et le matelot alla les transmettre au second.",B2
"« Maintenant, mes amis, dit Glenarvan, continuons nos recherches.",B2
Nous sommes sur les traces d’une grande catastrophe.,B2
La vie de quelques hommes dépend de notre sagacité.,B2
Employons donc toute notre intelligence à deviner le mot de cette énigme.,B2
" Nous sommes prêts, mon cher Edward, répondit lady Helena.",B2
" Tout d’abord, reprit Glenarvan, il faut considérer trois choses bien distinctes dans ce document : 1° les choses que l’on sait ; 2° celles que l’on peut conjecturer ; 3° celles qu’on ne sait pas.",B2
Que savons-nous ?,B2
"Nous savons que le 7 juin 1862 un trois-mâts, le Britannia, de Glasgow, a sombré ; que deux matelots et le capitaine ont jeté ce document à la mer par 37° 11 ′ de latitude, et qu’ils demandent du secours.",B2
" Parfaitement, répliqua le major.",B2
 Que pouvons-nous conjecturer ?,B2
"D’abord, que le naufrage a eu lieu dans les mers australes, et tout de suite j’appellerai votre attention sur le mot gonie.",B2
Ne vient-il pas de lui-même indiquer le nom du pays auquel il appartient ?,B2
 La Patagonie !,B2
s’écria lady Helena.,B2
 Mais la Patagonie est-elle traversée par le trente-septième parallèle demanda le major.,B2
" Cela est facile, à vérifier, répondit John Mangles en déployant une carte de l’Amérique méridionale.",B2
C’est bien cela.,B2
La Patagonie est effleurée par ce trente-septième parallèle.,B2
"Il coupe l’Araucanie, longe à travers les pampas le nord des terres patagones, et va se perdre dans l’Atlantique.",B2
Continuons nos conjectures.,B2
"Les deux matelots et le capitaine abor…, abordent quoi ?",B2
"contin…, le continent ; vous entendez, un continent et non pas une île.",B2
Que deviennent-ils ?,B2
Vous avez là deux lettres providentielles pr… qui vous apprennent leur sort.,B2
"Ces malheureux, en effet, sont pris ou prisonniers.",B2
De qui ?,B2
de cruels Indiens.,B2
Êtes-vous convaincus ?,B2
Est-ce que les mots ne sautent pas d’eux-mêmes dans les places vides ?,B2
Est-ce que ce document ne,B2
13 s’éclaircit pas à vos yeux ?,B2
Est-ce que la lumière ne se fait pas dans votre esprit ?,B2
» Glenarvan parlait avec conviction.,B2
Ses yeux respiraient une confiance absolue.,B2
Tout son feu se communiquait à ses auditeurs.,B2
"Comme lui, ils s’écrièrent : « C’est évident !",B2
c’est évident !,B2
"» Lord Edward, après un instant, reprit en ces termes : « Toutes ces hypothèses, mes amis, me semblent extrêmement plausibles ; pour moi, la catastrophe a eu lieu sur les côtes de la Patagonie.",B2
"D’ailleurs, je ferai demander à Glasgow quelle était la destination du Britannia, et nous saurons s’il a pu être entraîné dans ces parages.",B2
"nous n’avons pas besoin d’aller chercher si loin, répondit John Mangles.",B2
"J’ai ici la collection de la Mercantile and Shipping Gazette, qui nous fournira des indications précises.",B2
" Voyons, voyons !",B2
» dit lady Glenarvan.,B2
John Mangles prit une liasse de journaux de l’année 1862 et se mit à la feuilleter rapidement.,B2
"Ses recherches ne furent pas longues, et bientôt il dit avec un accent de satisfaction : « 30 mai 1862.",B2
le Callao !,B2
"en charge pour Glasgow, Britannia, capitaine Grant.",B2
"s’écria lord Glenarvan, ce hardi Écossais qui a voulu fonder une Nouvelle-Écosse dans les mers du Pacifique !",B2
" Oui, répondit John Mangles, celui-là même qui, en 1861, s’est embarqué à Glasgow sur le Britannia, et dont on n’a jamais eu de nouvelles.",B2
 Plus de doute !,B2
plus de doute !,B2
C’est bien lui.,B2
"Le Britannia a quitté le Callao le 30 mai, et le 7 juin, huit jours après son départ, il s’est perdu sur les côtes de la Patagonie.",B2
Voilà son histoire tout entière dans ces restes de mots qui semblaient indéchiffrables.,B2
"Vous voyez, mes amis, que la part est belle des choses que nous pouvions conjecturer.",B2
"Quant à celles que nous ne savons pas, elles se réduisent à une seule, au degré de longitude qui nous manque.",B2
" Il nous est inutile, répondit John Mangles, puisque le pays est connu, et avec la latitude seule, je me chargerais d’aller droit au théâtre du naufrage.",B2
 Nous savons tout alors ?,B2
dit lady Glenarvan.,B2
"14  Tout, ma chère Helena, et ces blancs que la mer a laissés entre les mots du document, je vais les remplir sans peine, comme si j’écrivais sous la dictée du capitaine Grant.",B2
"» Aussitôt lord Glenarvan reprit la plume, et il rédigea sans hésiter la note suivante : Le 7 juin 1862, le trois-mâts Britannia de Glasgow a sombré sur les côtes de la Patagonie dans l’hémisphère austral.",B2
"Se dirigeant à terre, deux matelots et le capitaine Grant vont tenter d’aborder le continent où ils seront prisonniers de cruels Indiens.",B2
Ils ont jeté ce document par degrés de longitude et 37° 11 ′ de latitude.,B2
"Portez-leur secours, ou ils sont perdus.",B2
« Bien !,B2
"mon cher Edward, dit lady Helena, et si ces malheureux revoient leur patrie, c’est à vous qu’ils devront ce bonheur.",B2
" Et ils la reverront, répondit Glenarvan.",B2
"Ce document est trop explicite, trop clair, trop certain, pour que l’Angleterre hésite à venir au secours de trois de ses enfants abandonnés sur une côte déserte.",B2
"Ce qu’elle a fait pour Franklin et tant d’autres, elle le fera aujourd’hui pour les naufragés du Britannia !",B2
" Mais ces malheureux, reprit lady Helena, ont sans doute une famille qui pleure leur perte.",B2
"Peut-être ce pauvre capitaine Grant a-t- il une femme, des enfants…  Vous avez raison, ma chère lady, et je me charge de leur apprendre que tout espoir n’est pas encore perdu.",B2
"Maintenant, mes amis, remontons sur la dunette, car nous devons approcher du port.",B2
"» En effet, le Duncan avait forcé de vapeur ; il longeait en ce moment les rivages de l’île de Bute, et laissait Rothesay sur tribord, avec sa charmante petite ville couchée dans sa fertile vallée ; puis il s’élança dans les passes rétrécies du golfe, évolua devant Greenok, et, à six heures du soir, il mouillait au pied du rocher basaltique de Dumbarton, couronné par le célèbre château de Wallace, le héros écossais.",B2
"Là, une voiture attelée en poste attendait lady Helena pour la reconduire à Malcolm-Castle avec le major Mac Nabbs.",B2
"Puis lord Glenarvan, après avoir embrassé sa jeune femme, s’élança dans l’express du rail-way de Glasgow.",B2
"15 Mais avant de partir il avait confié à un agent plus rapide une note importante, et le télégraphe électrique, quelques minutes après, apportait au Times et au Morning-Chronicle un avis rédigé en ces termes : « Pour renseignements sur le sort du trois-mâts Britannia, de Glasgow, capitaine Grant, s’adresser à lord Glenarvan, Malcolm- Castle, Luss, comté de Dumbarton, Écosse.",B2
"16 CHAPITRE III Malcolm-Castle Le château de Malcolm, l’un des plus poétiques des Highlands, est situé auprès du village de Luss, dont il domine le joli vallon.",B2
Les eaux limpides du lac Lomond baignent le granit de ses murailles.,B2
"Depuis un temps immémorial il appartenait à la famille Glenarvan, qui conserva dans le pays de Rob-Roy et de Fergus Mac Gregor les usages hospitaliers des vieux héros de Walter Scott.",B2
"À l’époque où s’accomplit la révolution sociale en Écosse, grand nombre de vassaux furent chassés, qui ne pouvaient payer de gros fermages aux anciens chefs de clans.",B2
Les uns moururent de faim ; ceux-ci se firent pêcheurs ; d’autres émigrèrent.,B2
C’était un désespoir général.,B2
"Seuls entre tous, les Glenarvan crurent que la fidélité liait les grands comme les petits, et ils demeurèrent fidèles à leurs tenanciers.",B2
Pas un ne quitta le toit qui l’avait vu naître ; nul n’abandonna la terre où reposaient ses ancêtres ; tous restèrent au clan de leurs anciens seigneurs.,B2
"Aussi, à cette époque même, dans ce siècle de désaffection et de désunion, la famille Glenarvan ne comptait que des Écossais au château de Malcolm comme à bord du Duncan ; tous descendaient des vassaux de Mac Gregor, de Mac Farlane, de Mac Nabbs, de Mac Naughtons, c’est-à- dire qu’ils étaient enfants des comtés de Stirling et de Dumbarton : braves gens, dévoués corps et âme à leur maître, et dont quelques-uns parlaient encore le gaélique de la vieille Calédonie.",B2
"Lord Glenarvan possédait une fortune immense ; il l’employait à faire beaucoup de bien ; sa bonté l’emportait encore sur sa générosité, car l’une était infinie, si l’autre avait forcément des bornes.",B2
"Le seigneur de Luss, « le laird » de Malcolm, représentait son comté à la chambre des lords.",B2
"Mais avec ses idées jacobites, peu soucieux de plaire à la maison de Hanovre, il était assez mal vu des hommes d’État",B2
"17 d’Angleterre, et surtout par ce motif qu’il s’en tenait aux traditions de ses aïeux et résistait énergiquement aux empiétements politiques de « ceux du Sud.",B2
"» Ce n’était pourtant pas un homme arriéré que lord Edward Glenarvan, ni de petit esprit, ni de mince intelligence ; mais tout en tenant les portes de son comté largement ouvertes au progrès, il restait Écossais dans l’âme, et c’était pour la gloire de l’Écosse qu’il allait lutter avec ses yachts de course dans les « matches » du Royal-Thames- Yacht-Club.",B2
"Edward Glenarvan avait trente-deux ans ; sa taille était grande, ses traits un peu sévères, son regard d’une douceur infinie, sa personne tout empreinte de la poésie highlandaise.",B2
"On le savait brave à l’excès, entreprenant, chevaleresque, un Fergus du XIXe siècle, mais bon par- dessus toute chose, meilleur que saint Martin lui-même, car il eût donné son manteau tout entier aux pauvres gens des hautes terres.",B2
"Lord Glenarvan était marié depuis trois mois à peine ; il avait épousé miss Helena Tuffnel, la fille du grand voyageur William Tuffnel, l’une des nombreuses victimes de la science géographique et de la passion des découvertes.",B2
"Miss Helena n’appartenait pas à une famille noble, mais elle était Écossaise, ce qui valait toutes les noblesses aux yeux de lord Glenarvan ; de cette jeune personne charmante, courageuse, dévouée, le seigneur de Luss avait fait la compagne de sa vie.",B2
"Un jour, il la rencontra vivant seule, orpheline, à peu près sans fortune, dans la maison de son père, à Kilpatrick.",B2
Il comprit que la pauvre fille ferait une vaillante femme ; il l’épousa.,B2
"Miss Helena avait vingt-deux ans ; c’était une jeune personne blonde, aux yeux bleus comme l’eau des lacs écossais par un beau matin du printemps.",B2
Son amour pour son mari l’emportait encore sur sa reconnaissance.,B2
"Elle l’aimait comme si elle eût été la riche héritière, et lui l’orphelin abandonné.",B2
"Quant à ses fermiers et à ses serviteurs, ils étaient prêts à donner leur vie pour celle qu’ils nommaient : notre bonne dame de Luss.",B2
"Lord Glenarvan et lady Helena vivaient heureux à Malcolm-Castle, au milieu de cette nature superbe et sauvage des Highlands, se promenant sous les sombres allées de marronniers et de sycomores, aux bords du lac où retentissaient encore les pibrochs du vieux temps, au fond de ces gorges incultes dans lesquelles l’histoire de l’Écosse",B2
18 est écrite en ruines séculaires.,B2
"Un jour ils s’égaraient dans les bois de bouleaux ou de mélèzes, au milieu des vastes champs de bruyères jaunies ; un autre jour, ils gravissaient les sommets abruptes du Ben Lomond, ou couraient à cheval à travers les glens abandonnés, étudiant, comprenant, admirant cette poétique contrée encore nommée « le pays de Rob-Roy, » et tous ces sites célèbres, si vaillamment chantés par Walter Scott.",B2
