sentence,difficulty
"Aussi le connaissait-on bien, ce docteur, quoiqu’il ne fût membre d’aucune institution savante, ni des Sociétés royales géographiques de Londres, de Paris, de Berlin, de Vienne ou de Saint-Pétersbourg, ni du Club des Voyageurs, ni même de Royal Polytechnic Institution, où trônait son ami le statisticien Kokburn.",B1
"Ce savant lui proposa même un jour de résoudre le problème suivant, dans le but de lui être agréable : Étant donné le nombre de milles parcourus par le docteur autour du monde, combien sa tête en a-t-elle fait de plus que ses pieds, par suite de la différence des rayons ?",B1
"Ou bien, étant connu ce nombre de milles parcourus par les pieds et par la tête du docteur, calculer sa taille exacte à une ligne près ?",B1
"Mais Fergusson se tenait toujours éloigné des corps savants, étant de l’Église militante et non bavardante ; il trouvait le temps mieux employé à chercher qu’à discuter, à découvrir qu’à discourir.",B1
"On raconte qu’un Anglais vint un jour à Genève avec l’intention de visiter le lac ; on le fit monter dans l’une de ces vieilles voitures où l’on s’asseyait de côté comme dans les omnibus : or il advint que, par hasard, notre Anglais fut placé de manière à présenter le dos au lac ; la voiture accomplit paisiblement son voyage circulaire, sans qu’il songeât à se retourner une seule fois, et il revint à Londres, enchanté du lac de Genève.",B1
"Le docteur Fergusson s’était retourné, lui, et plus d’une fois pendant ses voyages, et si bien retourné qu’il avait beaucoup vu.",B1
"En cela, d’ailleurs, il obéissait à sa nature, et nous avons de bonnes raisons de croire qu’il était un peu fataliste, mais d’un fatalisme très orthodoxe, comptant sur lui, et même sur la Providence ; il se disait poussé plutôt qu’attiré dans ses voyages, et",B1
"5 parcourait le monde, semblable à une locomotive, qui ne se dirige pas, mais que la route dirige.",B1
"« Je ne poursuis pas mon chemin, disait-il souvent, c’est mon chemin qui me poursuit.",B1
"» On ne s’étonnera donc pas du sang-froid avec lequel il accueillit les applaudissements de la Société Royale ; il était au-dessus de ces misères, n’ayant pas d’orgueil et encore moins de vanité ; il trouvait toute simple la proposition qu’il avait adressée au président Sir Francis M… et ne s’aperçut même pas de l’effet immense qu’elle produisit.",B1
"Après la séance, le docteur fut conduit au Traveller’s club, dans Pall Mall ; un superbe festin s’y trouvait dressé à son intention ; la dimension des pièces servies fut en rapport avec l’importance du personnage, et l’esturgeon qui figura dans ce splendide repas n’avait pas trois pouces de moins en longueur que Samuel Fergusson lui-même.",B1
Des toasts nombreux furent portés avec les vins de France aux célèbres voyageurs qui s’étaient illustrés sur la terre d’Afrique.,B1
"On but à leur santé ou à leur mémoire, et par ordre alphabétique, ce qui est très anglais : à Abbadie, Adams, Adamson, Anderson, Arnaud, Baikie, Baldwin, Barth, Batouda, Beke, Beltrame, du Berba, Bimbachi, Bolognesi, Bolwik, Bolzoni, Bonnemain, Brisson, Browne, Bruce, Brun-Rollet, Burchell, Burckhardt, Burton, Caillaud, Caillié, Campbell, Chapman, Clapperton, Clot-Bey, Colomieu, Courval, Cumming, Cuny, Debono, Decken, Denham, Desavanchers, Dicksen, Dickson, Dochard, Duchaillu, Duncan, Durand, Duroulé, Duveyrier, Erhardt, d’Escayrac de Lauture, Ferret, Fresnel, Galinier, Galton, Geoffroy, Golberry, Hahn, Halm, Harnier, Hecquart, Heuglin, Hornemann, Houghton, Imbert, Kaufmann, Knoblecher, Krapf, Kummer, Lafargue, Laing, Lajaille, Lambert, Lamiral, Lamprière, John Lander, Richard Lander, Lefebvre, Lejean, Levaillant, Livingstone, Maccarthie, Maggiar, Maizan, Malzac, Moffat, Mollien, Monteiro, Morrisson, Mungo-Park, Neimans, Overwey, Panet, Partarrieau, Pascal, Pearse, Peddie, Peney, Petherick, Poncet, Prax, Raffenel, Rath, Rebmann, Richardson, Riley, Ritchie, Rochet d’Héricourt, Rongäwi, Roscher, Ruppel, Saugnier, Speke, Steidner, Thibaud, Thompson, Thornton, Toole, Tousny, Trotter, Tuckey, Tyrwitt, Vaudey, Veyssière, Vincent, Vinco, Vogel, Wahlberg, Warington, Washington, Werne, Wild, et enfin au docteur Samuel Fergusson qui, par son incroyable tentative, devait relier les travaux de ces voyageurs et compléter la série des découvertes africaines.",B1
"6 II Un article du « Daily Telegraph »  Guerre de journaux savants  M. Petermann soutient son ami le docteur Fergusson  Réponse du savant Koner  Paris engagés  Diverses propositions faites au docteur Le lendemain, dans son numéro du 15 janvier, le Daily Telegraph publiait un article ainsi conçu : « L’Afrique va livrer enfin le secret de ses vastes solitudes ; un Œdipe moderne nous donnera le mot de cette énigme que les savants de soixante siècles n’ont pu déchiffrer.",B1
"Autrefois, rechercher les sources du Nil, fontes Nili quaerere, était regardé comme une tentative insensée, une irréalisable chimère.",B1
"« Le docteur Barth, en suivant jusqu’au Soudan la route tracée par Denham et Clapperton ; le docteur Livingstone, en multipliant ses intrépides investigations depuis le cap de Bonne-Espérance jusqu’au bassin du Zambezi ; les capitaines Burton et Speke, par la découverte des Grands Lacs intérieurs, ont ouvert trois chemins à la civilisation moderne ; leur point d’intersection, où nul voyageur n’a encore pu parvenir, est le cœur même de l’Afrique.",B1
C’est là que doivent tendre tous les efforts.,B1
"Or, les travaux de ces hardis pionniers de la science vont être renoués par l’audacieuse tentative du docteur Samuel Fergusson, dont nos lecteurs ont souvent apprécié les belles explorations.",B1
"Si nous sommes bien informés, le point de départ de ce surprenant voyage serait l’île de Zanzibar, sur la côte orientale.",B1
"Quant au point d’arrivée, à la Providence seule il est réservé de le connaître.",B1
La proposition de cette exploration scientifique a été faite hier officiellement à la Société Royale de Géographie ; une somme de deux mille cinq cents livres est votée pour subvenir aux frais de l’entreprise.,B1
"Nous tiendrons nos lecteurs au courant de cette tentative, qui est sans précédent dans les fastes géographiques.",B1
"» Comme on le pense, cet article eut un énorme retentissement ; il souleva d’abord les tempêtes de l’incrédulité, le docteur Fergusson passa pour un être purement chimérique, de l’invention de M. Barnum, qui, après avoir travaillé aux États-Unis, s’apprêtait à « faire » les Îles Britanniques.",B1
"7 Une réponse plaisante parut à Genève dans le numéro de février des Bulletins de la Société Géographique ; elle raillait spirituellement la Société Royale de Londres, le Traveller’s club et l’esturgeon phénoménal.",B1
"Mais M. Petermann, dans ses Mittheilungen, publiés à Gotha, réduisit au silence le plus absolu le journal de Genève.",B1
"M. Petermann connaissait personnellement le docteur Fergusson, et se rendait garant de l’intrépidité de son audacieux ami.",B1
"Bientôt d’ailleurs le doute ne fut plus possible ; les préparatifs du voyage se faisaient à Londres ; les fabriques de Lyon avaient reçu une commande importante de taffetas pour la construction de l’aérostat ; enfin le gouvernement britannique mettait à la disposition du docteur le transport le Resolute, capitaine Pennet.",B1
"Aussitôt mille encouragements se firent jour, mille félicitations éclatèrent.",B1
"Les détails de l’entreprise parurent tout au long dans les Bulletins de la Société Géographique de Paris ; un article remarquable fut imprimé dans les Nouvelles Annales des voyages, de la géographie, de l’histoire et de l’archéologie de M. V.-A.",B1
"Malte-Brun ; un travail minutieux publié dans Zeitschrift für Allgemeine Erdkunde, par le docteur W. Koner, démontra victorieusement la possibilité du voyage, ses chances de succès, la nature des obstacles, les immenses avantages du mode de locomotion par la voie aérienne ; il blâma seulement le point de départ ; il indiquait plutôt Masuah, petit port de l’Abyssinie, d’où James Bruce, en 1768, s’était élancé à la recherche des sources du Nil.",B1
"D’ailleurs il admirait sans réserve cet esprit énergique du docteur Fergusson, et ce cœur couvert d’un triple airain qui concevait et tentait un pareil voyage.",B1
"Le North American Review ne vit pas sans déplaisir une telle gloire réservée à l’Angleterre ; il tourna la proposition du docteur en plaisanterie, et l’engagea à pousser jusqu’en Amérique, pendant qu’il serait en si bon chemin.",B1
"Bref, sans compter les journaux du monde entier, il n’y eut pas de recueil scientifique, depuis le Journal des Missions évangéliques jusqu’à la Revue algérienne et coloniale, depuis les Annales de la propagation de la foi jusqu’au Church Missionnary Intelligencer, qui ne relatât le fait sous toutes ses formes.",B1
"Des paris considérables s’établirent à Londres et dans l’Angleterre : 1° sur l’existence réelle ou supposée du docteur Fergusson ; 2° sur le voyage lui-même, qui ne serait pas tenté suivant les uns, qui serait entrepris suivant les autres ; 3° sur la question de savoir s’il réussirait ou s’il ne réussirait pas ; 4° sur les probabilités ou les improbabilités du retour du docteur Fergusson.",B1
"On engagea des sommes énormes au livre des paris, comme s’il se fût agi des courses d’Epsom.",B1
"8 Ainsi donc, croyants, incrédules, ignorants et savants, tous eurent les yeux fixés sur le docteur ; il devint le lion du jour sans se douter qu’il portât une crinière.",B1
Il donna volontiers des renseignements précis sur son expédition.,B1
Il fut aisément abordable et l’homme le plus naturel du monde.,B1
"Plus d’un aventurier hardi se présenta, qui voulait partager la gloire et les dangers de sa tentative ; mais il refusa sans donner de raisons de son refus.",B1
De nombreux inventeurs de mécanismes applicables à la direction des ballons vinrent lui proposer leur système.,B1
Il n’en voulut accepter aucun.,B1
"À qui lui demanda s’il avait découvert quelque chose à cet égard, il refusa constamment de s’expliquer, et s’occupa plus activement que jamais des préparatifs de son voyage.",B1
"9 III L’ami du docteur  D’où datait leur amitié  Dick Kennedy à Londres  Proposition inattendue, mais point rassurante  Proverbe peu consolant  Quelques mots du martyrologue africain  Avantages d’un aérostat  Le secret du docteur Fergusson Le docteur Fergusson avait un ami.",B1
"Non pas un autre lui-même, un alter ego ; l’amitié ne saurait exister entre deux êtres parfaitement identiques.",B1
"Mais s’ils possédaient des qualités, des aptitudes, un tempérament distincts, Dick Kennedy et Samuel Fergusson vivaient d’un seul et même cœur, et cela ne les gênait pas trop.",B1
"Ce Dick Kennedy était un Écossais dans toute l’acception du mot, ouvert, résolu, entêté.",B1
"Il habitait la petite ville de Leith, près d’Édimbourg, une véritable banlieue de la « Vieille Enfumée ».",B1
"C’était quelquefois un pêcheur, mais partout et toujours un chasseur déterminé ; rien de moins étonnant de la part d’un enfant de la Calédonie, quelque peu coureur des montagnes des Highlands.",B1
"On le citait comme un merveilleux tireur à la carabine ; non seulement il tranchait des balles sur une lame de couteau, mais il les coupait en deux moitiés si égales, qu’en les pesant ensuite on ne pouvait y trouver de différence appréciable.",B1
"La physionomie de Kennedy rappelait beaucoup celle de Halbert Glendinning, telle que l’a peinte Walter Scott dans Le Monastère ; sa taille dépassait six pieds anglais ; plein de grâce et d’aisance, il paraissait doué d’une force herculéenne ; une figure fortement hâlée par le soleil, des yeux vifs et noirs, une hardiesse naturelle très décidée, enfin quelque chose de bon et de solide dans toute sa personne prévenait en faveur de l’Écossais.",B1
"La connaissance des deux amis se fit dans l’Inde, à l’époque où tous deux appartenaient au même régiment ; pendant que Dick chassait au tigre et à l’éléphant, Samuel chassait à la plante et à l’insecte ; chacun pouvait se dire adroit dans sa partie, et plus d’une plante rare devint la proie du docteur, qui valut à conquérir autant qu’une paire de défenses en ivoire.",B1
"Ces deux jeunes gens n’eurent jamais l’occasion de se sauver la vie, ni de se rendre un service quelconque.",B1
De là une amitié inaltérable.,B1
"La destinée les éloigna parfois, mais la sympathie les réunit toujours.",B1
"Depuis leur rentrée en Angleterre, ils furent souvent séparés par les lointaines expéditions du docteur ; mais, de retour, celui-ci ne manqua jamais",B1
"10 d’aller, non pas demander, mais donner quelques semaines de lui-même à son ami l’Écossais.",B1
"Dick causait du passé, Samuel préparait l’avenir : l’un regardait en avant, l’autre en arrière.",B1
"De là un esprit inquiet, celui de Fergusson, une placidité parfaite, celle de Kennedy.",B1
"Après son voyage au Tibet, le docteur resta près de deux ans sans parler d’explorations nouvelles ; Dick supposa que ses instincts de voyage, ses appétits d’aventures se calmaient.",B1
Il en fut ravi.,B1
"Cela, pensait-il, devait finir mal un jour ou l’autre ; quelque habitude que l’on ait des hommes, on ne voyage pas impunément au milieu des anthropophages et des bêtes féroces ; Kennedy engageait donc Samuel à enrayer, ayant assez fait d’ailleurs pour la science, et trop pour la gratitude humaine.",B1
"À cela, le docteur se contentait de ne rien répondre ; il demeurait pensif, puis il se livrait à de secrets calculs, passant ses nuits dans des travaux de chiffres, expérimentant même des engins singuliers dont personne ne pouvait se rendre compte.",B1
On sentait qu’une grande pensée fermentait dans son cerveau.,B1
« Qu’a-t-il pu ruminer ainsi ?,B1
"» se demanda Kennedy, quand son ami l’eut quitté pour retourner à Londres, au mois de janvier.",B1
Il l’apprit un matin par l’article du Daily Telegraph.,B1
« Miséricorde !,B1
Le fou !,B1
traverser l’Afrique en ballon !,B1
Il ne manquait plus que cela !,B1
Voilà donc ce qu’il méditait depuis deux ans !,B1
"» À la place de tous ces points d’exclamation, mettez des coups de poing solidement appliqués sur la tête, et vous aurez une idée de l’exercice auquel se livrait le brave Dick en parlant ainsi.",B1
"Lorsque sa femme de confiance, la vieille Elspeth, voulut insinuer que ce pourrait bien être une mystification : « Allons donc !",B1
"répondit-il, est-ce que je ne reconnais pas mon homme ?",B1
Est-ce que ce n’est pas de lui ?,B1
Voyager à travers les airs !,B1
Le voilà jaloux des aigles maintenant !,B1
"Non, certes, cela ne sera pas !",B1
je saurai bien l’empêcher !,B1
"si on le laissait faire, il partirait un beau jour pour la lune !",B1
"» Le soir même, Kennedy, moitié inquiet, moitié exaspéré, prenait le chemin de fer à General Railway station, et le lendemain il arrivait à Londres.",B1
"Trois quarts d’heure après, un cab le déposait à la petite maison du docteur, Soho square, Greek street ; il en franchit le perron, et s’annonça en frappant à la porte cinq coups solidement appuyés.",B1
Fergusson lui ouvrit en personne.,B1
« Dick ?,B1
fit-il sans trop d’étonnement.,B1
" Dick lui-même, riposta Kennedy.",B1
"11  Comment, mon cher Dick, toi à Londres, pendant les chasses d’hiver ?",B1
" Moi, à Londres.",B1
 Et qu’y viens-tu faire ?,B1
 Empêcher une folie sans nom !,B1
 Une folie ?,B1
dit le docteur.,B1
" Est-ce vrai ce que raconte ce journal, répondit Kennedy en tendant le numéro du Daily Telegraph.",B1
c’est de cela que tu parles !,B1
Ces journaux sont bien indiscrets !,B1
"Mais assois-toi donc, mon cher Dick.",B1
 Je ne m’assoirai pas.,B1
Tu as parfaitement l’intention d’entreprendre ce voyage ?,B1
" Parfaitement ; mes préparatifs vont bon train, et je…  Où sont-ils, que je les mette en pièces, tes préparatifs ?",B1
Où sont-ils que j’en fasse des morceaux.,B1
» Le digne Écossais se mettait très sérieusement en colère.,B1
"« Du calme, mon cher Dick, reprit le docteur.",B1
Je conçois ton irritation.,B1
Tu m’en veux de ce que je ne t’ai pas encore appris mes nouveaux projets.,B1
 Il appelle cela de nouveaux projets !,B1
" J’ai été fort occupé, reprit Samuel sans admettre l’interruption, j’ai eu fort à faire !",B1
"Mais sois tranquille, je ne serais pas parti sans t’écrire…  Eh !",B1
je me moque bien…  Parce que j’ai l’intention de t’emmener avec moi.,B1
» L’Écossais fit un bond qu’un chamois n’eût pas désavoué.,B1
« Ah ça !,B1
"dit-il, tu veux donc qu’on nous renferme tous les deux à l’hôpital de Betlehem !",B1
" J’ai positivement compté sur toi, mon cher Dick, et je t’ai choisi à l’exclusion de bien d’autres.",B1
» Kennedy demeurait en pleine stupéfaction.,B1
"« Quand tu m’auras écouté pendant dix minutes, répondit tranquillement le docteur, tu me remercieras.",B1
 Tu parles sérieusement ?,B1
 Et si je refuse de t’accompagner ?,B1
 Tu ne refuseras pas.,B1
" Mais enfin, si je refuse ?",B1
 Je partirai seul.,B1
" Asseyons-nous, dit le chasseur, et parlons sans passion.",B1
"Du moment que tu ne plaisantes pas, cela vaut la peine que l’on discute.",B1
" Discutons en déjeunant, si tu n’y vois pas d’obstacle, mon cher Dick.",B1
"» Les deux amis se placèrent l’un en face de l’autre devant une petite table, entre une pile de sandwichs et une théière énorme.",B1
"12 « Mon cher Samuel, dit le chasseur, ton projet est insensé !",B1
il est impossible !,B1
il ne ressemble à rien de sérieux ni de praticable !,B1
 C’est ce que nous verrons bien après avoir essayé.,B1
" Mais ce que précisément il ne faut pas faire, c’est d’essayer.",B1
" Pourquoi cela, s’il te plaît ?",B1
" Et les dangers, et les obstacles de toute nature !",B1
" Les obstacles, répondit sérieusement Fergusson, sont inventés pour être vaincus ; quant aux dangers, qui peut se flatter de les fuir ?",B1
"Tout est danger dans la vie ; il peut être très dangereux de s’asseoir devant sa table ou de mettre son chapeau sur sa tête ; il faut d’ailleurs considérer ce qui doit arriver comme arrivé déjà, et ne voir que le présent dans l’avenir, car l’avenir n’est qu’un présent un peu plus éloigné.",B1
 Que cela !,B1
fit Kennedy en levant les épaules.,B1
Tu es toujours fataliste !,B1
" Toujours, mais dans le bon sens du mot.",B1
"Ne nous préoccupons donc pas de ce que le sort nous réserve, et n’oublions jamais notre bon proverbe d’Angleterre : L’homme né pour être pendu ne sera jamais noyé !",B1
"» Il n’y avait rien à répondre, ce qui n’empêcha pas Kennedy de reprendre une série d’arguments faciles à imaginer, mais trop longs à rapporter ici.",B1
"« Mais enfin, dit-il après une heure de discussion, si tu veux absolument traverser l’Afrique, si cela est nécessaire à ton bonheur, pourquoi ne pas prendre les routes ordinaires ?",B1
répondit le docteur en s’animant ; parce que jusqu’ici toutes les tentatives ont échoué !,B1
"Parce que depuis Mungo-Park assassiné sur le Niger jusqu’à Vogel disparu dans le Wadaï, depuis Oudney mort à Murmur, Clapperton mort à Sackatou, jusqu’au Français Maizan coupé en morceaux, depuis le major Laing tué par les Touaregs jusqu’à Roscher de Hambourg massacré au commencement de 1860, de nombreuses victimes ont été inscrites au martyrologue africain !",B1
"Parce que lutter contre les éléments, contre la faim, la soif, la fièvre, contre les animaux féroces et contre des peuplades plus féroces encore, est impossible !",B1
Parce que ce qui ne peut être fait d’une façon doit être entrepris d’une autre !,B1
"Enfin parce que, là où l’on ne peut passer au milieu, il faut passer à côté ou passer dessus !",B1
 S’il ne s’agissait que de passer dessus !,B1
répliqua Kennedy ; mais passer par-dessus !,B1
 Eh bien !,B1
"reprit le docteur avec le plus grand sang-froid du monde, qu’ai-je à redouter !",B1
"Tu admettras bien que j’ai pris mes précautions de manière à ne pas craindre une chute de mon ballon ; si donc il vient à me faire défaut, je me retrouverai sur terre dans les conditions normales des explorateurs ; mais mon ballon ne me manquera pas, il n’y faut pas compter.",B1
" Il faut y compter, au contraire.",B1
"13  Non pas, mon cher Dick.",B1
J’entends bien ne pas m’en séparer avant mon arrivée à la côte occidentale d’Afrique.,B1
"Avec lui, tout est possible ; sans lui, je retombe dans les dangers et les obstacles naturels d’une pareille expédition ; avec lui, ni la chaleur, ni les torrents, ni les tempêtes, ni le simoun, ni les climats insalubres, ni les animaux sauvages, ni les hommes ne sont à craindre !",B1
"Si j’ai trop chaud, je monte, si j’ai froid, je descends ; une montagne, je la dépasse ; un précipice, je le franchis ; un fleuve, je le traverse ; un orage, je le domine ; un torrent, je le rase comme un oiseau !",B1
"Je marche sans fatigue, je m’arrête sans avoir besoin de repos !",B1
Je plane sur les cités nouvelles !,B1
"Je vole avec la rapidité de l’ouragan, tantôt au plus haut des airs, tantôt à cent pieds du sol, et la carte africaine se déroule sous mes yeux dans le grand atlas du monde !",B1
"» Le brave Kennedy commençait à se sentir ému, et cependant le spectacle évoqué devant ses yeux lui donnait le vertige.",B1
"Il contemplait Samuel avec admiration, mais avec crainte aussi ; il se sentait déjà balancé dans l’espace.",B1
"« Voyons, fit-il, voyons un peu, mon cher Samuel, tu as donc trouvé le moyen de diriger les ballons ?",B1
 Pas le moins du monde.,B1
C’est une utopie.,B1
 Mais alors tu iras…  Où voudra la Providence ; mais cependant de l’est à l’ouest.,B1
 Pourquoi cela ?,B1
" Parce que je compte me servir des vents alizés, dont la direction est constante.",B1
fit Kennedy en réfléchissant : les vents alizés… certainement… on peut à la rigueur… il y a quelque chose…  S’il y a quelque chose !,B1
"non, mon brave ami, il y a tout.",B1
Le gouvernement anglais a mis un transport à ma disposition ; il a été convenu également que trois ou quatre navires iraient croiser sur la côte occidentale vers l’époque présumée de mon arrivée.,B1
"Dans trois mois au plus, je serai à Zanzibar, où j’opérerai le gonflement de mon ballon, et de là nous nous élancerons.",B1
 Aurais-tu encore l’apparence d’une objection à me faire ?,B1
"Parle, ami Kennedy.",B1
 Une objection !,B1
"j’en aurais mille ; mais, entre autres, dis-moi : si tu comptes voir le pays, si tu comptes monter et descendre à ta volonté, tu ne le pourras faire sans perdre ton gaz ; il n’y a pas eu jusqu’ici d’autres moyens de procéder, et c’est ce qui a toujours empêché les longues pérégrinations dans l’atmosphère.",B1
" Mon cher Dick, je ne te dirai qu’une seule chose : je ne perdrai pas un atome de gaz, pas une molécule.",B1
14  Et tu descendras à volonté ?,B1
 Je descendrai à volonté.,B1
 Et comment feras-tu ?,B1
" Ceci est mon secret, ami Dick.",B1
"Aie confiance, et que ma devise soit la tienne : Excelsior !",B1
 Va pour Excelsior !,B1
"» répondit le chasseur, qui ne savait pas un mot de latin.",B1
"Mais il était bien décidé à s’opposer, par tous les moyens possibles, au départ de son ami.",B1
Il fit donc mine d’être de son avis et se contenta d’observer.,B1
"Quant à Samuel, il alla surveiller ses apprêts.",B1
