sentence,difficulty
"Ce qu’il portait d’épingles piquées aux manches et au collet de son habit, au fond de son chapeau et aux parements de son gilet, ne saurait se compter.",C1
"Lorsque le cousin Bénédict revenait de quelque scientifique promenade, son précieux couvre-chef, particulièrement, n’était plus qu’une boîte d’histoire naturelle, étant hérissé intérieurement et extérieurement d’insectes transpercés.",C1
"Et maintenant, tout aura été dit sur cet original, lorsqu’on saura que c’était par passion entomologique qu’il avait accompagné Mr. et Mrs. Weldon à la Nouvelle-Zélande.",C1
"Là, sa collection s’était enrichie de quelques sujets rares, et on comprendra qu’il eût hâte de revenir les classer dans les casiers de son cabinet de San Francisco.",C1
"Donc, puisque Mrs. Weldon et son enfant retournaient en Amérique par le Pilgrim, rien de plus naturel que cousin Bénédict les accompagnât pendant cette traversée.",C1
Mais ce n’était pas sur lui que Mrs. Weldon devrait compter si elle se trouvait jamais dans quelque situation critique.,C1
"Très heureusement, il ne s’agissait que d’un voyage facile à exécuter pendant la belle saison, et à bord d’un bâtiment dont le capitaine méritait toute sa confiance.",C1
"Pendant les trois jours de relâche du Pilgrim à Waitemata, Mrs. Weldon fit ses préparatifs, en grande hâte, car elle ne voulait pas retarder le départ du brick-goélette.",C1
"Les domestiques indigènes qui la servaient à son habitation d’Auckland furent congédiés, et, le 22 janvier, elle s’embarqua à bord du Pilgrim, n’emmenant que son fils Jack, le cousin Benédict et Nan, sa vieille négresse.",C1
Le cousin Bénédict emportait dans une boîte spéciale toute sa collection d’insectes.,C1
"Dans cette collection figuraient, entre",C1
"13 autres, quelques échantillons de ces nouveaux staphylins, sortes de coléoptères carnassiers, dont les yeux sont placés au-dessus de la tête, et qui jusqu’alors semblaient être particuliers à la Nouvelle-Calédonie.",C1
"On lui avait bien recommandé une certaine araignée venimeuse, le « katipo » des Maoris, dont la morsure est souvent mortelle pour les indigènes.",C1
"Mais une araignée n’appartient pas à l’ordre des insectes proprement dits, elle a sa place dans celui des arachnides, et, par suite, était sans prix aux yeux du cousin Bénédict.",C1
"Aussi l’avait-il dédaignée, et le plus beau joyau de sa collection était-il un remarquable staphylin néo-zélandais.",C1
"Il va sans dire que cousin Bénédict, en payant une forte prime, avait fait assurer sa cargaison, qui lui semblait bien autrement précieuse que tout le chargement d’huile et de fanons arrimé dans la cale du Pilgrim.",C1
"Au moment de l’appareillage, lorsque Mrs. Weldon et ses compagnons de voyage se trouvèrent sur le pont du brick- goélette ; le capitaine Hull s’approcha de sa passagère.",C1
"« Il est bien entendu, mistress Weldon, lui dit-il, que si vous prenez passage à bord du Pilgrim, c’est sous votre propre responsabilité.",C1
" Pourquoi me faites-vous cette observation, monsieur Hull ?",C1
demanda Mrs. Weldon.,C1
" Parce que je n’ai pas reçu d’ordre de votre mari à cet égard, et qu’à tout prendre un brick-goélette ne peut vous offrir les garanties de bonne traversée d’un paquebot spécialement destiné au transport des voyageurs.",C1
" Si mon mari était ici, répondit Mrs. Weldon, pensez-vous, monsieur Hull, qu’il hésiterait à s’embarquer sur le Pilgrim, en compagnie de sa femme et de son enfant ?",C1
" Non, mistress Weldon, il n’hésiterait pas, dit le capitaine Hull, non, certes !",C1
pas plus que je n’hésiterais moi-même !,C1
"Le Pilgrim est un bon navire, après tout, bien qu’il n’ait fait qu’une triste campagne de pêche, et j’en suis sûr, autant qu’un",C1
14 marin peut l’être du bâtiment qu’il commande depuis plusieurs années.,C1
"Ce que j’en dis, mistress Weldon, c’est pour mettre ma responsabilité à couvert, et pour vous répéter que vous ne trouverez pas à bord le confort auquel vous êtes habituée.",C1
" Puisque ce n’est qu’une question de confort, monsieur Hull, répondit Mrs. Weldon, cela ne saurait m’arrêter.",C1
"Je ne suis pas de ces passagères difficiles, qui se plaignent incessamment de l’étroitesse des cabines ou de l’insuffisance de la table.",C1
"» Puis, Mrs. Weldon, après avoir regardé pendant quelques instants son petit Jack, dont elle tenait la main : « Partons, monsieur Hull !",C1
"Les ordres furent donnés d’appareiller aussitôt, les voiles s’orientèrent, et le Pilgrim, manœuvrant de manière à dégolfer par le plus court, mit le cap sur la côte américaine.",C1
"Mais, trois jours après son départ, le brick-goélette, contrarié par de fortes brises de l’est, fut obligé de prendre bâbord amures pour s’élever dans le vent.",C1
"Aussi, à la date du 2 février, le capitaine Hull se trouvait-il encore par une latitude plus haute qu’il n’aurait voulu, et dans la situation d’un marin qui chercherait plutôt à doubler le cap Horn qu’à rallier par le plus court le nouveau continent.",C1
"15 CHAPITRE II Dick Sand Cependant, la mer était belle, et, sauf les retards, la navigation s’opérait dans des conditions très supportables.",C1
Mrs. Weldon avait été installée à bord du Pilgrim aussi confortablement que possible.,C1
"Ni dunette, ni roufle n’occupaient l’arrière du pont.",C1
Aucune cabine de poupe n’avait donc pu recevoir la passagère.,C1
"Elle dut se contenter de la chambre du capitaine Hull, située sur l’arrière, et qui constituait son modeste logement de marin.",C1
Et encore avait-il fallu que le capitaine insistât pour la lui faire accepter.,C1
"Là, dans cet étroit logement, s’était installée Mrs. Weldon, avec son enfant et la vieille Nan.",C1
"C’est là qu’elle prenait ses repas, en compagnie du capitaine et du cousin Bénédict, pour lequel on avait établi une sorte de chambre en abord.",C1
"Quant au commandant du Pilgrim, il s’était casé dans une cabine du poste de l’équipage, cabine qui eût été occupée par le second, s’il y avait eu un second à bord.",C1
"Mais le brick-goélette naviguait, on le sait, dans des conditions qui avaient permis d’économiser les services d’un second officier.",C1
"Les hommes du Pilgrim, bons et solides marins, se montraient très unis par la communauté d’idées et d’habitudes.",C1
Cette saison de pêche était la quatrième qu’ils faisaient ensemble.,C1
"Tous Américains de l’Ouest, ils se connaissaient de longue date, et appartenaient au même littoral de l’État de Californie.",C1
"Ces braves gens se montraient fort prévenants envers Mrs. Weldon, la femme de leur armateur, pour lequel ils professaient un dévouement sans bornes.",C1
"Il faut dire que, largement intéressés dans les bénéfices du navire, ils avaient navigué jusqu’alors avec grand profit.",C1
"Si, en raison de leur petit nombre, ils ne s’épargnaient pas à la peine, c’est que tout travail",C1
16 accroissait leurs avantages dans le règlement des comptes qui terminait chaque saison.,C1
"Cette fois, il est vrai, le profit serait presque nul, et cela les faisait justement maugréer contre ces coquins de la Nouvelle-Zélande.",C1
"Un homme à bord, seul, entre tous, n’était pas d’origine américaine.",C1
"Portugais de naissance, mais parlant l’anglais couramment, il se nommait Negoro, et remplissait les modestes fonctions de cuisinier du brick-goélette.",C1
"Le cuisinier du Pilgrim ayant déserté à Auckland, ce Negoro, alors sans emploi, s’était offert pour le remplacer.",C1
"C’était un homme taciturne, très peu communicatif, qui se tenait à l’écart, mais faisait convenablement son métier.",C1
"En l’engageant, le capitaine Hull semblait avoir eu la main assez heureuse, et, depuis son embarquement, le maître-coq n’avait mérité aucun reproche.",C1
"Cependant, le capitaine Hull regrettait de ne pas avoir eu le temps de se renseigner suffisamment sur son passé.",C1
"Sa figure, ou plutôt son regard, ne lui allait qu’à moitié, et quand il s’agit de faire entrer un inconnu dans la vie du bord, si restreinte, si intime, on ne devrait rien négliger pour s’assurer de ses antécédents.",C1
Negoro pouvait avoir quarante ans.,C1
"Maigre, nerveux, de taille moyenne, très brun de poil, un peu basané de peau, il devait être robuste.",C1
Avait-il reçu quelque instruction ?,C1
"Oui, cela se voyait à certaines observations qui lui échappaient quelquefois.",C1
"D’ailleurs, il ne parlait jamais de son passé, il ne disait mot de sa famille.",C1
"D’où il venait, où il avait vécu, on ne pouvait le deviner.",C1
Quel serait son avenir ?,C1
on ne le savait pas davantage.,C1
Il annonçait seulement l’intention de débarquer à Valparaiso.,C1
C’était certainement un homme singulier.,C1
"En tout cas, il ne paraissait pas qu’il fût marin.",C1
"Il semblait même être plus étranger aux choses de la marine que ne l’est un maître- coq, dont une partie de l’existence s’est passée sur mer.",C1
"Cependant, quant à être incommodé par le roulis ou le tangage du navire, comme des gens qui n’ont jamais navigué, il ne l’était aucunement, et c’est quelque chose pour un cuisinier de bord.",C1
"17 En somme, on le voyait peu.",C1
"Pendant le jour, il demeurait le plus ordinairement confiné dans son étroite cuisine, devant le fourneau de fonte qui en occupait la plus grande place.",C1
"La nuit venue, le fourneau éteint, Negoro regagnait la « cabane » qui lui était réservée au fond du poste de l’équipage.",C1
"Puis, il se couchait aussitôt et s’endormait.",C1
Il a été dit ci-dessus que l’équipage du Pilgrim se composait de cinq matelots et d’un novice.,C1
"Ce jeune novice, âgé de quinze ans, était enfant de père et mère inconnus.",C1
"Ce pauvre être, abandonné dès sa naissance, avait été recueilli par la charité publique et élevé par elle.",C1
"Dick Sand,  ainsi se nommait-il,  devait être originaire de l’État de New-York, et sans doute de la capitale de cet État.",C1
"Si le nom de Dick,  abréviatif de celui de Richard,  avait été donné au petit orphelin, c’est que ce nom était celui du charitable passant qui l’avait recueilli, deux ou trois heures après sa naissance.",C1
"Quant au nom de Sand, il lui fut attribué en souvenir de l’endroit où il avait été trouvé, c’est-à-dire sur cette pointe de Sandy-Hook, qui forme l’entrée du port de New-York, à l’embouchure de l’Hudson.",C1
"Dick Sand, lorsqu’il aurait atteint toute sa croissance, ne devait pas dépasser la taille moyenne, mais il était fortement constitué.",C1
On ne pouvait douter qu’il ne fût d’origine anglo- saxonne.,C1
"Il était brun, cependant, avec des yeux bleus dont le cristallin brillait d’un feu ardent.",C1
Son métier de marin l’avait déjà convenablement préparé aux luttes de la vie.,C1
Sa physionomie intelligente respirait l’énergie.,C1
"Ce n’était pas celle d’un audacieux, c’était celle d’un « oseur ».",C1
Souvent on cite ces trois mots d’un vers inachevé de Virgile : Audaces fortuna juvat… mais on les cite incorrectement.,C1
"Le poète a dit : Audentes fortuna juvat… C’est aux oseurs, non aux audacieux, que sourit presque toujours la fortune.",C1
L’audacieux peut être irréfléchi.,C1
"L’oseur pense d’abord, agit ensuite.",C1
Là est la nuance.,C1
18 Dick Sand était audens.,C1
"À quinze ans, il savait déjà prendre un parti, et exécuter jusqu’au bout ce qu’avait décidé son esprit résolu.",C1
"Son air, à la fois vif et sérieux, attirait l’attention.",C1
"Il ne se dissipait pas en paroles ou en gestes, comme le font ordinairement les garçons de son âge.",C1
"De bonne heure, à une époque de la vie où on ne discute guère les problèmes de l’existence, il avait envisagé en face sa condition misérable, et il s’était promis de « se faire » lui-même.",C1
"Et il s’était fait,  étant déjà presque un homme à l’âge où d’autres ne sont encore que des enfants.",C1
"En même temps, très leste, très habile à tous les exercices physiques, Dick Sand était de ces êtres privilégiés, dont on peut dire qu’ils sont nés avec deux pieds gauches et deux mains droites.",C1
"De cette façon, ils font tout de la bonne main et partent toujours du bon pied.",C1
"La charité publique, on l’a dit, avait élevé le petit orphelin.",C1
"Il avait été mis d’abord dans une de ces maisons d’enfants, où il y a toujours, en Amérique, une place pour les petits abandonnés.",C1
"Puis, à quatre ans, Dick apprenait à lire, à écrire, à compter dans une de ces écoles de l’État de New-York, que les souscriptions charitables entretiennent si généreusement.",C1
"À huit ans, le goût de la mer, que Dick avait de naissance, le faisait embarquer comme mousse sur un long-courrier des mers du Sud.",C1
"Là, il apprenait le métier de marin, et comme on doit l’apprendre, dès le plus bas âge.",C1
"Peu à peu, il s’instruisit sous la direction d’officiers qui s’intéressaient à ce petit bonhomme.",C1
"Aussi, le mousse ne devait-il pas tarder à devenir novice, en attendant mieux, sans doute.",C1
"L’enfant qui comprend, dès le début, que le travail est la loi de la vie, celui qui sait, de bonne heure, que son pain ne se gagnera qu’à la sueur de son front, précepte de la Bible qui est la règle de l’humanité,  celui-là est probablement prédestiné aux grandes choses, car il aura un jour, avec la volonté, la force de les accomplir.",C1
"Ce fut lorsqu’il était mousse à bord d’un navire de commerce, que Dick Sand fut remarqué par le capitaine Hull.",C1
"Ce brave marin prit aussitôt en amitié ce brave et jeune garçon, et il le fit connaître plus tard à son armateur James-W. Weldon.",C1
"19 Celui-ci ressentit un vif intérêt pour cet orphelin, dont il compléta l’éducation à San-Francisco, et il le fit élever dans la religion catholique, à laquelle sa famille appartenait.",C1
"Pendant le cours de ses études, Dick Sand se passionna plus particulièrement pour la géographie, pour les voyages, en attendant qu’il eût l’âge d’apprendre la partie des mathématiques qui se rapporte à la navigation.",C1
"Puis, à cette portion théorique de son instruction, il ne négligea point de joindre la pratique.",C1
Ce fut comme novice qu’il put s’embarquer pour la première fois sur le Pilgrim.,C1
Un bon marin doit connaître la grande pêche aussi bien que la grande navigation.,C1
C’est une bonne préparation à toutes les éventualités que comporte la carrière maritime.,C1
"D’ailleurs, Dick Sand partait sur un navire de James-W. Weldon, son bienfaiteur, commandé par son protecteur, le capitaine Hull.",C1
Il se trouvait donc dans les conditions les plus favorables.,C1
"Dire jusqu’où son dévouement aurait été pour la famille Weldon, à laquelle il devait tout, cela est superflu.",C1
Mieux vaut laisser parler les faits.,C1
"Mais on comprendra combien le jeune novice fut heureux, lorsqu’il apprit que Mrs. Weldon allait prendre passage à bord du Pilgrim.",C1
"Mrs. Weldon, pendant quelques années, avait été une mère pour lui, et, en Jack, il voyait un petit frère, tout en tenant compte de sa situation vis-à- vis du fils du riche armateur.",C1
"Mais,  ses protecteurs le savaient bien,  ce bon grain qu’ils avaient semé était tombé dans une terre généreuse.",C1
"Sous la sève de son sang, le cœur de l’orphelin se gonflait de reconnaissance, et, s’il fallait donner un jour sa vie pour ceux qui lui avaient appris à s’instruire et à aimer Dieu, le jeune novice n’hésiterait pas à le faire.",C1
"En somme, n’avoir que quinze ans, mais agir et penser comme à trente, c’était tout Dick Sand.",C1
Mrs. Weldon savait ce que valait son protégé.,C1
Elle pouvait sans aucune inquiétude lui confier le petit Jack.,C1
"Dick Sand chérissait cet enfant, qui, se sentant aimé de ce « grand frère », le recherchait.",C1
"Pendant ces longues heures de loisir qui sont fréquentes dans une traversée, lorsque la mer est belle, quand les voiles, bien établies n’exigent aucune manœuvre, Dick et Jack",C1
20 étaient presque toujours ensemble.,C1
"Le jeune novice montrait au petit garçon tout ce qui, dans son métier, pouvait lui paraître amusant.",C1
"C’était sans crainte que Mrs. Weldon voyait Jack, en compagnie de Dick Sand, s’élancer sur les haubans, grimper à la hune du mât de misaine ou aux barres du mât de perroquet, et redescendre comme une flèche le long des galhaubans.",C1
"Dick Sand le précédait ou le suivait toujours, prêt à le soutenir et à le retenir, si ses bras de cinq ans faiblissaient pendant ces exercices.",C1
"Tout cela profitait au petit Jack, que la maladie avait pâli quelque peu ; mais les couleurs lui revenaient vite à bord du Pilgrim, grâce à cette gymnastique quotidienne et aux fortifiantes brises de la mer.",C1
Les choses allaient donc ainsi.,C1
"La traversée s’accomplissait dans ces conditions, et, n’eût été le temps peu favorable, ni les passagers, ni l’équipage du Pilgrim n’auraient eu à se plaindre.",C1
"Cependant, cette persistance des vents d’est ne laissait pas de préoccuper le capitaine Hull.",C1
Il ne parvenait pas à mettre le navire en bonne route.,C1
"Plus tard, près du tropique du Capricorne, il craignait de trouver des calmes qui le contrarieraient encore, sans parler du courant équatorial, qui le rejetterait irrésistiblement dans l’ouest.",C1
"Il s’inquiétait donc, pour Mrs. Weldon surtout, de retards dont il n’était cependant pas responsable.",C1
"Aussi, s’il rencontrait sur sa route quelque transatlantique faisant route vers l’Amérique, pensait-il déjà à conseiller à sa passagère de s’y embarquer.",C1
"Malheureusement, il était retenu dans des latitudes trop élevées pour croiser un steamer courant vers Panama, et, à cette époque, d’ailleurs, les communications à travers le Pacifique entre l’Australie et le Nouveau-Monde n’étaient pas aussi fréquentes qu’elles le sont devenues depuis.",C1
"Il fallait donc laisser aller les choses à la grâce de Dieu, et il semblait que rien ne dût troubler cette traversée monotone, lorsqu’un premier incident se produisit, précisément dans cette journée du 2 février, sur la latitude et la longitude indiquées au commencement de cette histoire.",C1
"21 Dick Sand et Jack, vers neuf heures du matin, par un temps très clair, s’étaient installés sur les barres du mât de perroquet.",C1
