sentence,difficulty
Il y a cinq ans que je vous cherche.,B2
"L’invention des proches, ou “next of kin”, comme nous disons en droit anglais, pour les nombreuses successions en déshérence qui sont enregistrées tous les ans dans les possessions britanniques, est une spécialité de notre maison.",B2
"Or, précisément, l’héritage de la Bégum Gokool exerce notre activité depuis un lustre entier.",B2
"Nous avons porté nos investigations de tous côtés, passé en revue des centaines de familles Sarrasin, sans trouver celle qui était issue d’Isidore.",B2
"J’étais même arrivé à la conviction qu’il n’y avait pas un autre Sarrasin en France, quand j’ai été frappé hier matin, en lisant dans le Daily News le compte rendu du Congrès d’Hygiène, d’y voir un docteur de ce nom qui ne m’était pas connu.",B2
"Recourant aussitôt à mes notes et aux milliers de fiches manuscrites que nous avons rassemblées au sujet de cette succession, j’ai constaté avec étonnement que la ville de Douai avait échappé à notre attention.",B2
"Presque sûr désormais d’être sur la piste, j’ai pris le train de Brighton, je vous ai vu à la sortie du Congrès, et ma conviction a été faite.",B2
"Vous êtes le portrait vivant de votre grand-oncle Langévol, tel qu’il est représenté dans une photographie de lui que nous possédons, d’après une toile du peintre indien Saranoni.",B2
» Mr. Sharp tira de son calepin une photographie et la passa au docteur Sarrasin.,B2
"Cette photographie représentait un homme de haute taille avec une barbe splendide, un turban à aigrette et une robe de brocard chamarrée de vert, dans cette attitude particulière aux portraits historiques d’un général en chef qui écrit un ordre d’attaque en regardant attentivement le spectateur.",B2
"Au second plan, on distinguait vaguement la fumée d’une bataille et une charge de cavalerie.",B2
"6 « Ces pièces vous en diront plus long que moi, reprit Mr. Sharp.",B2
"Je vais vous les laisser et je reviendrai dans deux heures, si vous voulez bien me le permettre, prendre vos ordres.",B2
"» Ce disant, Mr. Sharp tira des flancs du sac verni sept à huit volumes de dossiers, les uns imprimés, les autres manuscrits, les déposa sur la table et sortit à reculons, en murmurant : « Sir Bryah Jowahir Mothooranath, j’ai l’honneur de vous saluer.",B2
"» Moitié croyant, moitié sceptique, le docteur prit les dossiers et commença à les feuilleter.",B2
Un examen rapide suffit pour lui démontrer que l’histoire était parfaitement vraie et dissipa tous ses doutes.,B2
"Comment hésiter, par exemple, en présence d’un document imprimé sous ce titre : Rapport aux Très Honorables Lords du Conseil privé de la Reine, déposé le 5 janvier 1870, concernant la succession vacante de la Bégum Gokool de Ragginahra, province de Bengale.",B2
« Points de fait.,B2
" Il s’agit en la cause des droits de propriété de certains mehals et de quarante-trois mille beegales de terre arable, ensemble de divers édifices, palais, bâtiments d’exploitation, villages, objets mobiliers, trésors, armes, etc., etc., provenant de la succession de la Bégum Gokool de Ragginahra.",B2
"Des exposés soumis successivement au tribunal civil d’Agra et à la Cour supérieure de Delhi, il résulte qu’en 1819, la Bégum Gokool, veuve du rajah Luckmissur et héritière de son propre chef de biens considérables, épousa un étranger, Français d’origine, du nom de Jean-Jacques Langévol.",B2
"Il arriva à Calcutta, passa dans l’intérieur et obtint bientôt les fonctions de capitaine instructeur dans la petite armée indigène que le rajah Luckmissur était autorisé à entretenir.",B2
"De ce grade, il ne tarda pas à s’élever à celui de commandant en chef, et, peu de temps après la mort du rajah, il obtint la main de sa veuve.",B2
"Diverses considérations de politique coloniale, et des services importants rendus dans une circonstance périlleuse aux Européens d’Agra par Jean-Jacques Langévol, qui s’était fait naturaliser sujet britannique, conduisirent le gouverneur général de la province de Bengale à demander et obtenir pour l’époux de la Bégum le titre de baronnet.",B2
La terre de Bryah Jowahir Mothooranath fut alors érigée en fief.,B2
"La Bégum mourut en 1839, laissant l’usufruit de ses biens à Langévol, qui la suivit deux ans plus tard dans la tombe.",B2
"De leur mariage il n’y avait qu’un fils en état d’imbécillité depuis son bas âge, et qu’il fallut immédiatement placer sous tutelle.",B2
"Ses biens ont été fidèlement administrés jusqu’à sa mort, survenue",B2
7 en 1869.,B2
Il n’y a point d’héritiers connus de cette immense succession.,B2
"Le tribunal d’Agra et la Cour de Delhi en ayant ordonné la licitation, à la requête du gouvernement local agissant au nom de l’État, nous avons l’honneur de demander aux Lords du Conseil privé l’homologation de ces jugements, etc., etc.",B2
» Suivaient les signatures.,B2
"Des copies certifiées des jugements d’Agra et de Delhi, des actes de vente, des ordres donnés pour le dépôt du capital à la Banque d’Angleterre, un historique des recherches faites en France pour retrouver des héritiers Langévol, et toute une masse imposante de documents du même ordre, ne permirent bientôt plus la moindre hésitation au docteur Sarrasin.",B2
Il était bien et dûment le « next of kin » et successeur de la Bégum.,B2
"Entre lui et les cinq cent vingt-sept millions déposés dans les caves de la Banque, il n’y avait plus que l’épaisseur d’un jugement de forme, sur simple production des actes authentiques de naissance et de décès !",B2
"Un pareil coup de fortune avait de quoi éblouir l’esprit le plus calme, et le bon docteur ne put entièrement échapper à l’émotion qu’une certitude aussi inattendue était faite pour causer.",B2
"Toutefois, son émotion fut de courte durée et ne se traduisit que par une rapide promenade de quelques minutes à travers la chambre.",B2
"Il reprit ensuite possession de lui-même, se reprocha comme une faiblesse cette fièvre passagère, et, se jetant dans son fauteuil, il resta quelque temps absorbé en de profondes réflexions.",B2
"Puis, tout à coup, il se remit à marcher de long en large.",B2
"Mais, cette fois, ses yeux brillaient d’une flamme pure, et l’on voyait qu’une pensée généreuse et noble se développait en lui.",B2
"Il l’accueillit, la caressa, la choya, et, finalement l’adopta.",B2
"À ce moment, on frappa à la porte.",B2
Mr. Sharp revenait.,B2
« Je vous demande pardon de mes doutes lui dit cordialement le docteur.,B2
Me voici convaincu et mille fois votre obligé pour les peines que vous vous êtes données.,B2
 Pas obligé du tout… simple affaire… mon métier… répondit Mr. Sharp.,B2
Puis-je espérer que Sir Bryah me conservera sa clientèle ?,B2
8  Cela va sans dire.,B2
Je remets toute l’affaire entre vos mains… Je vous demanderai seulement de renoncer à me donner ce titre absurde… » Absurde !,B2
Un titre qui vaut vingt et un millions sterling !,B2
disait la physionomie de Mr. Sharp ; mais il était trop bon courtisan pour ne pas céder.,B2
"« Comme il vous plaira, vous êtes le maître, répondit-il.",B2
Je vais reprendre le train de Londres et attendre vos ordres.,B2
 Puis-je garder ces documents ?,B2
demanda le docteur.,B2
" Parfaitement, nous en avons copie.",B2
"» Le docteur Sarrasin, resté seul, s’assit à son bureau, prit une feuille de papier à lettre et écrivit ce qui suit : « Brighton, 28 octobre 1871.",B2
"Mon cher enfant, il nous arrive une fortune énorme, colossale, insensée !",B2
Ne me crois pas atteint d’aliénation mentale et lis les deux ou trois pièces imprimées que je joins à ma lettre.,B2
"Tu y verras clairement que je me trouve l’héritier d’un titre de baronnet anglais ou plutôt indien, et d’un capital qui dépasse un demi-milliard de francs, actuellement déposé à la Banque d’Angleterre.",B2
"Je ne doute pas, mon cher Octave, des sentiments avec lesquels tu recevras cette nouvelle.",B2
"Comme moi, tu comprendras les devoirs nouveaux qu’une telle fortune nous impose, et les dangers qu’elle peut faire courir à notre sagesse.",B2
"Il y a une heure à peine que j’ai connaissance du fait, et déjà le souci d’une pareille responsabilité étouffe à demi la joie qu’en pensant à toi la certitude acquise m’avait d’abord causée.",B2
"Peut-être ce changement sera-t-il fatal dans nos destinées… Modestes pionniers de la science, nous étions heureux dans notre obscurité.",B2
Le serons-nous encore ?,B2
"Non, peut- être, à moins… Mais je n’ose te parler d’une idée arrêtée dans ma pensée… à moins que cette fortune même ne devienne en nos mains un nouvel et puissant appareil scientifique, un outil prodigieux de civilisation !… Nous en recauserons.",B2
"Écris-moi, dis-moi bien vite quelle impression te cause cette grosse nouvelle et charge-toi de l’apprendre à ta mère.",B2
"Je suis assuré qu’en femme sensée, elle l’accueillera avec calme et tranquillité.",B2
"Quant à ta sœur, elle est trop jeune encore pour que rien de pareil lui fasse perdre la tête.",B2
"D’ailleurs, elle est déjà solide, sa petite tête, et dût-elle comprendre toutes les conséquences possibles de la nouvelle que je t’annonce, je suis sûr qu’elle sera de nous tous celle que ce changement survenu dans notre position troublera le moins.",B2
Une bonne poignée de main à Marcel.,B2
Il n’est absent d’aucun de mes projets d’avenir.,B2
"9 Ton père affectionné, FR.",B2
"P. » Cette lettre placée sous enveloppe, avec les papiers les plus importants, à l’adresse de « Monsieur Octave Sarrasin, élève à l’École centrale des Arts et Manufactures, 32, rue du Roi-de-Sicile, Paris » le docteur prit son chapeau, revêtit son pardessus et s’en alla au Congrès.",B2
"Un quart d’heure plus tard, l’excellent homme ne songeait même plus à ses millions.",B2
"10 CHAPITRE II Deux copains Octave Sarrasin, fils du docteur, n’était pas ce qu’on peut appeler proprement un paresseux.",B2
"Il n’était ni sot ni d’une intelligence supérieure, ni beau ni laid, ni grand ni petit, ni brun ni blond.",B2
"Il était châtain, et, en tout, membre né de la classe moyenne.",B2
"Au collège, il obtenait généralement un second prix et deux ou trois accessits.",B2
"Au baccalauréat, il avait eu la note « passable ».",B2
"Repoussé une première fois au concours de l’École centrale, il avait été admis à la seconde épreuve avec le numéro 127.",B2
"C’était un caractère indécis, un de ces esprits qui se contentent d’une certitude incomplète, qui vivent toujours dans l’à peu près et passent à travers la vie comme des clairs de lune.",B2
Ces sortes de gens sont aux mains de la destinée ce qu’un bouchon de liège est sur la crête d’une vague.,B2
"Selon que le vent souffle du nord ou du midi, ils sont emportés vers l’équateur ou vers le pôle.",B2
C’est le hasard qui décide de leur carrière.,B2
"Si le docteur Sarrasin ne se fût pas fait quelques illusions sur le caractère de son fils, peut-être aurait-il hésité avant de lui écrire la lettre qu’on a lue ; mais un peu d’aveuglement paternel est permis aux meilleurs esprits.",B2
"Le bonheur avait voulu qu’au début de son éducation, Octave tombât sous la domination d’une nature énergique, dont l’influence un peu tyrannique mais bienfaisante s’était de vive force imposée à lui.",B2
"Au lycée Charlemagne, où son père l’avait envoyé terminer ses études, Octave s’était lié d’une amitié étroite avec un de ses camarades, un Alsacien.",B2
"Marcel Bruckmann, plus jeune que lui d’un an, mais qui l’avait bientôt écrasé de sa vigueur physique, intellectuelle et morale.",B2
"Marcel Bruckmann, resté orphelin à douze ans, avait hérité d’une petite rente qui suffisait tout juste à payer son collège.",B2
"Sans Octave, qui l’emmenait en vacances chez ses parents, il n’eût jamais mis le pied hors des murs du lycée.",B2
Il suivit de là que la famille du docteur Sarrasin fut bientôt celle du jeune Alsacien.,B2
"D’une nature sensible, sous son apparente froideur,",B2
11 il comprit que toute sa vie devait appartenir à ces braves gens qui lui tenaient lieu de père et de mère.,B2
"Il en arriva donc tout naturellement à adorer le docteur Sarrasin, sa femme et la gentille et déjà sérieuse fillette qui lui avaient rouvert le cœur.",B2
"Mais ce fut par des faits, non par des paroles, qu’il leur prouva sa reconnaissance.",B2
"En effet, il s’était donné la tâche agréable de faire de Jeanne, qui aimait l’étude, une jeune fille au sens droit, un esprit ferme et judicieux, et, en même temps, d’Octave un fils digne de son père.",B2
"Cette dernière tâche, il faut bien le dire, le jeune homme la rendait moins facile que sa sœur, déjà supérieure pour son âge à son frère.",B2
Mais Marcel s’était promis d’atteindre son double but.,B2
"C’est que Marcel Bruckmann était un de ces champions vaillants et avisés que l’Alsace a coutume d’envoyer, tous les ans, combattre dans la grande lutte parisienne.",B2
"Enfant, il se distinguait déjà par la dureté et la souplesse de ses muscles autant que par la vivacité de son intelligence.",B2
"Il était tout volonté et tout courage au-dedans, comme il était au dehors taillé à angles droits.",B2
"Dès le collège, un besoin impérieux le tourmentait d’exceller en tout, aux barres comme à la balle, au gymnase comme au laboratoire de chimie.",B2
"Qu’il manquât un prix à sa moisson annuelle, il pensait l’année perdue.",B2
"C’était à vingt ans un grand corps déhanché et robuste, plein de vie et d’action, une machine organique au maximum de tension et de rendement.",B2
Sa tête intelligente était déjà de celles qui arrêtent le regard des esprits attentifs.,B2
"Entré le second à l’École centrale, la même année qu’Octave, il était résolu à en sortir le premier.",B2
C’est d’ailleurs à son énergie persistante et surabondante pour deux hommes qu’Octave avait dû son admission.,B2
"Un an durant, Marcel l’avait « pistonné », poussé au travail, de haute lutte obligé au succès.",B2
"Il éprouvait pour cette nature faible et vacillante un sentiment de pitié amicale, pareil à celui qu’un lion pourrait accorder à un jeune chien.",B2
"Il lui plaisait de fortifier, du surplus de sa sève, cette plante anémique et de la faire fructifier auprès de lui.",B2
La guerre de 1870 était venue surprendre les deux amis au moment où ils passaient leurs examens.,B2
"Dès le lendemain de la clôture du concours, Marcel, plein d’une douleur patriotique que ce qui menaçait Strasbourg et l’Alsace avait exaspérée, était allé s’engager au 31e bataillon de chasseurs à pied.",B2
Aussitôt Octave avait suivi cet exemple.,B2
"12 Côte à côte, tous deux avaient fait aux avant-postes de Paris la dure campagne du siège.",B2
"Marcel avait reçu à Champigny une balle au bras droit ; à Buzenval, une épaulette au bras gauche.",B2
Octave n’avait eu ni galon ni blessure.,B2
"À vrai dire, ce n’était pas sa faute, car il avait toujours suivi son ami sous le feu.",B2
À peine était-il en arrière de six mètres.,B2
Mais ces six mètres-là étaient tout.,B2
"Depuis la paix et la reprise des travaux ordinaires, les deux étudiants habitaient ensemble deux chambres contiguës d’un modeste hôtel voisin de l’école.",B2
"Les malheurs de la France, la séparation de l’Alsace et de la Lorraine, avaient imprimé au caractère de Marcel une maturité toute virile.",B2
"« C’est affaire à la jeunesse française, disait-il, de réparer les fautes de ses pères, et c’est par le travail seul qu’elle peut y arriver.",B2
"» Debout à cinq heures, il obligeait Octave à l’imiter.",B2
"Il l’entraînait aux cours, et, à la sortie, ne le quittait pas d’une semelle.",B2
"On rentrait pour se livrer au travail, en le coupant de temps à autre d’une pipe et d’une tasse de café.",B2
"On se couchait à dix heures, le cœur satisfait, sinon content, et la cervelle pleine.",B2
"Une partie de billard de temps en temps, un spectacle bien choisi, un concert du Conservatoire de loin en loin, une course à cheval jusqu’au bois de Verrières, une promenade en forêt, deux fois par semaine un assaut de boxe ou d’escrime, tels étaient leurs délassements.",B2
"Octave manifestait bien par instants des velléités de révolte, et jetait un coup d’œil d’envie sur des distractions moins recommandables.",B2
"Il parlait d’aller voir Aristide Leroux qui « faisait son droit », à la brasserie Saint-Michel.",B2
"Mais Marcel se moquait si rudement de ces fantaisies, qu’elles reculaient le plus souvent.",B2
"Le 29 octobre 1871, vers sept heures du soir, les deux amis étaient, selon leur coutume, assis côte à côte à la même table, sous l’abat- jour d’une lampe commune.",B2
"Marcel était plongé corps et âme dans un problème, palpitant d’intérêt, de géométrie descriptive appliquée à la coupe des pierres.",B2
"Octave procédait avec un soin religieux à la fabrication, malheureusement plus importante à son sens, d’un litre de café.",B2
"C’était un des rares articles sur lesquels il se flattait d’exceller,  peut-être parce qu’il y trouvait l’occasion quotidienne d’échapper pour quelques minutes à la terrible nécessité d’aligner des équations, dont il lui paraissait que Marcel abusait un peu.",B2
Il faisait donc passer goutte à goutte son eau bouillante à travers une couche épaisse de moka en,B2
"13 poudre, et ce bonheur tranquille aurait dû lui suffire.",B2
"Mais l’assiduité de Marcel lui pesait comme un remords, et il éprouvait l’invincible besoin de la troubler de son bavardage.",B2
"« Nous ferions bien d’acheter un percolateur, dit-il tout à coup.",B2
Ce filtre antique et solennel n’est plus à la hauteur de la civilisation.,B2
 Achète un percolateur !,B2
Cela t’empêchera peut-être de perdre une heure tous les soirs à cette cuisine » répondit Marcel.,B2
Et il se remit à son problème.,B2
« Une voûte a pour intrados un ellipsoïde à trois axes inégaux.,B2
"« Une lettre pour M. Octave Sarrasin, » dit le garçon de l’hôtel.",B2
On peut penser si cette heureuse diversion fut bien accueillie du jeune étudiant.,B2
"« C’est de mon père, fit Octave.",B2
"Je reconnais l’écriture… Voilà ce qui s’appelle une missive, au moins, » ajouta-t-il en soupesant à petits coups le paquet de papiers.",B2
Marcel savait comme lui que le docteur était en Angleterre.,B2
"Son passage à Paris, huit jours auparavant, avait même été signalé par un dîner de Sardanapale offert aux deux camarades dans un restaurant du Palais-Royal, jadis fameux, aujourd’hui démodé, mais que le docteur Sarrasin continuait de considérer comme le dernier mot du raffinement parisien.",B2
"« Tu me diras si ton père te parle de son Congrès d’Hygiène, dit Marcel.",B2
C’est une bonne idée qu’il a eue d’aller là.,B2
Les savants français sont trop portés à s’isoler.,B2
"» Et Marcel reprit son problème : « … L’extrados sera formé par un ellipsoïde semblable au premier ayant son centre au-dessous de o’ sur la verticale o. Après avoir marqué les foyers F1, F2, F des trois ellipses principales, nous traçons l’ellipse et l’hyperbole auxiliaires, dont les axes communs… » Un cri d’Octave lui fit relever la tête.",B2
« Qu’y a-t-il donc ?,B2
"demanda-t-il, un peu inquiet en voyant son ami tout pâle.",B2
14  Lis !,B2
"» dit l’autre, abasourdi par la nouvelle qu’il venait de recevoir.",B2
"Marcel prit la lettre, la lut jusqu’au bout, la relut une seconde fois, jeta un coup d’œil sur les documents imprimés qui l’accompagnaient, et dit : « C’est curieux !",B2
"» Puis, il bourra sa pipe, et l’alluma méthodiquement.",B2
Octave était suspendu à ses lèvres.,B2
« Tu crois que c’est vrai ?,B2
lui cria-t-il d’une voix étranglée.,B2
 Vrai ?… Évidemment.,B2
Ton père a trop de bon sens et d’esprit scientifique pour accepter à l’étourdie une conviction pareille.,B2
"D’ailleurs, les preuves sont là, et c’est au fond très simple.",B2
"» La pipe étant bien et dûment allumée, Marcel se remit au travail Octave restait les bras ballants, incapable même d’achever son café, à plus forte raison d’assembler deux idées logiques.",B2
"Pourtant, il avait besoin de parler pour s’assurer qu’il ne rêvait pas.",B2
"« Mais… si c’est vrai, c’est absolument renversant !… Sais-tu qu’un demi-milliard, c’est une fortune énorme ?",B2
» Marcel releva la tête et approuva : « Énorme est le mot.,B2
"Il n’y en a peut-être pas une pareille en France, et l’on n’en compte que quelques-unes aux États-Unis, à peine cinq ou six en Angleterre, en tout quinze ou vingt au monde.",B2
 Et un titre par-dessus le marché !,B2
"reprit Octave, un titre de baronnet !",B2
"Ce n’est pas que j’aie jamais ambitionné d’en avoir un, mais puisque celui-ci arrive, on peut dire que c’est tout de même plus élégant que de s’appeler Sarrasin tout court.",B2
» Marcel lança une bouffée de fumée et n’articula pas un mot.,B2
Cette bouffée de fumée disait clairement : « Peuh !… Peuh !,B2
"» « Certainement, reprit Octave, je n’aurais jamais voulu faire comme tant de gens qui collent une particule à leur nom, ou s’inventent un marquisat de carton !",B2
"Mais posséder un vrai titre, un titre authentique, bien et dûment inscrit au “Peerage” de Grande-Bretagne et d’Irlande, sans doute ni confusion possible, comme cela se voit trop souvent… » La pipe faisait toujours : « Peuh !… Peuh !",B2
"» « Mon cher, tu as beau dire et beau faire, reprit Octave avec conviction, “le sang est quelque chose,” comme disent les Anglais !",B2
15 Il s’arrêta court devant le regard railleur de Marcel et se rabattit sur les millions.,B2
"« Te rappelles-tu, reprit-il, que Binôme, notre professeur de mathématiques, rabâchait tous les ans, dans sa première leçon sur la numération, qu’un demi-milliard est un nombre trop considérable pour que les forces de l’intelligence humaine pussent seulement en avoir une idée juste, si elles n’avaient à leur disposition les ressources d’une représentation graphique ?… Te dis-tu bien qu’à un homme qui verserait un franc à chaque minute, il faudrait plus de mille ans pour payer cette somme !",B2
c’est vraiment… singulier de se dire qu’on est l’héritier d’un demi-milliard de francs !,B2
 Un demi-milliard de francs !,B2
"s’écria Marcel, secoué par le mot plus qu’il ne l’avait été par la chose.",B2
Sais-tu ce que vous pourriez en faire de mieux ?,B2
Ce serait de le donner à la France pour payer sa rançon !,B2
Il n’en faudrait que dix fois autant !…  Ne va pas t’aviser au moins de suggérer une pareille idée à mon père !… s’écria Octave du ton d’un homme effrayé.,B2
Il serait capable de l’adopter !,B2
Je vois déjà qu’il rumine quelque projet de sa façon !,B2
"… Passe encore pour un placement sur l’État, mais gardons au moins la rente !",B2
" Allons, tu étais fait, sans t’en douter jusqu’ici, pour être capitaliste !",B2
"Quelque chose me dit, mon pauvre Octave, qu’il eût mieux valu pour toi, sinon pour ton père, qui est un esprit droit et sensé, que ce gros héritage fût réduit à des proportions plus modestes.",B2
"J’aimerais mieux te voir vingt-cinq mille livres de rente à partager avec ta brave petite sœur, que cette montagne d’or !",B2
