sentence,difficulty
"2 À qui s’étonnerait de ce qu’un gentleman aussi mystérieux comptât parmi les membres de cette honorable association, on répondra qu’il passa sur la recommandation de MM.",B1
"Baring frères, chez lesquels il avait un crédit ouvert.",B1
"De là une certaine « surface », due à ce que ses chèques étaient régulièrement payés à vue par le débit de son compte courant invariablement créditeur.",B1
Ce Phileas Fogg était-il riche ?,B1
"Mais comment il avait fait fortune, c’est ce que les mieux informés ne pouvaient dire, et Mr. Fogg était le dernier auquel il convînt de s’adresser pour l’apprendre.",B1
"En tout cas, il n’était prodigue de rien, mais non avare, car partout où il manquait un appoint pour une chose noble, utile ou généreuse, il l’apportait silencieusement et même anonymement.",B1
"En somme, rien de moins communicatif que ce gentleman.",B1
"Il parlait aussi peu que possible, et semblait d’autant plus mystérieux qu’il était silencieux.",B1
"Cependant sa vie était à jour, mais ce qu’il faisait était si mathématiquement toujours la même chose, que l’imagination, mécontente, cherchait au-delà.",B1
Avait-il voyagé ?,B1
"C’était probable, car personne ne possédait mieux que lui la carte du monde.",B1
Il n’était endroit si reculé dont il ne parût avoir une connaissance spéciale.,B1
"Quelquefois, mais en peu de mots, brefs et clairs, il redressait les mille propos qui circulaient dans le club au sujet des voyageurs perdus ou égarés ; il indiquait les vraies probabilités, et ses paroles s’étaient trouvées souvent comme inspirées par une seconde vue, tant l’évènement finissait toujours par les justifier.",B1
"C’était un homme qui avait dû voyager partout,  en esprit, tout au moins.",B1
"Ce qui était certain toutefois, c’est que, depuis de longues années, Phileas Fogg n’avait pas quitté Londres.",B1
"Ceux qui avaient l’honneur de le connaître un peu plus que les autres attestaient que,  si ce n’est sur ce chemin direct qu’il parcourait chaque jour pour venir de sa maison au club,  personne ne pouvait prétendre l’avoir jamais vu ailleurs.",B1
Son seul passe-temps était de lire les journaux et de jouer au whist.,B1
"À ce jeu du silence, si bien approprié à sa nature, il gagnait souvent, mais ses gains n’entraient jamais dans sa bourse et figuraient pour une somme importante à son budget de charité.",B1
"D’ailleurs, il faut le remarquer, Mr. Fogg jouait évidemment pour jouer, non pour gagner.",B1
"Le jeu était pour lui un combat, une lutte contre une difficulté, mais une lutte sans mouvement, sans déplacement, sans fatigue, et cela allait à son caractère.",B1
"On ne connaissait à Phileas Fogg ni femme ni enfants,  ce qui peut arriver aux gens les plus honnêtes,  ni parents ni amis,  ce qui est plus rare en vérité.",B1
"Phileas Fogg vivait seul dans sa maison de Saville- row, où personne ne pénétrait.",B1
"De son intérieur, jamais il n’était question.",B1
Un seul domestique suffisait à le servir.,B1
"Déjeunant, dînant au club à",B1
"3 des heures chronométriquement déterminées, dans la même salle, à la même table, ne traitant point ses collègues, n’invitant aucun étranger, il ne rentrait chez lui que pour se coucher, à minuit précis, sans jamais user de ces chambres confortables que le Reform-Club tient à la disposition des membres du cercle.",B1
"Sur vingt-quatre heures, il en passait dix à son domicile, soit qu’il dormît, soit qu’il s’occupât de sa toilette.",B1
"S’il se promenait, c’était invariablement, d’un pas égal, dans la salle d’entrée parquetée en marqueterie, ou sur la galerie circulaire, au-dessus de laquelle s’arrondit un dôme à vitraux bleus, que supportent vingt colonnes ioniques en porphyre rouge.",B1
"S’il dînait ou déjeunait, c’étaient les cuisines, le garde- manger, l’office, la poissonnerie, la laiterie du club, qui fournissaient à sa table leurs succulentes réserves ; c’étaient les domestiques du club, graves personnages en habit noir, chaussés de souliers à semelles de molleton, qui le servaient dans une porcelaine spéciale et sur un admirable linge en toile de Saxe ; c’étaient les cristaux à moule perdu du club qui contenaient son sherry, son porto ou son claret mélangé de cannelle, de capillaire et de cinnamome ; c’était enfin la glace du club  glace venue à grands frais des lacs d’Amérique  qui entretenait ses boissons dans un satisfaisant état de fraîcheur.",B1
"Si vivre dans ces conditions, c’est être un excentrique, il faut convenir que l’excentricité a du bon !",B1
"La maison de Saville-row, sans être somptueuse, se recommandait par un extrême confort.",B1
"D’ailleurs, avec les habitudes invariables du locataire, le service s’y réduisait à peu.",B1
"Toutefois, Phileas Fogg exigeait de son unique domestique une ponctualité, une régularité extraordinaires.",B1
"Ce jour- là même, 2 octobre, Phileas Fogg avait donné son congé à James Forster,  ce garçon s’étant rendu coupable de lui avoir apporté pour sa barbe de l’eau à quatre-vingt-quatre degrés Fahrenheit au lieu de quatre-vingt-six,  et il attendait son successeur, qui devait se présenter entre onze heures et onze heures et demie.",B1
"Phileas Fogg, carrément assis dans son fauteuil, les deux pieds rapprochés comme ceux d’un soldat à la parade, les mains appuyées sur les genoux, le corps droit, la tête haute, regardait marcher l’aiguille de la pendule,  appareil compliqué qui indiquait les heures, les minutes, les secondes, les jours, les quantièmes et l’année.",B1
"À onze heures et demie sonnant, Mr. Fogg devait, suivant sa quotidienne habitude, quitter la maison et se rendre au Reform-Club.",B1
"En ce moment, on frappa à la porte du petit salon dans lequel se tenait Phileas Fogg.",B1
"James Forster, le congédié, apparut.",B1
"« Le nouveau domestique, » dit-il.",B1
4 Un garçon âgé d’une trentaine d’années se montra et salua.,B1
« Vous êtes Français et vous vous nommez John ?,B1
lui demanda Phileas Fogg.,B1
" Jean, n’en déplaise à monsieur, répondit le nouveau venu, Jean Passepartout, un surnom qui m’est resté, et que justifiait mon aptitude naturelle à me tirer d’affaire.",B1
"Je crois être un honnête garçon, monsieur, mais, pour être franc, j’ai fait plusieurs métiers.",B1
"J’ai été chanteur ambulant, écuyer dans un cirque, faisant de la voltige comme Léotard, et dansant sur la corde comme Blondin ; puis je suis devenu professeur de gymnastique, afin de rendre mes talents plus utiles, et, en dernier lieu, j’étais sergent de pompiers, à Paris.",B1
J’ai même dans mon dossier des incendies remarquables.,B1
"Mais voilà cinq ans que j’ai quitté la France et que, voulant goûter de la vie de famille, je suis valet de chambre en Angleterre.",B1
"Or, me trouvant sans place et ayant appris que monsieur Phileas Fogg était l’homme le plus exact et le plus sédentaire du Royaume-Uni, je me suis présenté chez monsieur avec l’espérance d’y vivre tranquille et d’oublier jusqu’à ce nom de Passepartout…  Passepartout me convient, répondit le gentleman.",B1
Vous m’êtes recommandé.,B1
J’ai de bons renseignements sur votre compte.,B1
Vous connaissez mes conditions ?,B1
Quelle heure avez-vous ?,B1
" Onze heures vingt-deux, répondit Passepartout, en tirant des profondeurs de son gousset une énorme montre d’argent.",B1
" Vous retardez, dit Mr. Fogg.",B1
" Que monsieur me pardonne, mais c’est impossible.",B1
 Vous retardez de quatre minutes.,B1
Il suffit de constater l’écart.,B1
"Donc, à partir de ce moment, onze heures vingt-neuf du matin, ce mercredi 2 octobre 1872, vous êtes à mon service.",B1
"» Cela dit, Phileas Fogg se leva, prit son chapeau de la main gauche, le plaça sur sa tête avec un mouvement d’automate et disparut sans ajouter une parole.",B1
"Passepartout entendit la porte de la rue se fermer une première fois : c’était son nouveau maître qui sortait ; puis une seconde fois : c’était son prédécesseur, James Forster, qui s’en allait à son tour.",B1
Passepartout demeura seul dans la maison de Saville-row.,B1
"5 II Où Passepartout est convaincu qu’il a enfin trouvé son idéal « Sur ma foi, se dit Passepartout, un peu ahuri tout d’abord, j’ai connu chez Mme Tussaud des bonshommes aussi vivants que mon nouveau maître !",B1
"» Il convient de dire ici que les « bonshommes » de Tussaud sont des figures de cire, fort visitées à Londres, et auxquelles il ne manque vraiment que la parole.",B1
"Pendant les quelques instants qu’il venait d’entrevoir Phileas Fogg, Passepartout avait rapidement, mais soigneusement examiné son futur maître.",B1
"C’était un homme qui pouvait avoir quarante ans, de figure noble et belle, haut de taille, que ne déparait pas un léger embonpoint, blond de cheveux et de favoris, front uni sans apparences de rides aux tempes, figure plutôt pâle que colorée, dents magnifiques.",B1
"Il paraissait posséder au plus haut degré ce que les physionomistes appellent « le repos dans l’action », faculté commune à tous ceux qui font plus de besogne que de bruit.",B1
"Calme, flegmatique, l’œil pur, la paupière immobile, c’était le type achevé de ces Anglais à sang-froid qui se rencontrent assez fréquemment dans le Royaume-Uni, et dont Angelica Kauffmann a merveilleusement rendu sous son pinceau l’attitude un peu académique.",B1
"Vu dans les divers actes de son existence, ce gentleman donnait l’idée d’un être bien équilibré dans toutes ses parties, justement pondéré, aussi parfait qu’un chronomètre de Leroy ou de Earnshaw.",B1
"C’est qu’en effet, Phileas Fogg était l’exactitude personnifiée, ce qui se voyait clairement à « l’expression de ses pieds et de ses mains », car chez l’homme, aussi bien que chez les animaux, les membres eux-mêmes sont des organes expressifs des passions.",B1
"Phileas Fogg était de ces gens mathématiquement exacts, qui, jamais pressés et toujours prêts, sont économes de leurs pas et de leurs mouvements.",B1
"Il ne faisait pas une enjambée de trop, allant toujours par le plus court.",B1
Il ne perdait pas un regard au plafond.,B1
Il ne se permettait aucun geste superflu.,B1
On ne l’avait jamais vu ému ni troublé.,B1
"C’était l’homme le moins hâté du monde, mais il arrivait toujours à temps.",B1
"Toutefois, on comprendra qu’il vécût seul et pour ainsi dire en dehors de toute relation sociale.",B1
"Il savait que dans la vie il faut faire la part des frottements, et comme les frottements retardent, il ne se frottait à personne.",B1
"6 Quant à Jean, dit Passepartout, un vrai Parisien de Paris, depuis cinq ans qu’il habitait l’Angleterre et y faisait à Londres le métier de valet de chambre, il avait cherché vainement un maître auquel il pût s’attacher.",B1
"Passepartout n’était point un de ces Frontins ou Mascarilles qui, les épaules hautes, le nez au vent, le regard assuré, l’œil sec, ne sont que d’impudents drôles.",B1
"Passepartout était un brave garçon, de physionomie aimable, aux lèvres un peu saillantes, toujours prêtes à goûter ou à caresser, un être doux et serviable, avec une de ces bonnes têtes rondes que l’on aime à voir sur les épaules d’un ami.",B1
"Il avait les yeux bleus, le teint animé, la figure assez grasse pour qu’il pût lui-même voir les pommettes de ses joues, la poitrine large, la taille forte, une musculature vigoureuse, et il possédait une force herculéenne que les exercices de sa jeunesse avaient admirablement développée.",B1
Ses cheveux bruns étaient un peu rageurs.,B1
"Si les sculpteurs de l’antiquité connaissaient dix-huit façons d’arranger la chevelure de Minerve, Passepartout n’en connaissait qu’une pour disposer la sienne : trois coups de démêloir, et il était coiffé.",B1
"De dire si le caractère expansif de ce garçon s’accorderait avec celui de Phileas Fogg, c’est ce que la prudence la plus élémentaire ne permet pas.",B1
Passepartout serait-il ce domestique foncièrement exact qu’il fallait à son maître ?,B1
On ne le verrait qu’à l’user.,B1
"Après avoir eu, on le sait, une jeunesse assez vagabonde, il aspirait au repos.",B1
"Ayant entendu vanter le méthodisme anglais et la froideur proverbiale des gentlemen, il vint chercher fortune en Angleterre.",B1
"Mais, jusqu’alors, le sort l’avait mal servi.",B1
Il n’avait pu prendre racine nulle part.,B1
Il avait fait dix maisons.,B1
"Dans toutes, on était fantasque, inégal, coureur d’aventures ou coureur de pays,  ce qui ne pouvait plus convenir à Passepartout.",B1
"Son dernier maître, le jeune lord Longsferry, membre du Parlement, après avoir passé ses nuits dans les « oysters-rooms » d’Hay-Market, rentrait trop souvent au logis sur les épaules des policemen.",B1
"Passepartout, voulant avant tout pouvoir respecter son maître, risqua quelques respectueuses observations qui furent mal reçues, et il rompit.",B1
"Il apprit, sur les entrefaites, que Phileas Fogg, esq., cherchait un domestique.",B1
Il prit des renseignements sur ce gentleman.,B1
"Un personnage dont l’existence était si régulière, qui ne découchait pas, qui ne voyageait pas, qui ne s’absentait jamais, pas même un jour, ne pouvait que lui convenir.",B1
Il se présenta et fut admis dans les circonstances que l’on sait.,B1
Passepartout  onze heures et demie étant sonnées  se trouvait donc seul dans la maison de Saville-row.,B1
Aussitôt il en commença l’inspection.,B1
Il la parcourut de la cave au grenier.,B1
"Cette maison propre, rangée, sévère, puritaine, bien organisée pour le service, lui plut.",B1
"Elle lui fit l’effet d’une belle coquille de colimaçon, mais d’une coquille éclairée et chauffée au gaz, car l’hydrogène carburé y suffisait à tous les besoins de lumière et de chaleur.",B1
"7 Passepartout trouva sans peine, au second étage, la chambre qui lui était destinée.",B1
Elle lui convint.,B1
Des timbres électriques et des tuyaux acoustiques la mettaient en communication avec les appartements de l’entresol et du premier étage.,B1
"Sur la cheminée, une pendule électrique correspondait avec la pendule de la chambre à coucher de Phileas Fogg, et les deux appareils battaient au même instant la même seconde.",B1
"« Cela me va, cela me va !",B1
» se dit Passepartout.,B1
"Il remarqua aussi, dans sa chambre, une notice affichée au-dessus de la pendule.",B1
C’était le programme du service quotidien.,B1
"Il comprenait  depuis huit heures du matin, heure réglementaire à laquelle se levait Phileas Fogg, jusqu’à onze heures et demie, heure à laquelle il quittait sa maison pour aller déjeuner au Reform-Club  tous les détails du service, le thé et les rôties de huit heures vingt-trois, l’eau pour la barbe de neuf heures trente-sept, la coiffure de dix heures moins vingt, etc.",B1
"Puis de onze heures et demie du matin à minuit,  heure à laquelle se couchait le méthodique gentleman,  tout était noté, prévu, régularisé.",B1
Passepartout se fit une joie de méditer ce programme et d’en graver les divers articles dans son esprit.,B1
"Quant à la garde-robe de monsieur, elle était fort bien montée et merveilleusement comprise.",B1
"Chaque pantalon, habit ou gilet portait un numéro d’ordre reproduit sur un registre d’entrée et de sortie, indiquant la date à laquelle, suivant la saison, ces vêtements devaient être tour à tour portés.",B1
Même réglementation pour les chaussures.,B1
"En somme, dans cette maison de Saville-row,  qui devait être le temple du désordre à l’époque de l’illustre mais dissipé Shéridan,  ameublement confortable, annonçant une belle aisance.",B1
"Pas de bibliothèque, pas de livres, qui eussent été sans utilité pour Mr. Fogg, puisque le Reform-Club mettait à sa disposition deux bibliothèques, l’une consacrée aux lettres, l’autre au droit et à la politique.",B1
"Dans la chambre à coucher, un coffre-fort de moyenne grandeur, que sa construction défendait aussi bien de l’incendie que du vol.",B1
"Point d’armes dans la maison, aucun ustensile de chasse ou de guerre.",B1
Tout y dénotait les habitudes les plus pacifiques.,B1
"Après avoir examiné cette demeure en détail, Passepartout se frotta les mains, sa large figure s’épanouit, et il répéta joyeusement : « Cela me va !",B1
voilà mon affaire !,B1
"Nous nous entendrons parfaitement, Mr. Fogg et moi !",B1
Un homme casanier et régulier !,B1
Une véritable mécanique !,B1
"Eh bien, je ne suis pas fâché de servir une mécanique !",B1
"8 III Où s’engage une conversation qui pourra coûter cher à Phileas Fogg Phileas Fogg avait quitté sa maison de Saville-row à onze heures et demie, et, après avoir placé cinq cent soixante-quinze fois son pied droit devant son pied gauche et cinq cent soixante-seize fois son pied gauche devant son pied droit, il arriva au Reform-Club, vaste édifice, élevé dans Pall-Mall, qui n’a pas coûté moins de trois millions à bâtir.",B1
"Phileas Fogg se rendit aussitôt à la salle à manger, dont les neuf fenêtres s’ouvraient sur un beau jardin aux arbres déjà dorés par l’automne.",B1
"Là, il prit place à la table habituelle où son couvert l’attendait.",B1
"Son déjeuner se composait d’un hors-d’œuvre, d’un poisson bouilli relevé d’une « reading sauce » de premier choix, d’un roastbeef écarlate agrémenté de condiments « mushroom », d’un gâteau farci de tiges de rhubarbe et de groseilles vertes, d’un morceau de chester,  le tout arrosé de quelques tasses de cet excellent thé, spécialement recueilli pour l’office du Reform-Club.",B1
"À midi quarante-sept, ce gentleman se leva et se dirigea vers le grand salon, somptueuse pièce, ornée de peintures richement encadrées.",B1
"Là, un domestique lui remit le Times non coupé, dont Phileas Fogg opéra le laborieux dépliage avec une sûreté de main qui dénotait une grande habitude de cette difficile opération.",B1
"La lecture de ce journal occupa Phileas Fogg jusqu’à trois heures quarante-cinq, et celle du Standard  qui lui succéda  dura jusqu’au dîner.",B1
"Ce repas s’accomplit dans les mêmes conditions que le déjeuner, avec adjonction de « royal british sauce ».",B1
"À six heures moins vingt, le gentleman reparut dans le grand salon et s’absorba dans la lecture du Morning-Chronicle.",B1
"Une demi-heure plus tard, divers membres du Reform-Club faisaient leur entrée et s’approchaient de la cheminée, où brûlait un feu de houille.",B1
"C’étaient les partenaires habituels de Mr. Phileas Fogg, comme lui enragés joueurs de whist : l’ingénieur Andrew Stuart, les banquiers John Sullivan et Samuel Fallentin, le brasseur Thomas Flanagan, Gauthier Ralph, un des administrateurs de la Banque d’Angleterre,  personnages riches et considérés, même dans ce club qui compte parmi ses membres les sommités de l’industrie et de la finance.",B1
"« Eh bien, Ralph, demanda Thomas Flanagan, où en est cette affaire de vol ?",B1
" Eh bien, répondit Andrew Stuart, la Banque en sera pour son argent.",B1
"9  J’espère, au contraire, dit Gauthier Ralph, que nous mettrons la main sur l’auteur du vol.",B1
"Des inspecteurs de police, gens fort habiles, ont été envoyés en Amérique et en Europe, dans tous les principaux ports d’embarquement et de débarquement, et il sera difficile à ce monsieur de leur échapper.",B1
 Mais on a donc le signalement du voleur ?,B1
demanda Andrew Stuart.,B1
" D’abord, ce n’est pas un voleur, répondit sérieusement Gauthier Ralph.",B1
" Non, répondit Gauthier Ralph.",B1
 C’est donc un industriel ?,B1
dit John Sullivan.,B1
 Le Morning-Chronicle assure que c’est un gentleman.,B1
"» Celui qui fit cette réponse n’était autre que Phileas Fogg, dont la tête émergeait alors du flot de papier amassé autour de lui.",B1
"En même temps, Phileas Fogg salua ses collègues, qui lui rendirent son salut.",B1
"Le fait dont il était question, que les divers journaux du Royaume- Uni discutaient avec ardeur, s’était accompli trois jours auparavant, le 29 septembre.",B1
"Une liasse de bank-notes, formant l’énorme somme de cinquante-cinq mille livres, avait été prise sur la tablette du caissier principal de la Banque d’Angleterre.",B1
"À qui s’étonnait qu’un tel vol eût pu s’accomplir aussi facilement, le sous- gouverneur Gauthier Ralph se bornait à répondre qu’à ce moment même, le caissier s’occupait d’enregistrer une recette de trois shillings six pence, et qu’on ne saurait avoir l’œil à tout.",B1
Mais il convient de faire observer ici  ce qui rend le fait plus explicable  que cet admirable établissement de « Bank of England » paraît se soucier extrêmement de la dignité du public.,B1
"Point de gardes, point d’invalides, point de grillages !",B1
"L’or, l’argent, les billets sont exposés librement et pour ainsi dire à la merci du premier venu.",B1
On ne saurait mettre en suspicion l’honorabilité d’un passant quelconque.,B1
"Un des meilleurs observateurs des usages anglais raconte même ceci : Dans une des salles de la Banque où il se trouvait un jour, il eut la curiosité de voir de plus près un lingot d’or pesant sept à huit livres, qui se trouvait exposé sur la tablette du caissier ; il prit ce lingot, l’examina, le passa à son voisin, celui-ci à un autre, si bien que le lingot, de main en main, s’en alla jusqu’au fond d’un corridor obscur, et ne revint qu’une demi-heure après reprendre sa place, sans que le caissier eût seulement levé la tête.",B1
"Mais, le 29 septembre, les choses ne se passèrent pas tout à fait ainsi.",B1
"La liasse de bank-notes ne revint pas, et quand la magnifique horloge, posée au- dessus du « drawing-office », sonna à cinq heures la fermeture des bureaux, la Banque d’Angleterre n’avait plus qu’à passer cinquante-cinq mille livres par le compte de profits et pertes.",B1
et cinq pour cent de la somme qui serait retrouvée.,B1
"En attendant les renseignements que devait fournir l’enquête immédiatement commencée, ces inspecteurs avaient pour mission d’observer scrupuleusement tous les voyageurs en arrivée ou en partance.",B1
"Or, précisément, ainsi que le disait le Morning-Chronicle, on avait lieu de supposer que l’auteur du vol ne faisait partie d’aucune des sociétés de voleurs d’Angleterre.",B1
"Pendant cette journée du 29 septembre, un gentleman bien mis, de bonnes manières, l’air distingué, avait été remarqué, qui allait et venait dans la salle des payements, théâtre du vol.",B1
"L’enquête avait permis de refaire assez exactement le signalement de ce gentleman, signalement qui fut aussitôt adressé à tous les détectives du Royaume-Uni et du continent.",B1
Quelques bons esprits  et Gauthier Ralph était du nombre  se croyaient donc fondés à espérer que le voleur n’échapperait pas.,B1
"Comme on le pense, ce fait était à l’ordre du jour à Londres et dans toute l’Angleterre.",B1
"On discutait, on se passionnait pour ou contre les probabilités du succès de la police métropolitaine.",B1
"On ne s’étonnera donc pas d’entendre les membres du Reform-Club traiter la même question, d’autant plus que l’un des sous-gouverneurs de la Banque se trouvait parmi eux.",B1
"L’honorable Gauthier Ralph ne voulait pas douter du résultat des recherches, estimant que la prime offerte devrait singulièrement aiguiser le zèle et l’intelligence des agents.",B1
"Mais son collègue, Andrew Stuart, était loin de partager cette confiance.",B1
"La discussion continua donc entre les gentlemen, qui s’étaient assis à une table de whist, Stuart devant Flanagan, Fallentin devant Phileas Fogg.",B1
"Pendant le jeu, les joueurs ne parlaient pas, mais entre les robbres, la conversation interrompue reprenait de plus belle.",B1
"« Je soutiens, dit Andrew Stuart, que les chances sont en faveur du voleur, qui ne peut manquer d’être un habile homme !",B1
 Allons donc !,B1
"répondit Ralph, il n’y a plus un seul pays dans lequel il puisse se réfugier.",B1
 Par exemple !,B1
 Où voulez-vous qu’il aille ?,B1
" Je n’en sais rien, répondit Andrew Stuart, mais, après tout, la terre est assez vaste.",B1
 Elle l’était autrefois… » dit à mi-voix Phileas Fogg.,B1
"Puis : « À vous de couper, monsieur, » ajouta-t-il en présentant les cartes à Thomas Flanagan.",B1
La discussion fut suspendue pendant le robbre.,B1
"Mais bientôt Andrew Stuart la reprenait, disant :",B1
"11 « Comment, autrefois !",B1
"Est-ce que la terre a diminué, par hasard ?",B1
" Sans doute, répondit Gauthier Ralph.",B1
Je suis de l’avis de Mr. Fogg.,B1
"La terre a diminué, puisqu’on la parcourt maintenant dix fois plus vite qu’il y a cent ans.",B1
"Et c’est ce qui, dans le cas dont nous nous occupons, rendra les recherches plus rapides.",B1
 Et rendra plus facile aussi la fuite du voleur !,B1
" À vous de jouer, monsieur Stuart !",B1
» dit Phileas Fogg.,B1
"Mais l’incrédule Stuart n’était pas convaincu, et, la partie achevée : « Il faut avouer, monsieur Ralph, reprit-il, que vous avez trouvé là une manière plaisante de dire que la terre a diminué !",B1
"Ainsi parce qu’on en fait maintenant le tour en trois mois…  En quatre-vingts jours seulement, dit Phileas Fogg.",B1
" En effet, messieurs, ajouta John Sullivan, quatre-vingts jours, depuis que la section entre Rothal et Allahabad a été ouverte sur le « Great-Indian peninsular railway ».",B1
Le calcul établi par le Morning-Chronicle s'élève à 80 jours.,B1
" Oui, quatre-vingts jours !",B1
"s’écria Andrew Stuart, qui, par inattention, coupa une carte maîtresse, mais non compris le mauvais temps, les vents contraires, les naufrages, les déraillements, etc.",B1
" Tout compris, répondit Phileas Fogg en continuant de jouer, car, cette fois, la discussion ne respectait plus le whist.",B1
 Même si les Indous ou les Indiens enlèvent les rails !,B1
"s’écria Andrew Stuart, s’ils arrêtent les trains, pillent les fourgons, scalpent les voyageurs !",B1
" Tout compris, » répondit Phileas Fogg, qui, abattant son jeu, ajouta : « Deux atouts maîtres.",B1
"» Andrew Stuart, à qui c’était le tour de « faire », ramassa les cartes en disant : « Théoriquement, vous avez raison, monsieur Fogg, mais dans la pratique…  Dans la pratique aussi, monsieur Stuart.",B1
 Je voudrais bien vous y voir.,B1
 Il ne tient qu’à vous.,B1
 Le ciel m’en préserve !,B1
"qu’un tel voyage, fait dans ces conditions, est impossible.",B1
" Très possible, au contraire, répondit Mr. Fogg.",B1
" Et bien, faites-le donc !",B1
 Le tour du monde en quatre-vingts jours ?,B1
 Je le veux bien.,B1
12  Quand ?,B1
 Tout de suite.,B1
 C’est de la folie !,B1
"s’écria Andrew Stuart, qui commençait à se vexer de l’insistance de son partenaire.",B1
" Refaites alors, répondit Phileas Fogg, car il y a « mal donne.",B1
"» Andrew Stuart reprit les cartes d’une main fébrile ; puis, tout à coup, les posant sur la table : « Eh bien, oui, monsieur Fogg, dit-il, oui, je parie quatre mille livres !…  Mon cher Stuart, dit Fallentin, calmez-vous.",B1
Ce n’est pas sérieux.,B1
" Quand je dis : je parie, répondit Andrew Stuart, c’est toujours sérieux.",B1
» dit Mr. Fogg.,B1
déposées chez Baring frères.,B1
Je les risquerai volontiers…  Vingt mille livres !,B1
s’écria John Sullivan.,B1
Vingt mille livres qu’un retard imprévu peut vous faire perdre !,B1
" L’imprévu n’existe pas, répondit simplement Phileas Fogg.",B1
" Mais, monsieur Fogg, ce laps de quatre-vingts jours n’est calculé que comme un minimum de temps !",B1
 Un minimum bien employé suffit à tout.,B1
" Mais pour ne pas le dépasser, il faut sauter mathématiquement des railways dans les paquebots, et des paquebots dans les chemins de fer !",B1
 Je sauterai mathématiquement.,B1
 C’est une plaisanterie !,B1
" Un bon Anglais ne plaisante jamais, quand il s’agit d’une chose aussi sérieuse qu’un pari, répondit Phileas Fogg.",B1
"Je parie vingt mille livres contre qui voudra que je ferai le tour de la terre en quatre-vingts jours ou moins, soit dix-neuf cent vingt heures ou cent quinze mille deux cents minutes.",B1
" Nous acceptons, répondirent MM.",B1
"Stuart, Fallentin, Sullivan, Flanagan et Ralph, après s’être entendus.",B1
" Bien, dit Mr. Fogg.",B1
Le train de Douvres part à huit heures quarante-cinq.,B1
Je le prendrai.,B1
 Ce soir même ?,B1
" Ce soir même, répondit Phileas Fogg.",B1
"Donc, ajouta-t-il en consultant un calendrier de poche, puisque c’est aujourd’hui mercredi 2 octobre, je devrai être de retour à Londres, dans ce salon même du Reform-Club, le samedi 21 décembre, à huit heures quarante-cinq du soir, faute de quoi les vingt mille livres déposées actuellement à mon crédit chez Baring frères vous appartiendront de fait et de droit, messieurs.",B1
 Voici un chèque de pareille somme.,B1
13 Un procès-verbal du pari fut fait et signé sur-le-champ par les six cointéressés.,B1
Phileas Fogg était demeuré froid.,B1
"Il n’avait certainement pas parié pour gagner, et n’avait engagé ces vingt mille livres  la moitié de sa fortune  que parce qu’il prévoyait qu’il pourrait avoir à dépenser l’autre pour mener à bien ce difficile, pour ne pas dire inexécutable projet.",B1
"Quant à ses adversaires, eux, ils paraissaient émus, non pas à cause de la valeur de l’enjeu, mais parce qu’ils se faisaient une sorte de scrupule de lutter dans ces conditions.",B1
Sept heures sonnaient alors.,B1
On offrit à M. Fogg de suspendre le whist afin qu’il pût faire ses préparatifs de départ.,B1
« Je suis toujours prêt !,B1
"» répondit cet impassible gentleman, et donnant les cartes : « Je retourne carreau, dit-il.",B1
"À vous de jouer, monsieur Stuart.",B1
