sentence,difficulty
"Ces dissemblances physiques eussent facilement frappé le moins observateur des hommes ; mais un physionomiste, en regardant d’un peu près ces deux étrangers, aurait nettement déterminé le contraste physiologique qui les caractérisait, en disant que si le Français était « tout yeux », l’Anglais était « tout oreilles ».",B2
"En effet, l’appareil optique de l’un avait été singulièrement perfectionné par l’usage.",B2
"La sensibilité de sa rétine devait être aussi instantanée que celle de ces prestidigitateurs, qui reconnaissent une carte rien que dans un mouvement rapide de coupe, ou seulement à la disposition d’un tarot inaperçu de tout autre.",B2
Ce Français possédait donc au plus haut degré ce que l’on appelle « la mémoire de l’œil ».,B2
"L’Anglais, au contraire, paraissait spécialement organisé pour écouter et pour entendre.",B2
"Lorsque son appareil auditif avait été frappé du son d’une voix, il ne pouvait plus l’oublier, et dans dix ans, dans vingt ans, il l’eût reconnu entre mille.",B2
"Ses oreilles n’avaient certainement pas la possibilité de se mouvoir comme celles des animaux qui sont pourvus de grands pavillons auditifs ; mais, puisque",B2
"7 les savants ont constaté que les oreilles humaines ne sont « qu’à peu près » immobiles, on aurait eu le droit d’affirmer que celles du susdit Anglais, se dressant, se tordant, s’obliquant, cherchaient à percevoir les sons d’une façon quelque peu apparente pour le naturaliste.",B2
"Il convient de faire observer que cette perfection de la vue et de l’ouïe chez ces deux hommes les servait merveilleusement dans leur métier, car l’Anglais était un correspondant du Daily-Telegraph, et le Français, un correspondant du… De quel journal ou de quels journaux, il ne le disait pas, et lorsqu’on le lui demandait, il répondait plaisamment qu’il correspondait avec « sa cousine Madeleine ».",B2
"Au fond, ce Français, sous son apparence légère, était très perspicace et très fin.",B2
"Tout en parlant un peu à tort et à travers, peut-être pour mieux cacher son désir d’apprendre, il ne se livrait jamais.",B2
"Sa loquacité même le servait à se taire, et peut-être était-il plus serré, plus discret que son confrère du Daily-Telegraph.",B2
"Et si tous deux assistaient à cette fête, donnée au Palais-Neuf dans la nuit du 15 au 16 juillet, c’était en qualité de journalistes, et pour la plus grande édification de leurs lecteurs.",B2
"Il va sans dire que ces deux hommes étaient passionnés pour leur mission en ce monde, qu’ils aimaient à se lancer comme des furets sur la piste des nouvelles les plus inattendues, que rien ne les effrayait ni ne les rebutait pour réussir, qu’ils possédaient l’imperturbable sang-froid et la réelle bravoure des gens du métier.",B2
"Vrais jockeys de ce steeple- chase, de cette chasse à l’information, ils enjambaient les haies, ils franchissaient les rivières, ils sautaient les banquettes avec l’ardeur incomparable de ces coureurs pur sang, qui veulent arriver « bons premiers » ou mourir !",B2
"D’ailleurs, leurs journaux ne leur ménageaient pas l’argent,  le plus sûr, le plus rapide, le plus parfait élément d’information connu jusqu’à ce jour.",B2
"Il faut ajouter aussi, et à leur honneur, que ni l’un ni l’autre ne regardaient ni n’écoutaient jamais par-dessus les murs de la vie privée, et qu’ils n’opéraient que lorsque des intérêts politiques ou sociaux étaient en jeu.",B2
"En un mot, ils faisaient ce qu’on appelle depuis quelques années « le grand reportage politique et militaire ».",B2
"Seulement, on verra, en les suivant de près, qu’ils avaient la plupart du temps une singulière façon d’envisager les faits et surtout leurs conséquences, ayant chacun « leur manière à eux » de voir et",B2
"Mais enfin, comme ils y allaient bon jeu bon argent, et ne s’épargnaient en aucune occasion, on aurait eu mauvaise grâce à les en blâmer.",B2
Le correspondant français se nommait Alcide Jolivet.,B2
Harry Blount était le nom du correspondant anglais.,B2
"Ils venaient de se rencontrer pour la première fois à cette fête du Palais-Neuf, dont ils avaient été chargés de rendre compte dans leur journal.",B2
"La discordance de leur caractère, jointe à une certaine jalousie de métier, devait les rendre assez peu sympathiques l’un à l’autre.",B2
"Cependant, ils ne s’évitèrent pas et cherchèrent plutôt à se pressentir réciproquement sur les nouvelles du jour.",B2
"C’étaient deux chasseurs, après tout, chassant sur le même territoire, dans les mêmes réserves.",B2
"Ce que l’un manquait pouvait être avantageusement tiré par l’autre, et leur intérêt même voulait qu’ils fussent à portée de se voir et de s’entendre.",B2
"Ce soir-là, ils étaient donc tous les deux à l’affût.",B2
"Il y avait, en effet, quelque chose dans l’air.",B2
"« Quand ce ne serait qu’un passage de canards, se disait Alcide Jolivet, ça vaut son coup de fusil !",B2
"» Les deux correspondants furent donc amenés à causer l’un avec l’autre pendant le bal, quelques instants après la sortie du général Kissoff, et ils le firent en se tâtant un peu.",B2
"« Vraiment, monsieur, cette petite fête est charmante !",B2
"dit d’un air aimable Alcide Jolivet, qui crut devoir entrer en conversation par cette phrase éminemment française.",B2
 J’ai déjà télégraphié : splendide !,B2
"répondit froidement Harry Blount, en employant ce mot, spécialement consacré pour exprimer l’admiration quelconque d’un citoyen du Royaume-Uni.",B2
" Cependant, ajouta Alcide Jolivet, j’ai cru devoir marquer en même temps à ma cousine…  Votre cousine ?… répéta Harry Blount d’un ton surpris, en interrompant son confrère.",B2
" Oui, reprit Alcide Jolivet, ma cousine Madeleine… C’est avec elle que je corresponds !",B2
"Elle aime à être informée vite et bien, ma cousine !",B2
"… J’ai donc cru devoir lui marquer que, pendant cette fête, une sorte de nuage avait semblé obscurcir le front du souverain.",B2
"9  Pour moi, il m’a paru rayonnant, répondit Harry Blount, qui voulait peut-être dissimuler sa pensée à ce sujet.",B2
" Et, naturellement, vous l’avez fait « rayonner » dans les colonnes du Daily-Telegraph !",B2
" Vous rappelez-vous, monsieur Blount, dit Alcide Jolivet, ce qui s’est passé à Zakret en 1812 ?",B2
" Je me le rappelle comme si j’y avais été, monsieur, répondit le correspondant anglais.",B2
" Alors, reprit Alcide Jolivet, vous savez qu’au milieu d’une fête donnée en son honneur, on annonça à l’empereur Alexandre que Napoléon venait de passer le Niémen avec l’avant-garde française.",B2
"Cependant, l’empereur ne quitta pas la fête, et, malgré l’extrême gravité d’une nouvelle qui pouvait lui coûter l’empire, il ne laissa pas percer plus d’inquiétude…  Que ne vient d’en montrer notre hôte, lorsque le général Kissoff lui a appris que les fils télégraphiques venaient d’être coupés entre la frontière et le gouvernement d’Irkoutsk.",B2
vous connaissez ce détail ?,B2
 Je le connais.,B2
" Quant à moi, il me serait difficile de l’ignorer, puisque mon dernier télégramme est allé jusqu’à Oudinsk, fit observer Alcide Jolivet avec une certaine satisfaction.",B2
" Et le mien jusqu’à Krasnoiarsk seulement, répondit Harry Blount d’un ton non moins satisfait.",B2
 Alors vous savez aussi que des ordres ont été envoyés aux troupes de Nikolaevsk ?,B2
" Oui, monsieur, en même temps qu’on télégraphiait aux Cosaques du gouvernement de Tobolsk de se concentrer.",B2
" Rien n’est plus vrai, monsieur Blount, ces mesures m’étaient également connues, et croyez bien que mon aimable cousine en saura dès demain quelque chose !",B2
" Exactement comme le sauront, eux aussi, les lecteurs du Daily- Telegraph, monsieur Jolivet.",B2
Quand on voit tout ce qui se passe !…,B2
"10  Et quand on écoute tout ce qui se dit !…  Une intéressante campagne à suivre, monsieur Blount.",B2
" Je la suivrai, monsieur Jolivet.",B2
" Alors, il est possible que nous nous retrouvions sur un terrain moins sûr peut-être que le parquet de ce salon !",B2
" Moins sûr, oui, mais…  Mais aussi moins glissant !",B2
"répondit Alcide Jolivet, qui retint son collègue, au moment où celui-ci allait perdre l’équilibre en se reculant.",B2
"Et, là-dessus, les deux correspondants se séparèrent, assez contents, en somme, de savoir que l’un n’avait pas distancé l’autre.",B2
"En effet, ils étaient à deux de jeu.",B2
"En ce moment, les portes des salles contiguës au grand salon furent ouvertes.",B2
Là se dressaient plusieurs vastes tables merveilleusement servies et chargées à profusion de porcelaines précieuses et de vaisselle d’or.,B2
"Sur la table centrale, réservée aux princes, aux princesses et aux membres du corps diplomatique, étincelait un surtout d’un prix inestimable, venu des fabriques de Londres, et autour de ce chef- d’œuvre d’orfèvrerie miroitaient, sous le feu des lustres, les mille pièces du plus admirable service qui fût jamais sorti des manufactures de Sèvres.",B2
Les invités du Palais-Neuf commencèrent alors à se diriger vers les salles du souper.,B2
"À cet instant, le général Kissoff, qui venait de rentrer, s’approcha rapidement de l’officier des chasseurs de la garde.",B2
« Eh bien ?,B2
"lui demanda vivement celui-ci, ainsi qu’il avait fait la première fois.",B2
" Les télégrammes ne passent plus Tomsk, sire.",B2
 Un courrier à l’instant !,B2
» L’officier quitta le grand salon et entra dans une vaste pièce y attenant.,B2
"C’était un cabinet de travail, très simplement meublé en vieux chêne, et situé à l’angle du Palais-Neuf.",B2
"Quelques tableaux, entre autres plusieurs toiles signées d’Horace Vernet, étaient suspendus au mur.",B2
"L’officier ouvrit vivement la fenêtre, comme si l’oxygène eût manqué à ses poumons, et il vint respirer, sur un large balcon, cet air pur que distillait une belle nuit de juillet.",B2
"Sous ses yeux, baignée par les rayons lunaires, s’arrondissait une enceinte fortifiée, dans laquelle s’élevaient deux cathédrales, trois",B2
11 palais et un arsenal.,B2
"Autour de cette enceinte se dessinaient trois villes distinctes, Kitaï-Gorod, Beloï-Gorod, Zemlianoï-Gorod, immenses quartiers européens, tartares ou chinois, que dominaient les tours, les clochers, les minarets, les coupoles de trois cents églises, aux dômes verts, surmontés de croix d’argent.",B2
"Une petite rivière, au cours sinueux, réverbérait çà et là les rayons de la lune.",B2
"Tout cet ensemble formait une curieuse mosaïque de maisons diversement colorées, qui s’enchâssait dans un vaste cadre de dix lieues.",B2
"Cette rivière, c’était la Moskowa, cette ville, c’était Moscou, cette enceinte fortifiée, c’était le Kremlin, et l’officier des chasseurs de la garde, qui, les bras croisés, le front songeur, écoutait vaguement le bruit jeté par le Palais-Neuf sur la vieille cité moscovite, c’était le czar.",B2
"12 CHAPITRE II Russes et tartares Si le czar avait si inopinément quitté les salons du Palais-Neuf, au moment où la fête qu’il donnait aux autorités civiles et militaires et aux principaux notables de Moscou était dans tout son éclat, c’est que de graves évènements s’accomplissaient alors au-delà des frontières de l’Oural.",B2
"On ne pouvait plus en douter, une redoutable invasion menaçait de soustraire à l’autonomie russe les provinces sibériennes.",B2
La Russie asiatique ou Sibérie couvre une aire superficielle de cinq cent soixante mille lieues et compte environ deux millions d’habitants.,B2
"Elle s’étend depuis les monts Ourals, qui la séparent de la Russie d’Europe, jusqu’au littoral de l’océan Pacifique.",B2
"Au sud, c’est le Turkestan et l’empire chinois qui la délimitent suivant une frontière assez indéterminée ; au nord, c’est l’océan Glacial depuis la mer de Kara jusqu’au détroit de Behring.",B2
"Elle est divisée en gouvernements ou provinces, qui sont ceux de Tobolsk, d’Yeniseisk, d’Irkoutsk, d’Omsk, de Iakoutsk ; elle comprend deux districts, ceux d’Okhotsk et de Kamtschatka, et possède deux pays, maintenant soumis à la domination moscovite, le pays des Kirghis et le pays des Tchouktches.",B2
"Cette immense étendue de steppes, qui renferme plus de cent dix degrés de l’ouest à l’est, est à la fois une terre de déportation pour les criminels, une terre d’exil pour ceux qu’un ukase a frappés d’expulsion.",B2
Deux gouverneurs généraux représentent l’autorité suprême des czars en ce vaste pays.,B2
"L’un réside à Irkoutsk, capitale de la Sibérie orientale ; l’autre réside à Tobolsk, capitale de la Sibérie occidentale.",B2
"La rivière Tchouna, un affluent du fleuve Yeniseï, sépare les deux Sibéries.",B2
"Aucun chemin de fer ne sillonne encore ces immenses plaines, dont quelques-unes sont véritablement d’une extrême fertilité.",B2
"Aucune voie ferrée ne dessert les mines précieuses qui font, sur de vastes étendues,",B2
13 le sol sibérien plus riche au-dessous qu’au-dessus de sa surface.,B2
"On y voyage en tarentass ou en télègue, l’été ; en traîneau, l’hiver.",B2
"À sa sortie de l’Oural, il passe par Ekaterinbourg, Kassimow, Tioumen, Ichim, Omsk, Elamsk, Kolyvan, Tomsk, Krasnoiarsk, Nijni-Oudinsk, Irkoutsk, Verkne-Nertschink, Strelink, Albazine, Blagowstenks, Radde, Orlomskaya, Alexandrowskoë, Nikolaevsk, et prend six roubles et dix-neuf kopeks par chaque mot lancé à son extrême limite.",B2
"D’Irkoutsk un embranchement va se souder à Kiatka sur la frontière mongole, et de là, à trente kopeks par mot, la poste transporte les dépêches à Péking en quatorze jours.",B2
"C’est ce fil, tendu d’Ekaterinbourg à Nikolaevsk, qui avait été coupé, d’abord en avant de Tomsk, et, quelques heures plus tard, entre Tomsk et Kolyvan.",B2
"C’est pourquoi le czar, après la communication que venait de lui faire pour la seconde fois le général Kissoff, n’avait-il répondu que par ces seuls mots : « Un courrier à l’instant !",B2
"» Le czar était, depuis quelques instants, immobile à la fenêtre de son cabinet, lorsque les huissiers en ouvrirent de nouveau la porte.",B2
Le grand maître de police apparut sur le seuil.,B2
"« Entre, général, dit le czar d’une voix brève, et dis-moi tout ce que tu sais d’Ivan Ogareff.",B2
" C’est un homme extrêmement dangereux, sire, répondit le grand maître de police.",B2
 Il avait rang de colonel ?,B2
 C’était un officier intelligent ?,B2
" Très intelligent, mais impossible à maîtriser, et d’une ambition effrénée qui ne reculait devant rien.",B2
"Il s’est bientôt jeté dans de secrètes intrigues, et c’est alors qu’il a été cassé de son grade par Son Altesse le grand-duc, puis exilé en Sibérie.",B2
 À quelle époque ?,B2
 Il y a deux ans.,B2
"Gracié après six mois d’exil par la faveur de Votre Majesté, il est rentré en Russie.",B2
" Et, depuis cette époque, n’est-il pas retourné en Sibérie ?",B2
"14  Oui, sire, il y est retourné, mais volontairement cette fois, » répondit le grand maître de police.",B2
"Et il ajouta, en baissant un peu la voix : « Il fut un temps, sire, où, quand on allait en Sibérie, on n’en revenait pas :  Eh bien, moi vivant, la Sibérie est et sera un pays dont on revient !",B2
"» Le czar avait le droit de prononcer ces paroles avec une véritable fierté, car il a souvent montré, par sa clémence, que la justice russe savait pardonner.",B2
"Le grand maître de police ne répondit rien, mais il était évident qu’il n’était pas partisan des demi-mesures.",B2
"Selon lui, tout homme qui avait passé les monts Ourals entre les gendarmes ne devait plus jamais les franchir.",B2
"Or, il n’en était pas ainsi sous le nouveau règne, et le grand maître de police le déplorait sincèrement !",B2
plus de condamnation à perpétuité pour d’autres crimes que les crimes de droit commun !,B2
"des exilés politiques revenaient de Tobolsk, d’Iakoutsk, d’Irkoutsk !",B2
"En vérité, le grand maître de police, habitué aux décisions autocratiques des ukases qui jadis ne pardonnaient pas, ne pouvait admettre cette façon de gouverner !",B2
"Mais il se tut, attendant que le czar l’interrogeât de nouveau.",B2
Les questions ne se firent pas attendre.,B2
"« Ivan Ogareff, demanda le czar, n’est-il pas rentré une seconde fois en Russie après ce voyage dans les provinces sibériennes, voyage dont le véritable but est resté inconnu ?",B2
 Il y est rentré.,B2
" Et, depuis son retour, la police a perdu ses traces ?",B2
" Non, sire, car un condamné ne devient véritablement dangereux que du jour où il a été gracié !",B2
» Le front du czar se plissa un instant.,B2
"Peut-être le grand maître de police put-il craindre d’avoir été trop loin,  bien que son entêtement dans ses idées fût au moins égal au dévouement sans bornes qu’il avait pour son maître ; mais le czar, dédaignant ces reproches indirects touchant sa politique intérieure, continua brièvement la série de ses questions : « En dernier lieu, où était Ivan Ogareff ?",B2
 Dans le gouvernement de Perm.,B2
15  En quelle ville ?,B2
 À Perm même.,B2
 Qu’y faisait-il ?,B2
" Il semblait inoccupé, et sa conduite n’offrait rien de suspect.",B2
 Il n’était pas sous la surveillance de la haute police ?,B2
 À quel moment a-t-il quitté Perm ?,B2
 Vers le mois de mars.,B2
 Pour aller ?…  On l’ignore.,B2
" Et, depuis cette époque, on ne sait ce qu’il est devenu ?",B2
 On ne le sait.,B2
" Eh bien, je le sais, moi !",B2
répondit le czar.,B2
"Des avis anonymes, qui n’ont pas passé par les bureaux de la police, m’ont été adressés, et, en présence des faits qui s’accomplissent maintenant au-delà de la frontière, j’ai tout lieu de croire qu’ils sont exacts !",B2
" Voulez-vous dire, sire, s’écria le grand maître de police, qu’Ivan Ogareff a la main dans l’invasion tartare ?",B2
" Oui, général, et je vais t’apprendre ce que tu ignores.",B2
"Ivan Ogareff, après avoir quitté le gouvernement de Perm, a passé les monts Ourals.",B2
"Il s’est jeté en Sibérie, dans les steppes kirghises, et, là, il a tenté, non sans succès, de soulever ces populations nomades.",B2
"Il est alors descendu plus au sud, jusque dans le Turkestan libre.",B2
"Là, aux khanats de Boukhara, de Khokhand, de Koundouze, il a trouvé des chefs disposés à jeter leurs hordes tartares dans les provinces sibériennes et à provoquer une invasion générale de l’empire russe en Asie.",B2
"Le mouvement a été fomenté secrètement, mais il vient d’éclater comme un coup de foudre, et maintenant les voies et moyens de communication sont coupés entre la Sibérie occidentale et la Sibérie orientale !",B2
"De plus, Ivan Ogareff, altéré de vengeance, veut attenter à la vie de mon frère !",B2
» Le czar s’était animé en parlant et marchait à pas précipités.,B2
"Le grand maître de police ne répondit rien, mais il se disait, à part lui, qu’au temps où les empereurs de Russie ne graciaient jamais un exilé, les projets d’Ivan Ogareff n’auraient pu se réaliser.",B2
"Quelques instants s’écoulèrent, pendant lesquels il garda le silence.",B2
"Puis, s’approchant du czar, qui s’était jeté sur un fauteuil :",B2
"16 « Votre Majesté, dit-il, a sans doute donné des ordres pour que cette invasion fût repoussée au plus vite ?",B2
" Oui, répondit le czar.",B2
"Le dernier télégramme qui a pu passer à Nijni-Oudinsk a dû mettre en mouvement les troupes des gouvernements d’Yeniseisk, d’Irkoutsk, d’Iakoutsk, celles des provinces de l’Amour et du lac Baïkal.",B2
"En même temps, les régiments de Perm et de Nijni-Novgorod et les Cosaques de la frontière se dirigent à marche forcée vers les monts Ourals ; mais, malheureusement, il faudra plusieurs semaines avant qu’ils puissent se trouver en face des colonnes tartares !",B2
" Et le frère de Votre Majesté, Son.",B2
"Altesse le grand-duc, en ce moment isolé dans le gouvernement d’Irkoutsk, n’est plus en communication directe avec Moscou ?",B2
" Mais il doit savoir, par les dernières dépêches, quelles sont les mesures prises par Votre Majesté et quels secours il doit attendre des gouvernements les plus rapprochés de celui d’Irkoutsk ?",B2
" Il le sait, répondit le czar, mais ce qu’il ignore, c’est qu’Ivan Ogareff, en même temps que le rôle de rebelle, doit jouer le rôle de traître, et qu’il a en lui un ennemi personnel et acharné.",B2
"C’est au grand-duc qu’Ivan Ogareff doit sa première disgrâce, et, ce qu’il y a de plus grave, c’est que cet homme n’est pas connu de lui.",B2
"Le projet d’Ivan Ogareff est donc de se rendre à Irkoutsk, et là, sous un faux nom, d’offrir ses services au grand-duc.",B2
"Puis, après qu’il aura capté sa confiance, lorsque les Tartares auront investi Irkoutsk, il livrera la ville, et avec elle mon frère, dont la vie est directement menacée.",B2
"Voilà ce que je sais par mes rapports, voilà ce que ne sait pas le grand-duc, et voilà ce qu’il faut qu’il sache !",B2
" Eh bien, sire, un courrier intelligent, courageux…  Je l’attends.",B2
" Et qu’il fasse diligence, ajouta le grand maître de police, car permettez-moi d’ajouter, sire, que c’est une terre propice aux rébellions que cette terre sibérienne !",B2
"17  Veux-tu dire, général, que les exilés feraient cause commune avec les envahisseurs ?",B2
"s’écria le czar, qui ne fut pas maître de lui-même devant cette insinuation du grand maître de police.",B2
" Que Votre Majesté m’excuse !… répondit en balbutiant le grand maître de police, car c’était bien véritablement la pensée que lui avait suggérée son esprit inquiet et défiant.",B2
 Je crois aux exilés plus de patriotisme !,B2
reprit le czar.,B2
" Il y a d’autres condamnés que les exilés politiques en Sibérie, répondit le grand maître de police.",B2
