sentence,difficulty
"Frik, Frik du village de Werst  ainsi se nommait ce rustique pâtour  , aussi mal tenu de sa personne que ses bêtes, bon à loger dans cette sordide crapaudière, bâtie à l’entrée du village, où ses moutons et ses porcs vivaient dans une révoltante prouacrerie , seul mot, emprunté de la vieille langue, qui convienne aux pouilleuses bergeries du comitat.",C1
"2 L’immanum pecus paissait donc sous la conduite dudit Frik,  immanior ipse.",C1
"Couché sur un tertre matelassé d’herbe, il dormait d’un œil, veillant de l’autre, sa grosse pipe à la bouche, parfois sifflant ses chiens, lorsque quelque brebis s’éloignait du pâturage, ou donnant un coup de bouquin que répercutaient les échos multiples de la montagne.",C1
Il était quatre heures après midi.,C1
Le soleil commençait à décliner.,C1
"Quelques sommets, dont les bases se noyaient d’une brume flottante, s’éclairaient dans l’est.",C1
"Vers le sud-ouest, deux brisures de la chaîne laissaient passer un oblique faisceau de rayons, comme un jet lumineux qui filtre par une porte entrouverte.",C1
"Ce système orographique appartenait à la portion la plus sauvage de la Transylvanie, comprise sous la dénomination de comitat de Klausenburg ou Kolosvar.",C1
"Curieux fragment de l’empire d’Autriche, cette Transylvanie, « l’Erdely » en magyar, c’est-à-dire « le pays des forêts ».",C1
"Elle est limitée par la Hongrie au nord, la Valachie au sud, la Moldavie à l’ouest.",C1
"Étendue sur soixante mille kilomètres carrés, soit six millions d’hectares  à peu près le neuvième de la France  , c’est une sorte de Suisse, mais de moitié plus vaste que le domaine helvétique, sans être plus peuplée.",C1
"Avec ses plateaux livrés à la culture, ses luxuriants pâturages, ses vallées capricieusement dessinées, ses cimes sourcilleuses, la Transylvanie, zébrée par les ramifications d’origine plutonique des Carpathes, est sillonnée de nombreux cours d’eaux qui vont grossir la Theiss et ce superbe Danube, dont les Portes de Fer, à quelques milles au sud, ferment le défilé de la chaîne des Balkans sur la frontière de la Hongrie et de l’empire ottoman.",C1
"Tel est cet ancien pays des Daces, conquis par Trajan au premier siècle de l’ère chrétienne.",C1
"L’indépendance dont il jouissait sous Jean Zapoly et ses successeurs jusqu’en 1699, prit fin avec Léopold Ier, qui l’annexa à l’Autriche.",C1
"Mais, quelle qu’ait été sa constitution politique, il est resté le commun habitat de diverses races qui s’y coudoient sans se fusionner, les Valaques ou Roumains, les Hongrois, les Tsiganes, les Szeklers d’origine moldave, et aussi les Saxons que le temps et les circonstances finiront par « magyariser » au profit de l’unité transylvaine.",C1
À quel type se raccordait le berger Frik ?,C1
Était-ce un descendant dégénéré des anciens Daces ?,C1
"Il eût été malaisé de se prononcer, à voir sa chevelure en désordre, sa face mâchurée, sa barbe en broussailles, ses sourcils épais comme deux brosses à crins rougeâtres, ses yeux pers, entre le vert et le bleu, et dont le larmier humide était circonscrit du cercle sénile.",C1
"C’est qu’il est âgé de soixante-cinq ans,  il y a lieu de le croire du moins.",C1
"Mais il est grand, sec, droit sous son sayon jaunâtre moins poilu que sa poitrine, et un peintre ne dédaignerait pas d’en saisir la silhouette, lorsque, coiffé d’un chapeau de",C1
"3 sparterie, vrai bouchon de paille, il s’accote sur son bâton à bec de corbin, aussi immobile qu’un roc.",C1
"Au moment où les rayons pénétraient à travers la brisure de l’ouest, Frik se retourna ; puis, de sa main à demi fermée, il se fit un porte-vue  comme il en eût fait un porte-voix pour être entendu au loin et il regarda très attentivement.",C1
"Dans l’éclaircie de l’horizon, à un bon mille, mais très amoindri par l’éloignement, se profilaient les formes d’un burg.",C1
"Cet antique château occupait, sur une croupe isolée du col de Vulkan, la partie supérieure d’un plateau appelé le plateau d’Orgall.",C1
"Sous le jeu d’une éclatante lumière, son relief se détachait crûment, avec cette netteté que présentent les vues stéréoscopiques.",C1
"Néanmoins, il fallait que l’œil du pâtour fût doué d’une grande puissance de vision pour distinguer quelque détail de cette masse lointaine.",C1
"Soudain le voilà qui s’écrie en hochant la tête : « Vieux burg !… Vieux burg !… Tu as beau te carrer sur ta base !… Encore trois ans, et tu auras cessé d’exister, puisque ton hêtre n’a plus que trois branches !",C1
"» Ce hêtre, planté à l’extrémité de l’un des bastions du burg, s’appliquait en noir sur le fond du ciel comme une fine découpure de papier, et c’est à peine s’il eût été visible pour tout autre que Frik à cette distance.",C1
"Quant à l’explication de ces paroles du berger, qui étaient provoquées par une légende relative au château, elle sera donnée en son temps.",C1
« Oui !,C1
"répéta-t-il, trois branches… Il y en avait quatre hier, mais la quatrième est tombée cette nuit… Il n’en reste que le moignon… je n’en compte plus que trois à l’enfourchure… Plus que trois, vieux burg… plus que trois !",C1
"» Lorsqu’on prend un berger par son côté idéal, l’imagination en fait volontiers un être rêveur et contemplatif ; il s’entretient avec les planètes ; il confère avec les étoiles ; il lit dans le ciel.",C1
"Au vrai, c’est généralement une brute ignorante et bouchée.",C1
"Pourtant la crédulité publique lui attribue aisément le don du surnaturel ; il possède des maléfices ; suivant son humeur, il conjure les sorts ou les jette aux gens et aux bêtes  ce qui est tout un dans ce cas ; il vend des poudres sympathiques ; on lui achète des philtres et des formules.",C1
"Ne va-t-il pas jusqu’à rendre les sillons stériles, en y lançant des pierres enchantées, et les brebis infécondes rien qu’en les regardant de l’œil gauche ?",C1
Ces superstitions sont de tous les temps et de tous les pays.,C1
"Même au milieu des campagnes plus civilisées, on ne passe pas devant un berger, sans lui adresser quelque parole amicale, quelque bonjour significatif, en le saluant du nom de « pasteur » auquel il tient.",C1
"Un coup de chapeau, cela permet d’échapper aux malignes influences, et sur les chemins de la Transylvanie, ou ne s’y épargne pas plus qu’ailleurs.",C1
"4 Frik était regardé comme un sorcier, un évocateur d’apparitions fantastiques.",C1
"À entendre celui-ci, les vampires et les stryges lui obéissaient ; à en croire celui-là, on le rencontrait, au déclin de la lune, par les nuits sombres, comme on voit en d’autres contrées le grand bissexte, achevalé sur la vanne des moulins, causant avec les loups ou rêvant aux étoiles.",C1
"Frik laissait dire, y trouvant profit.",C1
Il vendait des charmes et des contre- charmes.,C1
"Mais, observation à noter, il était lui-même aussi crédule que sa clientèle, et s’il ne croyait pas à ses propres sortilèges, du moins ajoutait-il foi aux légendes qui couraient le pays.",C1
"On ne s’étonnera donc pas qu’il eût tiré ce pronostic relatif à la disparition prochaine du vieux burg, puisque le hêtre était réduit à trois branches, ni qu’il eût hâte d’en porter la nouvelle à Werst.",C1
"Après avoir rassemblé son troupeau en beuglant à pleins poumons à travers un long bouquin de bois blanc, Frik reprit le chemin du village.",C1
"Ses chiens le suivaient harcelant les bêtes  deux demi-griffons bâtards, hargneux et féroces, qui semblaient plutôt propres à dévorer des moutons qu’à les garder.",C1
"Il y avait là une centaine de béliers et de brebis, dont une douzaine d’antenais de première année, le reste en animaux de troisième et de quatrième année, soit de quatre et de six dents.",C1
"Ce troupeau appartenait au juge de Werst, le biró Koltz, lequel payait à la commune un gros droit de brébiage, et qui appréciait fort son pâtour Frik, le sachant très habile à la tonte, et très entendu au traitement des maladies, muguet, affilée, avertin, douve, encaussement, falère, clavelée, piétin, rabuze et autres affections d’origine pécuaire.",C1
"Le troupeau marchait en masse compacte, le sonnailler devant, et, près de lui, la brebis birane, faisant tinter leur clarine au milieu des bêlements.",C1
"Au sortir de la pâture, Frik prit un large sentier, bordant de vastes champs.",C1
"Là ondulaient les magnifiques épis d’un blé très haut sur tige, très long de chaume ; là s’étendaient quelques plantations de ce « koukouroutz », qui est le maïs du pays.",C1
"Le chemin conduisait à la lisière d’une forêt de pins et de sapins, aux dessous frais et sombres.",C1
"Plus bas, la Sil promenait son cours lumineux, filtré par le cailloutis du fond, et sur lequel flottaient les billes de bois débitées par les scieries de l’amont.",C1
"Chiens et moutons s’arrêtèrent sur la rive droite de la rivière et se mirent à boire avidement au ras de la berge, en remuant le fouillis des roseaux.",C1
"Werst n’était plus qu’à trois portées de fusil, au-delà d’une épaisse saulaie, formée de francs arbres et non de ces têtards rabougris, qui touffent à quelques pieds au-dessus de leurs racines.",C1
"Cette saulaie se développait jusqu’aux pentes du col de Vulkan, dont le village, qui porte ce nom, occupe une saillie sur le versant méridional des massifs du Plesa.",C1
5 La campagne était déserte à cette heure.,C1
"C’est seulement à la nuit tombante que les gens de culture regagnent leur foyer, et Frik n’avait pu, chemin faisant, échanger le bonjour traditionnel.",C1
"Son troupeau désaltéré, il allait s’engager entre les plis de la vallée, lorsqu’un homme apparut au tournant de la Sil, une cinquantaine de pas en aval.",C1
» cria-t-il au pâtour.,C1
C’était un de ces forains qui courent les marchés du comitat.,C1
"On les rencontre dans les villes, dans les bourgades, jusque dans les plus modestes villages.",C1
Se faire comprendre n’est point pour les embarrasser : ils parlent toutes les langues.,C1
"Celui-ci était-il italien, saxon ou valaque ?",C1
"Personne n’eût pu le dire ; mais il était juif, juif polonais, grand, maigre, nez busqué, barbe en pointe, front bombé, yeux très vifs.",C1
"Ce colporteur vendait des lunettes, des thermomètres, des baromètres et de petites horloges.",C1
"Ce qui n’était pas renfermé dans la balle assujettie par de fortes bretelles sur ses épaules, lui pendait au cou et à la ceinture : un véritable brelandinier, quelque chose comme un étalagiste ambulant.",C1
Probablement ce juif avait le respect et peut-être la crainte salutaire qu’inspirent les bergers.,C1
Aussi salua-t-il Frik de la main.,C1
"Puis, dans cette langue roumaine, qui est formée du latin et du slave, il dit avec un accent étranger : « Cela va-t-il comme vous voulez, l’ami ?",C1
" Oui… suivant le temps, répondit Frik.",C1
" Alors vous allez bien aujourd’hui, car il fait beau.",C1
" Et j’irai mal demain, car il pleuvra.",C1
 Il pleuvra ?… s’écria le colporteur.,C1
Il pleut donc sans nuages dans votre pays ?,C1
 Les nuages viendront cette nuit… et de là-bas… du mauvais côté de la montagne.,C1
 À quoi voyez-vous cela ?,C1
" À la laine de mes moutons, qui est rêche et sèche comme un cuir tanné.",C1
 Alors ce sera tant pis pour ceux qui arpentent les grandes routes…  Et tant mieux pour ceux qui seront restés sur la porte de leur maison.,C1
" Encore faut-il posséder une maison, pasteur.",C1
 Avez-vous des enfants ?,C1
 Êtes-vous marié ?,C1
"» Et Frik demandait cela parce que, dans le pays, c’est l’habitude de le demander à ceux que l’on rencontre.",C1
"Puis, il reprit : « D’où venez-vous, colporteur ?…",C1
» Hermanstadt est une des principales bourgades de la Transylvanie.,C1
"En la quittant, on trouve la vallée de la Sil hongroise, qui descend jusqu’au bourg de Petroseny.",C1
« Et vous allez ?…  À Kolosvar.,C1
"» Pour arriver à Kolosvar, il suffit de remonter dans la direction de la vallée du Maros ; puis, par Karlsburg, en suivant les premières assises des monts de Bihar, on atteint la capitale du comitat.",C1
Un chemin d’une vingtaine de milles au plus.,C1
"En vérité, ces marchands de thermomètres, baromètres et patraques, évoquent toujours l’idée d’êtres à part, d’une allure quelque peu hoffmanesque.",C1
Cela tient à leur métier.,C1
"Ils vendent le temps sous toutes ses formes, celui qui s’écoule, celui qu’il fait, celui qu’il fera, comme d’autres porteballes vendent des paniers, des tricots ou des cotonnades.",C1
On dirait qu’ils sont les commis voyageurs de la Maison Saturne et Cie à l’enseigne du Sablier d’or.,C1
"Et, sans doute, ce fut l’effet que le juif produisit sur Frik, lequel regardait, non sans étonnement, cet étalage d’objets, nouveaux pour lui, dont il ne connaissait pas la destination.",C1
« Eh !,C1
"colporteur, demanda-t-il en allongeant le bras, à quoi sert ce bric- à-brac, qui cliquète à votre ceinture comme les os d’un vieux pendu ?",C1
" Ça, c’est des choses de valeur, répondit le forain, des choses utiles à tout le monde.",C1
" À tout le monde, s’écria Frik, en clignant de l’œil,  même à des bergers ?…  Même à des bergers.",C1
" Et cette mécanique ?…  Cette mécanique, répondit le juif en faisant sautiller un thermomètre entre ses mains, elle vous apprend s’il fait chaud ou s’il fait froid.",C1
"l’ami, je le sais de reste, quand je sue sous mon sayon, ou quand je grelotte sous ma houppelande.",C1
"» Évidemment, cela devait suffire à un pâtour, qui ne s’inquiétait guère des pourquoi de la science.",C1
« Et cette grosse patraque avec son aiguille ?,C1
reprit-il en désignant un baromètre anéroïde.,C1
" Ce n’est point une patraque, c’est un instrument qui vous dit s’il fera beau demain ou s’il pleuvra…  Vrai ?…  Vrai.",C1
"répliqua Frik, je n’en voudrais point, quand ça ne coûterait qu’un kreutzer.",C1
"Rien qu’à voir les nuages traîner dans la montagne ou courir au- dessus des plus hauts pics, est-ce que je ne sais pas le temps vingt-quatre",C1
7 heures à l’avance ?,C1
"Tenez, vous voyez cette brumaille qui semble sourdre du sol ?… Eh bien, je vous l’ai dit, c’est de l’eau pour demain.",C1
"» En réalité, le berger Frik, grand observateur du temps, pouvait se passer d’un baromètre.",C1
« Je ne vous demanderai pas s’il vous faut une horloge ?,C1
reprit le colporteur.,C1
" Une horloge ?… J’en ai une qui marche toute seule, et qui se balance sur ma tête.",C1
C’est le soleil de là-haut.,C1
"Voyez-vous, l’ami, lorsqu’il s’arrête sur la pointe du Rodük, c’est qu’il est midi, et lorsqu’il regarde à travers le trou d’Egelt, c’est qu’il est six heures.",C1
"Mes moutons le savent aussi bien que moi, mes chiens comme mes moutons.",C1
Gardez donc vos patraques.,C1
" Allons, répondit le colporteur, si je n’avais pas d’autres clients que les pâtours, j’aurais de la peine à faire fortune !",C1
"Ainsi, vous n’avez besoin de rien ?…  Pas même de rien.",C1
"» Du reste, toute cette marchandise à bas prix était de fabrication très médiocre, les baromètres ne s’accordant pas sur le variable ou le beau fixe, les aiguilles des horloges marquant des heures trop longues ou des minutes trop courtes  enfin de la pure camelote.",C1
Le berger s’en doutait peut-être et n’inclinait guère à se poser en acheteur.,C1
"Toutefois, au moment où il allait reprendre son bâton, le voilà qui secoue une sorte de tube, suspendu à la bretelle du colporteur, en disant : « À quoi sert ce tuyau que vous avez là ?…  Ce tuyau n’est pas un tuyau.",C1
 Est-ce donc un gueulard ?,C1
» Et le berger entendait par là une sorte de vieux pistolet à canon évasé.,C1
"« Non, dit le juif, c’est une lunette.",C1
"» C’était une de ces lunettes communes, qui grossissent cinq à six fois les objets, ou les rapprochent d’autant, ce qui produit le même résultat.",C1
"Frik avait détaché l’instrument, il le regardait, il le maniait, il le retournait bout pour bout, il en faisait glisser l’un sur l’autre les cylindres.",C1
"Puis, hochant la tête « Une lunette ?",C1
" Oui, pasteur, une fameuse encore, et qui vous allonge joliment la vue.",C1
"j’ai de bons yeux, l’ami.",C1
"Quand le temps est clair, j’aperçois les dernières roches jusqu’à la tête du Retyezat, et les derniers arbres au fond des défilés du Vulkan.",C1
 Sans cligner ?…  Sans cligner.,C1
"C’est la rosée qui me vaut ça, lorsque je dors du soir au matin à la belle étoile.",C1
Voilà qui vous nettoie proprement la prunelle.,C1
 Quoi… la rosée ?,C1
répondit le colporteur.,C1
Elle rendrait plutôt aveugle…  Pas les bergers.,C1
8  Soit !,C1
"Mais si vous avez de bons yeux, les miens sont encore meilleurs, lorsque je les mets au bout de ma lunette.",C1
 Ce serait à voir.,C1
 Voyez en y mettant les vôtres…  Moi ?…  Essayez.,C1
 Ça ne me coûtera rien ?,C1
"demanda Frik, très méfiant de sa nature.",C1
 Rien… à moins que vous ne vous décidiez à m’acheter la mécanique.,C1
"» Bien rassuré à cet égard, Frik prit la lunette, dont les tubes furent ajustés par le colporteur.",C1
"Puis, ayant fermé l’œil gauche, il appliqua l’oculaire à son œil droit.",C1
"Tout d’abord, il regarda dans la direction du col de Vulkan, en remontant vers le Plesa.",C1
"Cela fait, il abaissa l’instrument, et le braqua vers le village de Werst.",C1
« Eh !,C1
"dit-il, c’est pourtant vrai… Ça porte plus loin que mes yeux… Voilà la grande rue… je reconnais les gens… Tiens, Nic Deck, le forestier, qui revient de sa tournée, le havresac au dos, le fusil sur l’épaule…  Quand je vous le disais !",C1
fit observer le colporteur.,C1
 Oui… oui… c’est bien Nic !,C1
reprit le berger.,C1
"Et quelle est la fille qui sort de la maison de maître Koltz, en jupe rouge et en corsage noir, comme pour aller au-devant de lui ?",C1
"…  Regardez, pasteur, vous reconnaîtrez la fille aussi bien que le garçon…  Eh !",C1
oui !… c’est Miriota… la belle Miriota !… Ah !,C1
"les amoureux… les amoureux !… Cette fois, ils n’ont qu’à se tenir, car, moi, je les tiens au bout de mon tuyau, et je ne perds pas une de leurs mignasses !",C1
 Que dites- vous de ma machine ?,C1
eh !… qu’elle fait voir au loin !,C1
"» Pour que Frik en fût à n’avoir jamais auparavant regardé à travers une lunette, il fallait que le village de Werst méritât d’être rangé parmi les plus arriérés du comitat de Klausenburg.",C1
"Et cela était, on le verra bientôt.",C1
"« Allons, pasteur, reprit le forain, visez encore… et plus loin que Werst… Le village est trop près de nous.",C1
"Visez au-delà, bien au-delà, vous dis-je !…  Et ça ne me coûtera pas davantage ?…  Pas davantage.",C1
 Bon !… je cherche du côté de la Sil hongroise !,C1
"Oui… voilà le clocher de Livadzel… je le reconnais à sa croix qui est manchote d’un bras… Et, au- delà, dans la vallée, entre les sapins, j’aperçois le clocher de Petroseny, avec son coq de fer-blanc, dont le bec est ouvert, comme s’il allait appeler ses poulettes !… Et là-bas, cette tour qui pointe au milieu des arbres… Ce doit être la tour de Petrilla… Mais, j’y pense, colporteur, attendez donc, puisque c’est toujours le même prix…",C1
"9  Toujours, pasteur.",C1
"» Frik venait de se tourner vers le plateau d’Orgall ; puis, du bout de la lunette, il suivait le rideau des forêts assombries sur les pentes du Plesa, et le champ de l’objectif encadra la lointaine silhouette du burg.",C1
« Oui !,C1
"s’écria-t-il, la quatrième branche est à terre… J’avais bien vu !… Et personne n’ira la ramasser pour en faire une belle flambaison de la Saint- Jean… Non, personne… pas même moi !… Ce serait risquer son corps et son âme… Mais ne vous mettez point en peine !… Il y a quelqu’un qui saura bien la fourrer, cette nuit, au milieu de son feu d’enfer… C’est le Chort !",C1
"» Le Chort, ainsi s’appelle le diable, quand il est évoqué dans les conversations du pays.",C1
"Peut-être le juif allait-il demander l’explication de ces paroles incompréhensibles pour qui n’était pas du village de Werst ou des environs, lorsque Frik s’écria, d’une voix où l’effroi se mêlait à la surprise : « Qu’est-ce donc, cette brume qui s’échappe du donjon ?… Est-ce une brume ?… Non !… On dirait une fumée… Ce n’est pas possible !… Depuis des années et des années, les cheminées du burg ne fument plus !",C1
" Si vous voyez de la fumée là-bas, pasteur, c’est qu’il y a de la fumée.",C1
" Non… colporteur, non !",C1
C’est le verre de votre machine qui se brouille.,C1
 Et quand je l’essuierais ?,C1
"» Frik retourna sa lunette, et, après en avoir frotté les verres avec sa manche, il la remit à son œil.",C1
C’était bien une fumée qui se déroulait à la pointe du donjon.,C1
"Elle montait droit dans l’air calme, et son panache se confondait avec les hautes vapeurs.",C1
"Frik, immobile, ne parlait plus.",C1
Toute son attention se concentrait sur le burg que l’ombre ascendante commençait à gagner au niveau du plateau d’Orgall.,C1
"Soudain, il rabaissa la lunette, et, portant la main au bissac qui pendait sous son sayon : « Combien votre tuyau ?",C1
" Un florin et demi », répondit le colporteur.",C1
"Et il aurait cédé sa lunette même au prix d’un florin, pour peu que Frik eût manifesté l’intention de la marchander.",C1
Mais le berger ne broncha pas.,C1
"Visiblement sous l’empire d’une stupéfaction aussi brusque qu’inexplicable, il plongea la main au fond de son bissac, et en retira l’argent.",C1
« C’est pour votre compte que vous achetez cette lunette ?,C1
demanda le colporteur.,C1
" Non… pour mon maître, le juge Koltz.",C1
 Alors il vous remboursera…  Oui… les deux florins qu’elle me coûte…,C1
10  Comment… les deux florins ?…  Eh !,C1
"sans doute !… Là-dessus, bonsoir, l’ami.",C1
"» Et Frik, sifflant ses chiens, poussant son troupeau, remonta rapidement dans la direction de Werst.",C1
"Le juif, le regardant s’en aller, hocha la tête, comme s’il avait eu à faire à quelque fou : Si j’avais su, murmura-t-il, je la lui aurais vendue plus cher, ma lunette !",C1
"» Puis, quand il eut rajusté son étalage à sa ceinture et sur ses épaules, il prit la direction de Karlsburg, en redescendant la rive droite de la Sil.",C1
Où allait-il ?,C1
Il ne fait que passer dans ce récit.,C1
On ne le reverra plus.,C1
"11 II Qu’il s’agisse de roches entassées par la nature aux époques géologiques, après les dernières convulsions du sol, ou de constructions dues à la main de l’homme, sur lesquelles a passé le souffle du temps, l’aspect est à peu près semblable, lorsqu’on les observe à quelques milles de distance.",C1
"Ce qui est pierre brute et ce qui a été pierre travaillée, tout cela se confond aisément.",C1
"De loin, même couleur, mêmes linéaments, mêmes déviations des lignes dans la perspective, même uniformité de teinte sous la patine grisâtre des siècles.",C1
"Il en était ainsi du burg,  autrement dit du château des Carpathes.",C1
"En reconnaître les formes indécises sur ce plateau d’Orgall, qu’il couronne à la gauche du col de Vulkan, n’eût pas été possible.",C1
Il ne se détache point en relief de l’arrière-plan des montagnes.,C1
Ce que l’on est tenté de prendre pour un donjon n’est peut-être qu’un morne pierreux.,C1
"Qui le regarde croit apercevoir les créneaux d’une courtine, où il n’y a peut-être qu’une crête rocheuse.",C1
"Cet ensemble est vague, flottant, incertain.",C1
"Aussi, à en croire divers touristes, le château des Carpathes n’existe-t-il que dans l’imagination des gens du comitat.",C1
"Évidemment, le moyen le plus simple de s’en assurer serait de faire prix avec un guide de Vulkan ou de Werst, de remonter le défilé, de gravir la croupe, de visiter l’ensemble de ces constructions.",C1
"Seulement, un guide, c’est encore moins commode à trouver que le chemin qui mène au burg.",C1
"En ce pays des deux Sils, personne ne consentirait à conduire un voyageur, et pour n’importe quelle rémunération, au château des Carpathes.",C1
"Quoi qu’il en soit, voici ce qu’on aurait pu apercevoir de cette antique demeure dans le champ d’une lunette, plus puissante et mieux centrée que l’instrument de pacotille, acheté par le berger Frik pour le compte de maître Koltz : À huit ou neuf cents pieds en arrière du col de Vulkan, une enceinte, couleur de grès, lambrissée d’un fouillis de plantes lapidaires, et qui s’arrondit sur une périphérie de quatre à cinq cents toises, en épousant les dénivellations du plateau ; à chaque extrémité, deux bastions d’angle, dont celui de droite, sur lequel poussait le fameux hêtre, est encore surmonté d’une maigre échauguette ou guérite à toit pointu ; à gauche, quelques pans de murs étayés de contreforts ajourés, supportant le campanile d’une chapelle, dont la cloche fêlée se met en branle par les fortes bourrasques au grand effroi des gens de la contrée ; au milieu, enfin, couronné de sa plate- forme à créneaux, un lourd donjon, à trois rangs de fenêtres maillées de",C1
"12 plomb, et dont le premier étage est entouré d’une terrasse circulaire ; sur la plate-forme, une longue tige métallique, agrémentée du virolet féodal, sorte de girouette soudée par la rouille, et qu’un dernier coup de galerne avait fixée au sud-est.",C1
"Quant à ce que renfermait cette enceinte, rompue en maint endroit, s’il existait quelque bâtiment habitable à l’intérieur, si un pont-levis et une poterne permettaient d’y pénétrer, on l’ignorait depuis nombre d’années.",C1
"En réalité, bien que le château des Carpathes fût mieux conservé qu’il n’en avait l’air, une contagieuse épouvante, doublée de superstition, le protégeait non moins que l’avaient pu faire autrefois ses basilics, ses sautereaux, ses bombardes, ses couleuvrines, ses tonnoires et autres engins d’artillerie des vieux siècles.",C1
"Et pourtant, le château des Carpathes eût valu la peine d’être visité par les touristes et les antiquaires.",C1
"Sa situation, à la crête du plateau d’Orgall, est exceptionnellement belle.",C1
"De la plate-forme supérieure du donjon, la vue s’étend jusqu’à l’extrême limite des montagnes.",C1
"En arrière ondule la haute chaîne, si capricieusement ramifiée, qui marque la frontière de la Valachie.",C1
"En avant se creuse le sinueux défilé de Vulkan, seule route praticable entre les provinces limitrophes.",C1
"Au-delà de la vallée des deux Sils, surgissent les bourgs de Livadzel, de Lonyai, de Petroseny, de Petrilla, groupés à l’orifice des puits qui servent à l’exploitation de ce riche bassin houiller.",C1
"Puis, aux derniers plans, c’est un admirable chevauchement de croupes, boisées à leur base, verdoyantes à leurs flancs, arides à leurs cimes, que dominent les sommets abrupts du Retyezat et du Paring.",C1
"Enfin, plus loin que la vallée du Hatszeg et le cours du Maros, apparaissent les lointains profils, noyés de brumes, des Alpes de la Transylvanie centrale.",C1
"Au fond de cet entonnoir, la dépression du sol formait autrefois un lac, dans lequel s’absorbaient les deux Sils, avant d’avoir trouvé passage à travers la chaîne.",C1
"Maintenant, cette dépression n’est plus qu’un charbonnage avec ses inconvénients et ses avantages ; les hautes cheminées de brique se mêlent aux ramures des peupliers, des sapins et des hêtres ; les fumées noirâtres vicient l’air, saturé, jadis du parfum des arbres fruitiers et des fleurs.",C1
"Toutefois, à l’époque où se passe cette histoire, bien que l’industrie tienne ce district minier sous sa main de fer, il n’a rien perdu du caractère sauvage qu’il doit à la nature.",C1
Le château des Carpathes date du XIIe ou du XIIIe siècle.,C1
"En ce temps- là, sous la domination des chefs ou voïvodes, monastères, églises, palais, châteaux, se fortifiaient avec autant de soin que les bourgades ou les villages.",C1
Seigneurs et paysans avaient à se garantir contre des agressions de toutes sortes.,C1
"Cet état de choses explique pourquoi l’antique courtine du burg, ses bastions et son donjon lui donnent l’aspect d’une construction féodale, prête",C1
13 à la défensive.,C1
"Quel architecte l’a édifié sur ce plateau, à cette hauteur ?",C1
"On l’ignore, et cet audacieux artiste est inconnu, à moins que ce soit le roumain Manoli, si glorieusement chanté dans les légendes valaques, et qui bâtit à Curté d’Argis le célèbre château de Rodolphe le Noir.",C1
"Qu’il y ait des doutes sur l’architecte, il n’y en a aucun sur la famille qui possédait ce burg.",C1
Les barons de Gortz étaient seigneurs du pays depuis un temps immémorial.,C1
"Ils furent mêlés à toutes ces guerres qui ensanglantèrent les provinces transylvaines ; ils luttèrent contre les Hongrois, les Saxons, les Szeklers ; leur nom figure dans les « cantices », les « doïnes », où se perpétue le souvenir de ces désastreuses périodes ; ils avaient pour devise le fameux proverbe valaque : Da pe maorte, « donne jusqu’à la mort !",C1
"» et ils donnèrent, ils répandirent leur sang pour la cause de l’indépendance,  ce sang qui leur venait des Roumains, leurs ancêtres.",C1
"On le sait, tant d’efforts, de dévouement, de sacrifices, n’ont abouti qu’à réduire à la plus indigne oppression les descendants de cette vaillante race.",C1
Elle n’a plus d’existence politique.,C1
