sentence,difficulty
"Il ne fallait pas moins d’une grande heure pour l’atteindre, et encore à la condition de ne pas dériver.",B2
Une heure !,B2
Le ballon ne se serait-il pas auparavant vidé de tout ce qu’il avait gardé de son fluide ?,B2
Telle était la terrible question !,B2
"Les passagers voyaient distinctement ce point solide, qu’il fallait atteindre à tout prix.",B2
"Ils ignoraient ce qu’il était, île ou continent, car c’est à peine s’ils savaient vers quelle partie du monde l’ouragan les avait entraînés !",B2
"Mais cette terre, qu’elle fût habitée ou qu’elle ne le fût pas, qu’elle dût être hospitalière ou non, il fallait y arriver !",B2
"Or, à quatre heures, il était visible que le ballon ne pouvait plus se soutenir.",B2
Il rasait la surface de la mer.,B2
"Déjà la crête des énormes lames avait plusieurs fois léché le bas du filet, l’alourdissant encore, et l’aérostat ne se soulevait plus qu’à demi, comme un oiseau qui a du plomb dans l’aile.",B2
"Une demi-heure plus tard, la terre n’était plus qu’à un mille, mais le ballon, épuisé, flasque, distendu, chiffonné en gros plis, ne conservait plus de gaz que dans sa partie supérieure.",B2
"Les passagers, accrochés au filet,",B2
"7 pesaient encore trop pour lui, et bientôt, à demi plongés dans la mer, ils furent battus par les lames furieuses.",B2
"L’enveloppe de l’aérostat fit poche alors, et le vent s’y engouffrant, le poussa comme un navire vent arrière.",B2
Peut-être accosterait-il ainsi la côte !,B2
"Or, il n’en était qu’à deux encablures, quand des cris terribles, sortis de quatre poitrines à la fois, retentirent.",B2
"Le ballon, qui semblait ne plus devoir se relever, venait de refaire encore un bond inattendu, après avoir été frappé d’un formidable coup de mer.",B2
"Comme s’il eût été délesté subitement d’une nouvelle partie de son poids, il remonta à une hauteur de quinze cents pieds, et là il rencontra une sorte de remous du vent, qui, au lieu de le porter directement à la côte, lui fit suivre une direction presque parallèle.",B2
"Enfin, deux minutes plus tard, il s’en rapprochait obliquement, et il retombait définitivement sur le sable du rivage, hors de la portée des lames.",B2
"Les passagers, s’aidant les uns les autres, parvinrent à se dégager des mailles du filet.",B2
"Le ballon, délesté de leur poids, fut repris par le vent, et comme un oiseau blessé qui retrouve un instant de vie, il disparut dans l’espace.",B2
"La nacelle avait contenu cinq passagers, plus un chien, et le ballon n’en jetait que quatre sur le rivage.",B2
"Le passager manquant avait évidemment été enlevé par le coup de mer qui venait de frapper le filet, et c’est ce qui avait permis à l’aérostat allégé, de remonter une dernière fois, puis, quelques instants après, d’atteindre la terre.",B2
"À peine les quatre naufragés  on peut leur donner ce nom  avaient-ils pris pied sur le sol, que tous, songeant à l’absent, s’écriaient : « Il essaye peut-être d’aborder à la nage !",B2
8 Chapitre II Un épisode de la guerre de Sécession.,B2
 L’ingénieur Cyrus Smith.,B2
 Le nègre Nab.,B2
 Le marin Pencroff.,B2
 Le jeune Harbert.,B2
 Une proposition inattendue.,B2
 Rendez-vous à dix heures du soir.,B2
 Départ dans la tempête.,B2
"Ce n’étaient ni des aéronautes de profession, ni des amateurs d’expéditions aériennes, que l’ouragan venait de jeter sur cette côte.",B2
"C’étaient des prisonniers de guerre, que leur audace avait poussés à s’enfuir dans des circonstances extraordinaires.",B2
"Cent fois, ils auraient dû périr !",B2
"Cent fois, leur ballon déchiré aurait dû les précipiter dans l’abîme !",B2
"Mais le ciel les réservait à une étrange destinée, et le 24 mars, après avoir fui Richmond, assiégée par les troupes du général Ulysse Grant, ils se trouvaient à sept mille milles de cette capitale de la Virginie, la principale place forte des séparatistes, pendant la terrible guerre de Sécession.",B2
Leur navigation aérienne avait duré cinq jours.,B2
"Voici, d’ailleurs, dans quelles circonstances curieuses s’était produite l’évasion des prisonniers,  évasion qui devait aboutir à la catastrophe que l’on connaît.",B2
"Cette année même, au mois de février 1865, dans un de ces coups de main que tenta, mais inutilement, le général Grant pour s’emparer de Richmond, plusieurs de ses officiers tombèrent au pouvoir de l’ennemi et furent internés dans la ville.",B2
"L’un des plus distingués de ceux qui furent pris appartenait à l’état-major fédéral, et se nommait Cyrus Smith.",B2
"Cyrus Smith, originaire du Massachussetts, était un ingénieur, un savant de premier ordre, auquel le gouvernement de l’Union avait confié, pendant la guerre, la direction des chemins de fer, dont le rôle stratégique fut si considérable.",B2
"Véritable Américain du nord, maigre, osseux, efflanqué, âgé de quarante-cinq ans environ, il grisonnait déjà par ses cheveux ras et par sa barbe, dont il ne conservait qu’une épaisse moustache.",B2
"Il avait une de ces belles têtes « numismatiques », qui semblent faites pour être frappées en médailles, les yeux ardents, la bouche sérieuse, la physionomie d’un savant de l’école militante.",B2
"C’était un de ces ingénieurs qui ont voulu commencer par manier le marteau et le pic, comme ces généraux qui ont voulu débuter simples soldats.",B2
"Aussi, en même temps que l’ingéniosité de l’esprit, possédait-il la suprême habileté de main.",B2
Ses muscles présentaient de remarquables symptômes de tonicité.,B2
"Véritablement homme d’action en même temps qu’homme de pensée, il agissait sans",B2
"9 effort, sous l’influence d’une large expansion vitale, ayant cette persistance vivace qui défie toute mauvaise chance.",B2
"Très instruit, très pratique, « très débrouillard », pour employer un mot de la langue militaire française, c’était un tempérament superbe, car, tout en restant maître de lui, quelles que fussent les circonstances, il remplissait au plus haut degré ces trois conditions dont l’ensemble détermine l’énergie humaine : activité d’esprit et de corps, impétuosité des désirs, puissance de la volonté.",B2
"Et sa devise aurait pu être celle de Guillaume d’Orange au XVIIe siècle : « Je n’ai pas besoin d’espérer pour entreprendre, ni de réussir pour persévérer.",B2
"» En même temps, Cyrus Smith était le courage personnifié.",B2
Il avait été de toutes les batailles pendant cette guerre de Sécession.,B2
"Après avoir commencé sous Ulysse Grant dans les volontaires de l’Illinois, il s’était battu à Paducah, à Belmont, à Pittsburg-Landing, au siège de Corinth, à Port-Gibson, à la Rivière-Noire, à Chattanoga, à Wilderness, sur le Potomak, partout et vaillamment, en soldat digne du général qui répondait : « Je ne compte jamais mes morts !",B2
"» Et, cent fois, Cyrus Smith aurait dû être au nombre de ceux-là que ne comptait pas le terrible Grant, mais dans ces combats, où il ne s’épargnait guère, la chance le favorisa toujours, jusqu’au moment où il fut blessé et pris sur le champ de bataille de Richmond.",B2
"En même temps que Cyrus Smith, et le même jour, un autre personnage important tombait au pouvoir des sudistes.",B2
"Ce n’était rien moins que l’honorable Gédéon Spilett, « reporter » du New York Herald, qui avait été chargé de suivre les péripéties de la guerre au milieu des armées du Nord.",B2
"Gédéon Spilett était de la race de ces étonnants chroniqueurs anglais ou américains, des Stanley et autres, qui ne reculent devant rien pour obtenir une information exacte et pour la transmettre à leur journal dans les plus brefs délais.",B2
"Les journaux de l’Union, tels que le New York Herald, forment de véritables puissances, et leurs délégués sont des représentants avec lesquels on compte.",B2
Gédéon Spilett marquait au premier rang de ces délégués.,B2
"Homme de grand mérite, énergique, prompt et prêt à tout, plein d’idées, ayant couru le monde entier, soldat et artiste, bouillant dans le conseil, résolu dans l’action, ne comptant ni peines, ni fatigues, ni dangers, quand il s’agissait de tout savoir, pour lui d’abord, et pour son journal ensuite, véritable héros de la curiosité, de l’information, de l’inédit, de l’inconnu, de l’impossible, c’était un de ces intrépides observateurs qui écrivent sous les balles, « chroniquent » sous les boulets, et pour lesquels tous les périls sont des bonnes fortunes.",B2
"Lui aussi avait été de toutes les batailles, au premier rang, revolver d’une main, carnet de l’autre, et la mitraille ne faisait pas trembler son crayon.",B2
"Il ne fatiguait pas les fils de télégrammes incessants, comme ceux qui parlent",B2
"10 alors qu’ils n’ont rien à dire, mais chacune de ses notes, courtes, nettes, claires, portait la lumière sur un point important.",B2
"D’ailleurs, « l’humour » ne lui manquait pas.",B2
"Ce fut lui qui, après l’affaire de la Rivière-Noire, voulant à tout prix conserver sa place au guichet du bureau télégraphique, afin d’annoncer à son journal le résultat de la bataille, télégraphia pendant deux heures les premiers chapitres de la Bible.",B2
"Il en coûta deux mille dollars au New York Herald, mais le New York Herald fut le premier informé.",B2
Gédéon Spilett était de haute taille.,B2
Il avait quarante ans au plus.,B2
Des favoris blonds tirant sur le rouge encadraient sa figure.,B2
"Son œil était calme, vif, rapide dans ses déplacements.",B2
C’était l’œil d’un homme qui a l’habitude de percevoir vite tous les détails d’un horizon.,B2
"Solidement bâti, il s’était trempé dans tous les climats comme une barre d’acier dans l’eau froide.",B2
"Depuis dix ans, Gédéon Spilett était le reporter attitré du New York Herald, qu’il enrichissait de ses chroniques et de ses dessins, car il maniait aussi bien le crayon que la plume.",B2
"Lorsqu’il fut pris, il était en train de faire la description et le croquis de la bataille.",B2
"Les derniers mots relevés sur son carnet furent ceux-ci : « Un sudiste me couche en joue et… » Et Gédéon Spilett fut manqué, car, suivant son invariable habitude, il se tira de cette affaire sans une égratignure.",B2
"Cyrus Smith et Gédéon Spilett, qui ne se connaissaient pas, si ce n’est de réputation, avaient été tous les deux transportés à Richmond.",B2
"L’ingénieur guérit rapidement de sa blessure, et ce fut pendant sa convalescence qu’il fit connaissance du reporter.",B2
Ces deux hommes se plurent et apprirent à s’apprécier.,B2
"Bientôt, leur vie commune n’eut plus qu’un but, s’enfuir, rejoindre l’armée de Grant et combattre encore dans ses rangs pour l’unité fédérale.",B2
"Les deux Américains étaient donc décidés à profiter de toute occasion ; mais bien qu’ils eussent été laissés libres dans la ville, Richmond était si sévèrement gardée, qu’une évasion devait être regardée comme impossible.",B2
"Sur ces entrefaites, Cyrus Smith fut rejoint par un serviteur, qui lui était dévoué à la vie, à la mort.",B2
"Cet intrépide était un nègre, né sur le domaine de l’ingénieur, d’un père et d’une mère esclaves, mais que, depuis longtemps, Cyrus Smith, abolitionniste de raison et de cœur, avait affranchi.",B2
"L’esclave, devenu libre, n’avait pas voulu quitter son maître.",B2
Il l’aimait à mourir pour lui.,B2
"C’était un garçon de trente ans, vigoureux, agile, adroit, intelligent, doux et calme, parfois naïf, toujours souriant, serviable et bon.",B2
"Il se nommait Nabuchodonosor, mais il ne répondait qu’à l’appellation abréviative et familière de Nab.",B2
"Quand Nab apprit que son maître avait été fait prisonnier, il quitta le Massachussetts sans hésiter, arriva devant Richmond, et, à force de ruse et d’adresse, après avoir risqué vingt fois sa vie, il parvint à pénétrer dans",B2
11 la ville assiégée.,B2
"Ce que furent le plaisir de Cyrus Smith, en revoyant son serviteur, et la joie de Nab à retrouver son maître, cela ne peut s’exprimer.",B2
"Mais si Nab avait pu pénétrer dans Richmond, il était bien autrement difficile d’en sortir, car on surveillait de très près les prisonniers fédéraux.",B2
"Il fallait une occasion extraordinaire pour pouvoir tenter une évasion avec quelques chances de succès, et cette occasion non seulement ne se présentait pas, mais il était malaisé de la faire naître.",B2
"Cependant, Grant continuait ses énergiques opérations.",B2
La victoire de Petersburg lui avait été très chèrement disputée.,B2
"Ses forces, réunies à celles de Butler, n’obtenaient encore aucun résultat devant Richmond, et rien ne faisait présager que la délivrance des prisonniers dût être prochaine.",B2
"Le reporter, auquel sa captivité fastidieuse ne fournissait plus un détail intéressant à noter, ne pouvait plus y tenir.",B2
Il n’avait qu’une idée : sortir de Richmond et à tout prix.,B2
"Plusieurs fois, même, il tenta l’aventure et fut arrêté par des obstacles infranchissables.",B2
"Cependant, le siège continuait, et si les prisonniers avaient hâte de s’échapper pour rejoindre l’armée de Grant, certains assiégés avaient non moins hâte de s’enfuir, afin de rejoindre l’armée séparatiste, et, parmi eux, un certain Jonathan Forster, sudiste enragé.",B2
"C’est qu’en effet, si les prisonniers fédéraux ne pouvaient quitter la ville, les fédérés ne le pouvaient pas non plus, car l’armée du Nord les investissait.",B2
"Le gouverneur de Richmond, depuis longtemps déjà, ne pouvait plus communiquer avec le général Lee, et il était du plus haut intérêt de faire connaître la situation de la ville, afin de hâter la marche de l’armée de secours.",B2
"Ce Jonathan Forster eut alors l’idée de s’enlever en ballon, afin de traverser les lignes assiégeantes et d’arriver ainsi au camp des séparatistes.",B2
Le gouverneur autorisa la tentative.,B2
"Un aérostat fut fabriqué et mis à la disposition de Jonathan Forster, que cinq de ses compagnons devaient suivre dans les airs.",B2
"Ils étaient munis d’armes, pour le cas où ils auraient à se défendre en atterrissant, et de vivres, pour le cas où leur voyage aérien se prolongerait.",B2
Le départ du ballon avait été fixé au 18 mars.,B2
"Il devait s’effectuer pendant la nuit, et, avec un vent de nord-ouest de moyenne force, les aéronautes comptaient en quelques heures arriver au quartier général de Lee.",B2
Mais ce vent du nord-ouest ne fut point une simple brise.,B2
"Dès le 18, on put voir qu’il tournait à l’ouragan.",B2
"Bientôt, la tempête devint telle, que le départ de Forster dut être différé, car il était impossible de risquer l’aérostat et ceux qu’il emporterait au milieu des éléments déchaînés.",B2
"Le ballon, gonflé sur la grande place de Richmond, était donc là, prêt à partir à la première accalmie du vent, et, dans la ville, l’impatience était grande à voir que l’état de l’atmosphère ne se modifiait pas.",B2
"12 Le 18, le 19 mars se passèrent sans qu’aucun changement se produisît dans la tourmente.",B2
"On éprouvait même de grandes difficultés pour préserver le ballon, attaché au sol, que les rafales couchaient jusqu’à terre.",B2
"La nuit du 19 au 20 s’écoula, mais, au matin, l’ouragan se développait encore avec plus d’impétuosité.",B2
Le départ était impossible.,B2
"Ce jour-là, l’ingénieur Cyrus Smith fut accosté dans une des rues de Richmond par un homme qu’il ne connaissait point.",B2
"C’était un marin nommé Pencroff, âgé de trente-cinq à quarante ans, vigoureusement bâti, très hâlé, les yeux vifs et clignotants, mais avec une bonne figure.",B2
"Ce Pencroff était un Américain du nord, qui avait couru toutes les mers du globe, et auquel, en fait d’aventures, tout ce qui peut survenir d’extraordinaire à un être à deux pieds sans plumes était arrivé.",B2
"Inutile de dire que c’était une nature entreprenante, prête à tout oser, et qui ne pouvait s’étonner de rien.",B2
"Pencroff, au commencement de cette année, s’était rendu pour affaires à Richmond avec un jeune garçon de quinze ans, Harbert Brown, du New-Jersey, fils de son capitaine, un orphelin qu’il aimait comme si c’eût été son propre enfant.",B2
"N’ayant pu quitter la ville avant les premières opérations du siège, il s’y trouva donc bloqué, à son grand déplaisir, et il n’eut plus aussi, lui, qu’une idée : s’enfuir par tous les moyens possibles.",B2
Il connaissait de réputation l’ingénieur Cyrus Smith.,B2
Il savait avec quelle impatience cet homme déterminé rongeait son frein.,B2
"Ce jour-là, il n’hésita donc pas à l’aborder en lui disant sans plus de préparation : « Monsieur Smith, en avez-vous assez de Richmond ?",B2
"» L’ingénieur regarda fixement l’homme qui lui parlait ainsi, et qui ajouta à voix basse : « Monsieur Smith, voulez-vous fuir ?",B2
" Quand cela ?… » répondit vivement l’ingénieur, et on peut affirmer que cette réponse lui échappa, car il n’avait pas encore examiné l’inconnu qui lui adressait la parole.",B2
"Mais après avoir, d’un œil pénétrant, observé la loyale figure du marin, il ne put douter qu’il n’eût devant lui un honnête homme.",B2
« Qui êtes-vous ?,B2
» demanda-t-il d’une voix brève.,B2
Pencroff se fit connaître.,B2
"« Bien, répondit Cyrus Smith.",B2
Et par quel moyen me proposez-vous de fuir ?,B2
" Par ce fainéant de ballon qu’on laisse là à rien faire, et qui me fait l’effet de nous attendre tout exprès !… » Le marin n’avait pas eu besoin d’achever sa phrase.",B2
L’ingénieur avait compris d’un mot.,B2
Il saisit Pencroff par le bras et l’entraîna chez lui.,B2
"13 Là, le marin développa son projet, très simple en vérité.",B2
On ne risquait que sa vie à l’exécuter.,B2
"L’ouragan était dans toute sa violence, il est vrai, mais un ingénieur adroit et audacieux, tel que Cyrus Smith, saurait bien conduire un aérostat.",B2
"S’il eût connu la manœuvre, lui, Pencroff, il n’aurait pas hésité à partir,  avec Harbert, s’entend.",B2
"Il en avait vu bien d’autres, et n’en était plus à compter avec une tempête !",B2
"Cyrus Smith avait écouté le marin sans mot dire, mais son regard brillait.",B2
L’occasion était là.,B2
Il n’était pas homme à la laisser échapper.,B2
"Le projet n’était que très dangereux, donc il était exécutable.",B2
"La nuit, malgré la surveillance, on pouvait aborder le ballon, se glisser dans la nacelle, puis couper les liens qui le retenaient !",B2
"Certes, on risquait d’être tué, mais, par contre, on pouvait réussir, et sans cette tempête… Mais sans cette tempête, le ballon fût déjà parti, et l’occasion, tant cherchée, ne se présenterait pas en ce moment !",B2
« Je ne suis pas seul !… dit en terminant Cyrus Smith.,B2
 Combien de personnes voulez-vous donc emmener ?,B2
demanda le marin.,B2
 Deux : mon ami Spilett et mon serviteur Nab.,B2
" Cela fait donc trois, répondit Pencroff, et, avec Harbert et moi, cinq.",B2
"Or, le ballon devait enlever six…  Cela suffit.",B2
Nous partirons !,B2
» dit Cyrus Smith.,B2
"Ce « nous » engageait le reporter, mais le reporter n’était pas homme à reculer, et quand le projet lui fut communiqué, il l’approuva sans réserve.",B2
"Ce dont il s’étonnait, c’était qu’une idée aussi simple ne lui fût pas déjà venue.",B2
"Quant à Nab, il suivait son maître partout où son maître voulait aller.",B2
"« À ce soir alors, dit Pencroff.",B2
"Nous flânerons tous les cinq, par là, en curieux !",B2
" À ce soir, dix heures, répondit Cyrus Smith, et fasse le ciel que cette tempête ne s’apaise pas avant notre départ !",B2
"» Pencroff prit congé de l’ingénieur, et retourna à son logis, où était resté jeune Harbert Brown.",B2
